dataset,item,eta2_y,anova_p,n_cells,n_tissues,sig,anova_p_bonf,sig_bonf
ctrpv2,Daporinad,0.25720812910860774,7.927225768383958e-11,487,23,True,3.487979338088941e-08,True
ctrpv2,Dasatinib,0.10325239439052798,1.3595946263226354e-10,754,23,True,5.982216355819596e-08,True
ctrpv2,Dinaciclib,0.3049854818547164,2.4176209078028117e-07,335,23,True,0.00010637531994332372,True
ctrpv2,Dnmdp,0.20711738723187012,0.002549303830806798,222,23,True,1.0,False
ctrpv2,Docetaxel,0.205528397448458,2.8119252293198636e-07,223,22,True,0.000123724710090074,True
ctrpv2,Doramapimod,0.24723435291649462,0.000542917739367957,180,22,True,0.2388838053219011,False
ctrpv2,Doxorubicin,0.3851389411739642,7.917618491018252e-32,772,23,True,3.483752136048031e-29,True
ctrpv2,ELCPK,0.16213187781320545,0.07073652374211241,226,23,False,1.0,False
ctrpv2,ETP-46464,0.2173178768931549,0.022245613868027734,145,21,True,1.0,False
ctrpv2,Entinostat,0.3750029323255329,2.6811150576658835e-33,726,23,True,1.1796906253729887e-30,True
ctrpv2,Erlotinib,0.1580399212699368,5.39981182994862e-06,351,22,True,0.002375917205177393,True
ctrpv2,Etoposide,0.4242487854011816,1.377387940959717e-29,599,23,True,6.0605069402227546e-27,True
ctrpv2,FQI-1,0.15172636700208017,0.008129541650174639,272,23,True,1.0,False
ctrpv2,FQI-2,0.23215025143133297,3.3326361119145e-11,477,23,True,1.46635988924238e-08,True
ctrpv2,Fedratinib,0.3063704904224729,2.1640031473871576e-27,754,23,True,9.521613848503494e-25,True
ctrpv2,Flavopiridol,0.1942023643723384,0.0013465379307040176,333,23,True,0.5924766895097677,False
ctrpv2,Foretinib,0.23992315981331175,4.778193296648278e-15,713,23,True,2.1024050505252424e-12,True
ctrpv2,GANT-61,0.15317731471453563,0.2933338891573972,185,22,False,1.0,False
ctrpv2,GDC-0879,0.30267150802685494,7.845464934030161e-06,267,22,True,0.0034520045709732707,True
ctrpv2,GMX-1778,0.1838802428054221,9.24336633013774e-11,573,23,True,4.067081185260606e-08,True
ctrpv2,GSK-3 inhibitor IX,0.23611796162857654,3.14664563923386e-10,628,23,True,1.3845240812628986e-07,True
ctrpv2,GSK1059615,0.08518008290925605,0.031818305909456064,474,23,True,1.0,False
ctrpv2,GSK2636771,0.2680897881230392,0.013593322736485745,112,22,True,1.0,False
ctrpv2,GSK4112,0.36723836146785765,0.01417287882228802,120,22,True,1.0,False
ctrpv2,GSK461364,0.19360196257926873,4.988940583578336e-15,680,23,True,2.195133856774468e-12,True
ctrpv2,GW-405833,0.28387165044417884,1.1285712445837235e-23,745,23,True,4.9657134761683835e-21,True
ctrpv2,GW-843682X,0.2203206872598266,1.7867795584462615e-05,267,22,True,0.00786183005716355,True
ctrpv2,Gefitinib,0.10308208317757414,2.9880678690714704e-07,645,22,True,0.0001314749862391447,True
ctrpv2,Gemcitabine,0.15760610319617335,2.337559587781413e-07,487,22,True,0.00010285262186238217,True
ctrpv2,HBX-41108,0.15509591218120647,1.6696155184877288e-08,533,22,True,7.346308281346006e-06,True
ctrpv2,HC-067047,0.22055967491813644,1.065424656213008e-07,365,22,True,4.687868487337236e-05,True
ctrpv2,HLI 373,0.23471088641168417,8.73895932734296e-16,567,22,True,3.8451421040309023e-13,True
ctrpv2,HMS3654N14,0.15071733125836934,2.4984888490820783e-09,512,23,True,1.0993350935961144e-06,True
ctrpv2,I-BET-151,0.32932529327647964,3.1727314137341677e-21,545,23,True,1.3960018220430338e-18,True
ctrpv2,I-BET-762,0.3761928262653751,1.3835011275500657e-06,271,21,True,0.0006087404961220289,True
ctrpv2,IC-87114,0.21700675151443005,7.370028926840001e-05,118,22,True,0.032428127278096006,True
ctrpv2,ICG-001,0.1701292467579534,4.7624728276316806e-09,580,23,True,2.0954880441579394e-06,True
ctrpv2,IPR-456,0.12453474837211209,0.5480821730266081,165,22,False,1.0,False
ctrpv2,ISOX-bortezomib (250-1 mol-mol),0.2475035495609052,2.197899337233667e-20,724,23,True,9.670757083828135e-18,True
ctrpv2,IU1,0.2641354349993453,1.4564121738053213e-12,479,22,True,6.408213564743414e-10,True
ctrpv2,Ibrutinib,0.16714683026818708,1.0010478347261921e-14,510,23,True,4.404610472795245e-12,True
ctrpv2,Idelalisib,0.19715805271980244,1.2822978979176402e-11,556,23,True,5.642110750837617e-09,True
ctrpv2,Imatinib,0.21943391829928494,2.0208814593412123e-05,501,23,True,0.008891878421101335,True
ctrpv2,JQ-1,0.33508014139129827,3.030030035726702e-22,613,22,True,1.3332132157197489e-19,True
ctrpv2,JQ-1-MK-0752 (1-1 mol-mol),0.21140685872183063,1.0642299051557013e-09,450,22,True,4.6826115826850855e-07,True
ctrpv2,JQ-1-UNC0638 (2-1 mol-mol),0.31343836214650256,3.565368353309371e-17,524,23,True,1.5687620754561233e-14,True
ctrpv2,JQ-1-carboplatin (1-1 mol-mol),0.28667429338492195,4.849981470510141e-17,500,22,True,2.133991847024462e-14,True
ctrpv2,JQ-1-navitoclax (2-1 mol-mol),0.23144089600356288,1.0596626117004339e-17,590,22,True,4.662515491481909e-15,True
ctrpv2,JQ-1-vorinostat (2-1 mol-mol),0.33864880062139613,5.431348845333526e-26,741,23,True,2.3897934919467515e-23,True
ctrpv2,JQ12,0.4061793832367949,7.485493431432777e-20,430,22,True,3.2936171098304215e-17,True
ctrpv2,JW-480,0.13195756895753494,0.02700007225016673,263,21,True,1.0,False
ctrpv2,JW-74,0.17663916292547885,0.012593152332924417,239,22,True,1.0,False
ctrpv2,KHS101,0.15440749295810235,2.429535015850643e-13,716,23,True,1.0689954069742829e-10,True
ctrpv2,KPT185,0.3352184829109876,1.1785555780390984e-19,496,23,True,5.1856445433720335e-17,True
ctrpv2,KU 0060648,0.24582604391076823,3.015456401280204e-20,721,23,True,1.3268008165632898e-17,True
ctrpv2,KU-0063794,0.17513335312706899,7.230813234468165e-08,450,22,True,3.181557823165993e-05,True
ctrpv2,KU-55933,0.1977483593819147,5.950331512387517e-17,699,23,True,2.6181458654505077e-14,True
ctrpv2,KU-60019,0.23767716436937505,3.8012224120995766e-16,636,23,True,1.6725378613238137e-13,True
ctrpv2,KW-2449,0.4465619989781944,7.675616175132467e-34,754,23,True,3.3772711170582853e-31,True
ctrpv2,KX2-391,0.13354428829120135,7.299996233044369e-08,499,23,True,3.2119983425395224e-05,True
ctrpv2,Ki8751,0.3943390851457959,8.18729075787311e-08,194,22,True,3.602407933464168e-05,True
ctrpv2,Ko-143,0.2353497305712743,3.199653642551036e-08,278,22,True,1.4078476027224557e-05,True
ctrpv2,L-685458,0.4021691782511315,3.285197671004076e-05,126,21,True,0.014454869752417936,True
ctrpv2,LE-135,0.18682559809002378,3.696538410703263e-07,463,22,True,0.00016264769007094356,True
ctrpv2,LRRK2-IN-1,0.44232742052819346,2.236402274353837e-28,481,23,True,9.840170007156883e-26,True
ctrpv2,LY-2183240,0.2281839568275029,2.1455396308575595e-18,571,23,True,9.440374375773262e-16,True
ctrpv2,Lapatinib,0.14125651827482957,0.0039942679878043836,334,22,True,1.0,False
ctrpv2,Linifanib,0.21362554213086624,1.0548561535938477e-16,749,23,True,4.64136707581293e-14,True
ctrpv2,Linsitinib,0.24420585398340297,5.385994415766074e-10,541,23,True,2.3698375429370723e-07,True
ctrpv2,MG-132,0.15727103697074754,0.002955735183603951,288,23,True,1.0,False
ctrpv2,MGCD-265,0.2716021515482947,4.264157361722126e-15,536,22,True,1.8762292391577353e-12,True
ctrpv2,MI-2,0.18200321564601518,0.1999714520189832,144,22,False,1.0,False
ctrpv2,MIRA-1,0.2959092476680897,6.494803289089773e-07,250,22,True,0.00028577134471995,True
ctrpv2,MK-1775,0.2044761602293592,1.8758599051520452e-18,617,23,True,8.253783582668999e-16,True
ctrpv2,MK-2206,0.23724238650566576,5.879816101483663e-12,686,23,True,2.5871190846528116e-09,True
ctrpv2,ML-031,0.28736295271771345,4.3221389594418317e-10,418,22,True,1.901741142154406e-07,True
ctrpv2,ML006,0.20759294443696374,0.022632850306461626,135,21,True,1.0,False
ctrpv2,ML029,0.15149414681766002,3.1345323008063173e-09,690,23,True,1.3791942123547796e-06,True
ctrpv2,ML050,0.22897017213110146,6.931725938532401e-08,388,22,True,3.0499594129542565e-05,True
ctrpv2,ML162,0.23432673117574987,2.4598490918213017e-20,764,23,True,1.0823336004013728e-17,True
ctrpv2,ML203,0.12240810705874343,0.4501534230827731,144,19,False,1.0,False
ctrpv2,ML210,0.20116701041313945,3.5801128488842277e-12,570,22,True,1.5752496535090602e-09,True
ctrpv2,ML239,0.19587684229382965,1.455321944348374e-14,458,23,True,6.403416555132845e-12,True
ctrpv2,ML311,0.29808547508078054,9.21352675471872e-18,513,22,True,4.053951772076236e-15,True
ctrpv2,ML320,0.20998773837698814,3.752235499555388e-09,369,22,True,1.6509836198043708e-06,True
ctrpv2,MLN2238,0.28199252688856247,1.4294553208536922e-22,745,23,True,6.289603411756246e-20,True
ctrpv2,MLN2480,0.16359852086461177,0.09552938815866055,230,22,False,1.0,False
ctrpv2,MLS003179190,0.14469680467857077,0.24986087170068957,197,21,False,1.0,False
ctrpv2,Masitinib,0.18702358907696803,1.1080025358245461e-06,738,23,True,0.0004875211157628003,True
ctrpv2,Mdivi-1,0.2759815451335241,3.188729078196797e-18,632,23,True,1.4030407944065907e-15,True
ctrpv2,Methotrexate,0.07585086267064257,0.02533324427750512,503,23,True,1.0,False
ctrpv2,Mitomycin-C,0.2713324919044536,1.2028175648537309e-21,687,23,True,5.292397285356416e-19,True
ctrpv2,N9-isopropylolomoucine,0.16147704631796306,4.6423503843007115e-12,580,23,True,2.042634169092313e-09,True
ctrpv2,NPC-26,0.10378863467441973,0.2955643288558191,175,22,False,1.0,False
ctrpv2,NSC 74859,0.12210624656987189,0.32953966163753706,215,22,False,1.0,False
ctrpv2,NSC23766,0.22395519203260356,3.041968910317747e-44,695,23,True,1.3384663205398086e-41,True
ctrpv2,NSC48300,0.362002861433975,4.242582010663669e-27,618,23,True,1.866736084692014e-24,True
ctrpv2,NSC632839,0.20972521145862383,3.445415677531807e-19,724,23,True,1.515982898113995e-16,True
ctrpv2,NSC95397,0.34226965998809217,8.469509186602086e-24,616,22,True,3.7265840421049175e-21,True
ctrpv2,NVP-231,0.23619897255714456,6.639572784431092e-14,545,23,True,2.92141202514968e-11,True
ctrpv2,NVP-ADW742,0.24990291204956003,1.3163095198875952e-11,548,22,True,5.791761887505419e-09,True
ctrpv2,NVP-BSK805,0.2844463805079769,3.156832624448394e-20,760,23,True,1.3890063547572933e-17,True
ctrpv2,Navitoclax,0.21309056828642894,3.0309732539306013e-05,287,22,True,0.013336282317294645,True
ctrpv2,Neuronal differentiation inducer III,0.2808549222915497,3.747206690740649e-22,580,22,True,1.6487709439258855e-19,True
ctrpv2,Nilotinib,0.35730772027888225,0.01763585261942022,186,22,True,1.0,False
ctrpv2,Nintedanib,0.3006164247020544,0.00022236641570862537,206,22,True,0.09784122291179516,False
ctrpv2,Nutlin-3,0.23999674782203012,7.989077193469826e-20,756,23,True,3.5151939651267234e-17,True
ctrpv2,O-6-benzylguanine,0.17195415213122098,0.0005152178005315524,279,23,True,0.22669583223388307,False
ctrpv2,OSI-027,0.1663027718861703,3.2552187132218975e-11,636,23,True,1.4322962338176349e-08,True
ctrpv2,OSI-930,0.41016935188283865,2.916923746532458e-10,253,21,True,1.2834464484742815e-07,True
ctrpv2,Olaparib,0.25926113484125524,3.1997383220022005e-15,530,23,True,1.4078848616809682e-12,True
ctrpv2,Oxaliplatin,0.2819307567147526,7.781173461725071e-15,403,22,True,3.4237163231590314e-12,True
ctrpv2,PAC-1,0.165338279368,1.1155469596925976e-11,596,22,True,4.90840662264743e-09,True
ctrpv2,PCI-34051,0.2652513463930987,8.615474016606235e-11,525,22,True,3.7908085673067436e-08,True
ctrpv2,PD 153035,0.14658307868582485,0.0006147895770371191,376,22,True,0.27050741389633237,False
ctrpv2,PD318088,0.23301125237960843,2.8237073660494764e-09,363,22,True,1.2424312410617696e-06,True
ctrpv2,PDMP,0.15012471478487077,1.325111305203554e-12,710,23,True,5.830489742895638e-10,True
ctrpv2,PF-184,0.2377390824823089,3.0566421789558762e-21,510,22,True,1.3449225587405854e-18,True
ctrpv2,PF-3758309,0.4556153731535632,4.4758538680693225e-18,378,23,True,1.969375701950502e-15,True
ctrpv2,PF-4800567 hydrochloride,0.14522125460155347,0.011061511275559181,311,22,True,1.0,False
ctrpv2,PF-573228,0.27273919949980185,2.3107532417691284e-17,612,23,True,1.0167314263784166e-14,True
ctrpv2,PF-750,0.08047742988561411,1.9365116579231598e-05,558,22,True,0.008520651294861903,True
ctrpv2,PHA-793887,0.34446261218564506,1.0314983389497625e-23,656,23,True,4.538592691378955e-21,True
ctrpv2,PI-103,0.1890170995376768,6.962790683808147e-07,423,22,True,0.00030636279008755844,True
ctrpv2,PIK-93,0.28880291109031575,1.8582861203956004e-20,704,23,True,8.176458929740642e-18,True
ctrpv2,PL-DI,0.3423601820859668,6.333919110491169e-24,734,23,True,2.7869244086161146e-21,True
ctrpv2,PLX-4032,0.3698417163903981,2.3264316931636425e-06,199,22,True,0.0010236299449920027,True
ctrpv2,PLX-4720,0.2744536843437009,0.0005468830807307989,363,22,True,0.2406285555215515,False
ctrpv2,PRIMA-1,0.419777137055653,5.661260997555462e-32,713,23,True,2.4909548389244032e-29,True
ctrpv2,PRIMA-1-Met,0.46064752046095087,0.004675378119757404,129,20,True,1.0,False
ctrpv2,PX-12,0.48685454989372606,3.3015677938895397e-43,679,22,True,1.4526898293113975e-40,True
ctrpv2,PYR-41,0.2461779405532248,3.518907715568808e-06,273,22,True,0.0015483193948502756,True
ctrpv2,Paclitaxel,0.045233237898060906,0.49961186904879773,428,23,False,1.0,False
ctrpv2,Panobinostat,0.30953869136419104,2.0684268763283063e-30,765,23,True,9.101078255844548e-28,True
ctrpv2,Parthenolide,0.368013730572153,2.7821745078047883e-19,402,23,True,1.2241567834341068e-16,True
ctrpv2,Pazopanib,0.2009972050400021,1.2884748449594513e-10,475,23,True,5.669289317821586e-08,True
ctrpv2,Pevonedistat,0.17324787087192167,3.6918787210045117e-10,498,22,True,1.6244266372419852e-07,True
ctrpv2,Pictilisib,0.14396105664504627,6.842461748758522e-12,711,23,True,3.01068316945375e-09,True
ctrpv2,Piperlongumine,0.3886327671215047,2.9608732520476034e-38,740,23,True,1.3027842309009455e-35,True
ctrpv2,Quizartinib,0.26260006476520437,0.04281951239965396,130,21,True,1.0,False
ctrpv2,R428,0.1445553753557512,1.2833590234824244e-06,431,22,True,0.0005646779703322668,True
ctrpv2,RAF265,0.24851789398122773,4.21304916454569e-10,352,22,True,1.8537416324001034e-07,True
ctrpv2,RG-108,0.22568411398801475,1.659594894413339e-08,385,23,True,7.3022175354186925e-06,True
ctrpv2,RITA,0.1500859825578107,6.27374362765281e-10,517,23,True,2.760447196167236e-07,True
ctrpv2,RO4929097,0.28914821528497875,0.2925368226286393,102,21,False,1.0,False
ctrpv2,Rapamycin,0.25840640425006123,1.3183275091426617e-07,302,22,True,5.800641040227711e-05,True
ctrpv2,Repligen 136,0.3926955964400078,8.247579345759732e-15,333,23,True,3.628934912134282e-12,True
ctrpv2,Rohinitib,0.2942660277167925,8.159344055952627e-34,707,23,True,3.590111384619156e-31,True
ctrpv2,Ruxolitinib,0.19291365233358707,7.460669409484625e-11,728,23,True,3.2826945401732354e-08,True
ctrpv2,SB-225002,0.3139061242857883,5.955200592262667e-29,673,23,True,2.6202882605955734e-26,True
ctrpv2,SB-431542,0.08762050154801765,0.0011063389733490586,441,22,True,0.48678914827358577,False
ctrpv2,SB-525334,0.12254226657405994,2.9406707255357405e-07,529,22,True,0.0001293895119235726,True
ctrpv2,SB-743921,0.2253449361683843,1.9063358357161058e-20,636,23,True,8.387877677150866e-18,True
ctrpv2,SCH-529074,0.1742906577616366,2.4480969543505693e-11,684,23,True,1.0771626599142505e-08,True
ctrpv2,SCH-79797,0.17217439986627844,1.8014233030284205e-17,774,23,True,7.92626253332505e-15,True
ctrpv2,SCHEMBL16273428,0.18383177471143278,4.357520779637636e-05,432,22,True,0.0191730914304056,True
ctrpv2,SID 26681509,0.17454939949409345,8.071041172002584e-14,633,23,True,3.551258115681137e-11,True
ctrpv2,SKI-II,0.31299634440241936,7.23393079542325e-12,363,22,True,3.18292954998623e-09,True
ctrpv2,SMER-3,0.2181439720624645,1.9608768572558914e-11,506,22,True,8.627858171925922e-09,True
ctrpv2,SN-38,0.27352941472723946,3.696160917647381e-15,537,22,True,1.6263108037648478e-12,True
ctrpv2,SNS-032,0.18570321666554118,5.214360244572752e-08,595,22,True,2.294318507612011e-05,True
ctrpv2,SNX-2112,0.24197881415920638,3.1669432783896874e-18,537,23,True,1.3934550424914624e-15,True
ctrpv2,SNX-2112-bortezomib (250-1 mol-mol),0.28658629824205023,2.830877344146476e-32,695,23,True,1.2455860314244495e-29,True
ctrpv2,SR1001,0.08196132213441946,0.020473723201305152,234,22,True,1.0,False
ctrpv2,SRT-1720,0.22989059337037396,3.7335616668820736e-10,425,22,True,1.6427671334281123e-07,True
ctrpv2,STF-31,0.22633656594637577,2.59078513823639e-11,543,23,True,1.1399454608240116e-08,True
ctrpv2,SU11274,0.3648977183947426,7.690510946411216e-10,241,21,True,3.383824816420935e-07,True
ctrpv2,Saracatinib,0.10830811245375241,1.6587099070668984e-13,718,23,True,7.298323591094352e-11,True
ctrpv2,Selisistat,0.09602209705123932,0.5052373718106544,256,23,False,1.0,False
ctrpv2,Selumetinib,0.1770777092689953,3.696139841017235e-10,563,22,True,1.6263015300475836e-07,True
ctrpv2,Sepantronium bromide,0.18019850211951366,6.951263380953198e-10,672,23,True,3.0585558876194076e-07,True
ctrpv2,Serdemetan,0.2986974977966669,4.214231948503603e-15,626,23,True,1.854262057341585e-12,True
ctrpv2,Sonidegib,0.1848543385899908,0.28556490911727406,146,22,False,1.0,False
ctrpv2,Sorafenib,0.12245728741217472,1.209085678017028e-06,574,22,True,0.0005319976983274924,True
ctrpv2,Sphingosine Kinase 1 Inhibitor II,0.09178899319398771,7.888018527350306e-08,725,23,True,3.4707281520341345e-05,True
ctrpv2,StemRegenin 1,0.22471272402137657,2.995629799538876e-21,753,23,True,1.3180771117971054e-18,True
ctrpv2,Sunitinib,0.23628866443338015,9.561072850010844e-23,755,23,True,4.206872054004771e-20,True
ctrpv2,TAE684,0.24361505915940276,1.374712189489362e-23,731,23,True,6.048733633753193e-21,True
ctrpv2,TCMDC-125552,0.22156232784883448,2.509763916643554e-05,341,22,True,0.011042961233231638,True
ctrpv2,TG-100-115,0.23120028220504002,1.784691747246273e-11,525,22,True,7.852643687883602e-09,True
ctrpv2,TGX-221,0.25817665112348553,8.347436511012279e-16,610,23,True,3.672872064845403e-13,True
ctrpv2,TPCA-1,0.33505985470562155,2.4286268224928842e-27,622,22,True,1.068595801896869e-24,True
ctrpv2,TW-37,0.1663586168163897,2.3792376691865356e-09,547,22,True,1.0468645744420757e-06,True
ctrpv2,Tamoxifen,0.05793459354619485,0.6929666313315677,317,22,False,1.0,False
ctrpv2,Tanespimycin,0.13172379100166223,6.823184202612007e-08,597,23,True,3.002201049149283e-05,True
ctrpv2,Telomerase Inhibitor IX,0.18819924294940663,4.1420597400832627e-16,727,23,True,1.8225062856366355e-13,True
ctrpv2,Temsirolimus,0.17895381660076368,0.0006686865493854468,183,19,True,0.2942220817295966,False
ctrpv2,Teniposide,0.506958641179198,4.2283368309085686e-22,380,23,True,1.8604682055997703e-19,True
ctrpv2,Tipifarnib,0.40397122137448954,1.9206061558741574e-15,380,23,True,8.450667085846293e-13,True
ctrpv2,Tipifarnib S enantiomer,0.30411688699659284,1.6691503193069733e-15,594,22,True,7.344261404950682e-13,True
ctrpv2,Tivozanib,0.15406323809885797,1.577871518565654e-06,627,23,True,0.0006942634681688877,True
ctrpv2,Topotecan,0.307827972826943,3.4427570166294576e-28,754,23,True,1.5148130873169614e-25,True
ctrpv2,Trametinib,0.39739236386597265,7.121971265354473e-07,186,22,True,0.0003133667356755968,True
ctrpv2,Tretinoin,0.22859634877418966,0.0002888642197104777,246,22,True,0.12710025667261018,False
ctrpv2,Tubastatin A,0.30170332273104866,8.488003200511864e-12,287,22,True,3.73472140822522e-09,True
ctrpv2,UNC0638,0.17159980799665753,1.8702560888969467e-08,475,22,True,8.229126791146566e-06,True
ctrpv2,UNC0638-navitoclax (1-1 mol-mol),0.19389247238703589,2.148666931644947e-05,295,22,True,0.009454134499237767,True
ctrpv2,VER-155008,0.2433993668336399,5.66995910592674e-12,465,22,True,2.4947820066077654e-09,True
ctrpv2,VU0155056,0.3282306646776013,0.00196485791346809,172,21,True,0.8645374819259597,False
ctrpv2,Vandetanib,0.1234391114197064,2.4690552131971578e-05,490,22,True,0.010863842938067494,True
ctrpv2,Vorinostat,0.3913009901927496,8.188218457669249e-39,741,23,True,3.602816121374469e-36,True
ctrpv2,WP1130,0.1625068855922579,5.394318280727129e-11,712,22,True,2.3735000435199368e-08,True
ctrpv2,WZ4002,0.08386772922266135,0.013350322390401643,400,22,True,1.0,False
ctrpv2,WZ8040,0.10687415328204397,4.910487907697127e-10,654,23,True,2.160614679386736e-07,True
ctrpv2,XL765,0.38074895119786967,0.030332750874556155,154,22,True,1.0,False
ctrpv2,YK-4-279,0.16658224484445552,4.447507312007894e-08,445,23,True,1.956903217283473e-05,True
ctrpv2,ZSTK474,0.168301583175672,0.0002153093957376717,305,22,True,0.09473613412457554,False
ctrpv2,alisertib-navitoclax (2-1 mol-mol),0.26335605327864203,3.300832357215145e-17,540,22,True,1.4523662371746638e-14,True
ctrpv2,apicidin,0.38742126573650126,7.152691798797797e-33,746,23,True,3.1471843914710307e-30,True
ctrpv2,austocystin D,0.2240065054447079,1.4614545171909889e-12,452,22,True,6.430399875640351e-10,True
ctrpv2,avicin D,0.11351222590103034,0.004952732695088806,367,22,True,1.0,False
ctrpv2,avrainvillamide,0.29119992406090695,1.0597598262976437e-08,337,22,True,4.6629432357096324e-06,True
ctrpv2,barasertib,0.366835012373074,1.2409270372899106e-17,418,23,True,5.460078964075607e-15,True
ctrpv2,bardoxolone methyl,0.3138613323636074,9.117909081341789e-16,667,23,True,4.011879995790387e-13,True
ctrpv2,bendamustine,0.30025795911162667,1.1856864898538526e-07,302,22,True,5.217020555356952e-05,True
ctrpv2,birinapant,0.10989865725524725,0.7826944552281744,198,22,False,1.0,False
ctrpv2,bleomycin A2,0.12689714091193208,1.8349215603949976e-06,507,23,True,0.0008073654865737989,True
ctrpv2,brefeldin A,0.05551627128482784,0.016305069895188214,636,23,True,1.0,False
ctrpv2,brivanib,0.31706259232862005,1.4289862459158974e-14,426,22,True,6.2875394820299485e-12,True
ctrpv2,carboplatin,0.18097723202006577,0.020331371917615974,191,21,True,1.0,False
ctrpv2,carboplatin-UNC0638 (2-1 mol-mol),0.14063441772584945,1.986176761374732e-06,490,22,True,0.0008739177750048821,True
ctrpv2,carboplatin-etoposide (40-17 mol-mol),0.4070774643491268,1.5069451738161714e-27,558,23,True,6.630558764791154e-25,True
ctrpv2,cerulenin,0.31297097900723736,1.0774789210318085e-29,729,23,True,4.740907252539957e-27,True
ctrpv2,chlorambucil,0.3833857211645025,1.965535442558354e-24,615,22,True,8.648355947256758e-22,True
ctrpv2,ciclopirox,0.27445909067725177,2.8394453819071406e-18,629,22,True,1.2493559680391418e-15,True
ctrpv2,ciclosporin,0.21114780202195846,0.19160514731456307,139,22,False,1.0,False
ctrpv2,clofarabine,0.30628984428203004,2.607329348260633e-12,445,22,True,1.1472249132346785e-09,True
ctrpv2,crizotinib-PLX-4032 (2-1 mol-mol),0.2516685902383016,9.678483211755069e-23,743,23,True,4.25853261317223e-20,True
ctrpv2,cucurbitacin I,0.14122371940355835,1.4477582899284951e-11,739,23,True,6.370136475685378e-09,True
ctrpv2,curcumin,0.2106051782949203,1.1487072872288628e-18,765,23,True,5.054312063806996e-16,True
ctrpv2,cyanoquinoline 11,0.12809409961007776,0.005111791093641337,310,22,True,1.0,False
ctrpv2,cytarabine hydrochloride,0.35076713809580795,7.218640814631125e-13,320,22,True,3.176201958437695e-10,True
ctrpv2,cytochalasin B,0.09248327174641577,0.000465508258467534,489,23,True,0.20482363372571497,False
ctrpv2,decitabine,0.4063233274572063,2.993159531364216e-07,139,16,True,0.00013169901938002548,True
ctrpv2,decitabine-carboplatin (1-1 mol-mol),0.46585683279227275,7.169770157091171e-10,199,21,True,3.154698869120115e-07,True
ctrpv2,decitabine-navitoclax (2-1 mol-mol),0.36771431963473655,1.756679925400594e-20,492,22,True,7.729391671762614e-18,True
ctrpv2,docetaxel-tanespimycin (2-1 mol-mol),0.19949666462654028,2.4619951214280566e-15,631,23,True,1.083277853428345e-12,True
ctrpv2,doxorubicin-navitoclax (2-1 mol-mol),0.3294821863507762,7.817112082778077e-29,751,22,True,3.439529316422354e-26,True
ctrpv2,elocalcitol,0.2126414930399714,4.5671222048749355e-10,520,22,True,2.0095337701449716e-07,True
ctrpv2,epigallocatechin-3-monogallate,0.2124192983146929,8.588111781407067e-16,672,23,True,3.77876918381911e-13,True
ctrpv2,erastin,0.15044840914602517,2.8953246929523925e-07,539,22,True,0.00012739428648990528,True
ctrpv2,erlotinib-PLX-4032 (2-1 mol-mol),0.1675325220968924,1.2883394470064113e-07,459,22,True,5.66869356682821e-05,True
ctrpv2,etomoxir,0.06956924168056379,0.18761485478538772,423,23,False,1.0,False
ctrpv2,fingolimod,0.21277887012022884,4.494077356558726e-15,755,23,True,1.9773940368858396e-12,True
ctrpv2,fluvastatin,0.12301131024908436,3.4240421361458226e-07,652,23,True,0.0001506578539904162,True
ctrpv2,fumonisin B1,0.22390675279184333,0.03912668526209005,118,19,True,1.0,False
ctrpv2,gossypol,0.19415178452135112,1.3966541835656977e-16,706,23,True,6.14527840768907e-14,True
ctrpv2,hyperforin,0.13121084234165117,0.13194634450319379,211,22,False,1.0,False
ctrpv2,importazole,0.12070396330903392,0.01296097481321246,267,22,True,1.0,False
ctrpv2,indisulam,0.4162232751239372,1.2184406159516767e-28,466,23,True,5.361138710187378e-26,True
ctrpv2,isoevodiamine,0.1917423311195216,1.2325562079265318e-08,463,23,True,5.42324731487674e-06,True
ctrpv2,isoliquiritigenin,0.4452195438478707,0.00029613555707871903,144,21,True,0.13029964511463638,False
ctrpv2,itraconazole,0.16111092022745716,0.12261010605526698,135,21,False,1.0,False
ctrpv2,lenvatinib,0.20906690358221153,1.826116207958905e-07,307,22,True,8.034911315019181e-05,True
ctrpv2,leptomycin B,0.10757045836363426,1.0989115324718573e-07,616,23,True,4.835210742876172e-05,True
ctrpv2,lomeguatrib,0.19139403857773576,1.1177812979298247e-12,648,23,True,4.918237710891229e-10,True
ctrpv2,lovastatin,0.07580201395594546,0.004933347761224271,654,23,True,1.0,False
ctrpv2,manumycin A,0.332074891020696,3.98957600333874e-29,524,22,True,1.7554134414690455e-26,True
ctrpv2,marinopyrrole A,0.15063234226939515,5.72298144365782e-07,478,23,True,0.0002518111835209441,True
ctrpv2,methylstat,0.2742614148111327,6.214827810382944e-19,531,23,True,2.734524236568495e-16,True
ctrpv2,mim1,0.20730140115881762,1.0480957863458068e-23,681,23,True,4.6116214599215495e-21,True
ctrpv2,momelotinib,0.22473014820164394,5.068984633687672e-13,610,22,True,2.2303532388225754e-10,True
ctrpv2,myricetin,0.23022986400349466,2.1182474343053027e-06,295,22,True,0.0009320288710943332,True
ctrpv2,nakiterpiosin,0.1512088958471623,1.7739285935049145e-11,517,23,True,7.805285811421623e-09,True
ctrpv2,narciclasine,0.39270341534834535,7.052797365074351e-39,707,23,True,3.103230840632715e-36,True
