dataset,gene,eta2_X
ctrpv2,FUT1,0.3000146778535066
ctrpv2,FYN,0.22575748841858984
ctrpv2,FZD1,0.3191458712247548
ctrpv2,FZD7,0.33816554958202166
ctrpv2,G3BP1,0.10760235521351444
ctrpv2,GAA,0.1663660489600468
ctrpv2,GABPB1,0.12739217109183862
ctrpv2,GADD45A,0.17530610993196422
ctrpv2,GADD45B,0.17414859406761374
ctrpv2,GALE,0.3766513115203378
ctrpv2,GAPDH,0.1646572793739069
ctrpv2,GARRE1,0.16450043351713578
ctrpv2,GATA2,0.26348162234960804
ctrpv2,GATA3,0.3342032250438481
ctrpv2,GDPD5,0.052432479522379505
ctrpv2,GET1,0.2205367362948252
ctrpv2,GFOD1,0.1366711396733753
ctrpv2,GFPT1,0.1724759861943679
ctrpv2,GFUS,0.18490863842077815
ctrpv2,GHR,0.29676937456516544
ctrpv2,GLI2,0.29119590779159044
ctrpv2,GLOD4,0.10157277331136193
ctrpv2,GLRX,0.21699496725018644
ctrpv2,GMNN,0.10792042143888449
ctrpv2,GNA11,0.6495599894087327
ctrpv2,GNA15,0.40163101182366484
ctrpv2,GNAI1,0.4047881273426403
ctrpv2,GNAI2,0.37043591160987194
ctrpv2,GNAS,0.11880912029487029
ctrpv2,GNB5,0.19795425302845793
ctrpv2,GNPDA1,0.3385441499899234
ctrpv2,GOLT1B,0.1657739913540102
ctrpv2,GPATCH8,0.13930069096154854
ctrpv2,GPC1,0.6152110520184263
ctrpv2,GPER1,0.1573318215752859
ctrpv2,GPR160,0.31301587365857675
ctrpv2,GRB10,0.3219453277260216
ctrpv2,GRB7,0.5262483247556898
ctrpv2,GRN,0.17045770181525585
ctrpv2,GRWD1,0.08340504104450748
ctrpv2,GSK3A,0.16303105198838927
ctrpv2,GSK3B,0.1493994622398782
ctrpv2,GSTZ1,0.08986834478282962
ctrpv2,GTF2A2,0.09125523670723086
ctrpv2,GTF2E2,0.12184533320543943
ctrpv2,GTPBP8,0.08653021233527641
ctrpv2,H2AZ2,0.10314245034502469
ctrpv2,H2BC12,0.10445791117389443
ctrpv2,H2BC21,0.11381649339128151
ctrpv2,HADH,0.2775266733629562
ctrpv2,HAT1,0.07230955484360829
ctrpv2,HDAC1,0.1484838111533277
ctrpv2,HDAC2,0.1581692738535034
ctrpv2,HDAC3,0.08100898012342893
ctrpv2,HDAC6,0.12492945995386671
ctrpv2,HDAC8,0.07991446091436274
ctrpv2,HEATR1,0.0952917188127606
ctrpv2,HEBP1,0.4484590333434777
ctrpv2,HERC6,0.18011804761934486
ctrpv2,HERPUD1,0.08432424239160828
ctrpv2,HES1,0.36867801918269066
ctrpv2,HK1,0.21285256735088742
ctrpv2,HLA-DRA,0.4799827226435673
ctrpv2,HMG20B,0.4099825798813058
ctrpv2,HMGA2,0.38574124326044823
ctrpv2,HMGCR,0.08787287649505157
ctrpv2,HMGCS1,0.07381677542840413
ctrpv2,HMOX1,0.2898399567975582
ctrpv2,HNF4A,0.5067720154629297
ctrpv2,HOMER2,0.1935704715461833
ctrpv2,HOOK2,0.23436947900725777
ctrpv2,HS2ST1,0.1563679996110532
ctrpv2,HSP90AA1,0.14492915505354184
ctrpv2,HSP90AB1,0.07280237759668225
ctrpv2,HSP90B1,0.2481864365719252
ctrpv2,HSPA1A,0.38652112805045263
ctrpv2,HSPA1B,0.363235347450997
ctrpv2,HSPA1L,0.11551819159142294
ctrpv2,HSPA4,0.1353499303486572
ctrpv2,HSPA8,0.10437405395520931
ctrpv2,HSPD1,0.16898797064756022
ctrpv2,HTRA1,0.4611287385440986
ctrpv2,HYOU1,0.09348527976384748
ctrpv2,IARS2,0.20274051487332947
ctrpv2,ICAM1,0.17871840434418956
ctrpv2,ICAM3,0.4711908772168171
ctrpv2,ICMT,0.23892419784604718
ctrpv2,ID2,0.17342911239034248
ctrpv2,IDE,0.07989330609386888
ctrpv2,IDH1,0.26934982947383496
ctrpv2,IER3,0.4570244313570826
ctrpv2,IFNAR1,0.12577701633693836
ctrpv2,IFRD2,0.16283143910624936
ctrpv2,IGF1R,0.24339757379753085
ctrpv2,IGF2BP2,0.37336724039939073
ctrpv2,IGF2R,0.1818342637189222
ctrpv2,IGFBP3,0.3800041005505857
ctrpv2,IGHMBP2,0.09716297680851355
ctrpv2,IKBKB,0.2177791113681302
ctrpv2,IKBKE,0.18861808538639813
ctrpv2,IKZF1,0.9282321163257081
ctrpv2,IL1B,0.19989734845762583
ctrpv2,IL4R,0.2230874169474782
ctrpv2,ILK,0.26765059768140703
ctrpv2,INPP1,0.278321729626162
ctrpv2,INPP4B,0.3705946131135053
ctrpv2,INSIG1,0.2060066529274985
ctrpv2,INSR,0.20753841233121062
ctrpv2,INTS3,0.09834202587727049
ctrpv2,IPO13,0.2412387499420629
ctrpv2,IQGAP1,0.2220182953906998
ctrpv2,ISOC1,0.18686577905393795
ctrpv2,ITFG1,0.21639733863437324
ctrpv2,ITGAE,0.07942378864947773
ctrpv2,ITGB1BP1,0.1467103623331733
ctrpv2,ITGB5,0.5825230592189443
ctrpv2,JAK1,0.2054997295561735
ctrpv2,JAK2,0.13307959652379653
ctrpv2,JMJD6,0.17370549084323142
ctrpv2,JUN,0.3668294970715354
ctrpv2,KAT6A,0.21442876138482847
ctrpv2,KAT6B,0.19754595856124083
ctrpv2,KCNK1,0.37377462798021766
ctrpv2,KCTD5,0.10042451084121573
ctrpv2,KDM3A,0.09544533262114915
ctrpv2,KDM4A,0.08163432156812193
ctrpv2,KDM4B,0.24557495824118553
ctrpv2,KDM4C,0.2729678195171636
ctrpv2,KDM4D,0.1378378292115802
ctrpv2,KDM5A,0.1014088732182227
ctrpv2,KDM5B,0.29348304808372544
ctrpv2,KDM6A,0.07362106135495242
ctrpv2,KDM6B,0.11408777230277842
ctrpv2,KDR,0.21026141910218946
ctrpv2,KEAP1,0.0809377521845561
ctrpv2,KIAA0753,0.14031340179902146
ctrpv2,KIF11,0.07669171501920294
ctrpv2,KIF14,0.08607256635266819
ctrpv2,KIF20A,0.20060393620122716
ctrpv2,KIF2C,0.10041775593242493
ctrpv2,KIF5C,0.26249301224234284
ctrpv2,KIT,0.12607881909870902
ctrpv2,KLHDC2,0.13125245654518625
ctrpv2,KLHL21,0.2863405395157168
ctrpv2,KLHL9,0.07797469380523683
ctrpv2,KPNB1,0.17696807305382273
ctrpv2,KRT14,0.45902640869917327
ctrpv2,KRT17,0.44168309662133043
ctrpv2,KRT5,0.5110740363079361
ctrpv2,KTN1,0.2648792874536641
ctrpv2,LAMA3,0.47003820039971766
ctrpv2,LAP3,0.15149448612694985
ctrpv2,LBR,0.34020002023056634
ctrpv2,LCK,0.2012327097917445
ctrpv2,LDHA,0.1803464279871353
ctrpv2,LDHB,0.3609774643528693
ctrpv2,LDHC,0.04821229824501244
ctrpv2,LGALS8,0.14839301325405485
ctrpv2,LGMN,0.35583478796747
ctrpv2,LIG1,0.2282419666783688
ctrpv2,LIPA,0.15626151492902576
ctrpv2,LOXL1,0.42248341808187484
ctrpv2,LPAR2,0.22005462176236554
ctrpv2,LPGAT1,0.196497423158051
ctrpv2,LRP10,0.21456865426325225
ctrpv2,LRPAP1,0.208825595985016
ctrpv2,LRRC41,0.12988584378954987
ctrpv2,LRRK2,0.37293988528052296
ctrpv2,LSM6,0.25730507649234724
ctrpv2,LSR,0.5025603436663639
ctrpv2,LYN,0.2576430871358895
ctrpv2,LYRM1,0.17153936751532625
ctrpv2,MACF1,0.2268375929512266
ctrpv2,MALT1,0.15385198425408958
ctrpv2,MAN2B1,0.21410925532410255
ctrpv2,MAP2K1,0.1018368146584358
ctrpv2,MAP2K2,0.18917414429707555
ctrpv2,MAP2K5,0.17546697864025135
ctrpv2,MAP3K4,0.1393208064397803
ctrpv2,MAP3K8,0.21214760120550238
ctrpv2,MAP4K4,0.19098593954018206
ctrpv2,MAP7,0.4519780689233829
ctrpv2,MAPK1,0.07852934078390353
ctrpv2,MAPK11,0.13133690007379034
ctrpv2,MAPK13,0.3404715757809513
ctrpv2,MAPK14,0.17220810915504275
ctrpv2,MAPK1IP1L,0.16718647892669372
ctrpv2,MAPK9,0.18980431572121453
ctrpv2,MAPKAPK2,0.14073468721287344
ctrpv2,MAPKAPK3,0.12220038278513959
ctrpv2,MAPKAPK5,0.1746159535039243
ctrpv2,MAPT,0.20558630957179794
ctrpv2,MAST2,0.2652087663899263
ctrpv2,MAT2A,0.13302031203782086
ctrpv2,MBNL1,0.31941150981093086
ctrpv2,MBNL2,0.32063985496761244
ctrpv2,MBOAT7,0.290285452054107
ctrpv2,MBTPS1,0.08914672431286684
ctrpv2,MCL1,0.08810366071372565
ctrpv2,MCM3,0.23709415530235878
ctrpv2,MCOLN1,0.24661866323764534
ctrpv2,MDM2,0.09068817201069677
ctrpv2,ME2,0.3525075185148472
ctrpv2,MEF2C,0.45427669136186516
ctrpv2,MELK,0.11660093382318755
ctrpv2,MEN1,0.1097880121418475
ctrpv2,MEST,0.2720442399699566
ctrpv2,MET,0.5796391609206784
ctrpv2,MFSD10,0.0936589553433348
ctrpv2,MGMT,0.19606690589356504
ctrpv2,MIA,0.560152771514559
ctrpv2,MICALL1,0.3126252320506163
ctrpv2,MKI67,0.08314455640390346
ctrpv2,MKNK1,0.09309406881165087
ctrpv2,MLEC,0.2574614994115192
ctrpv2,MLLT11,0.2890735433750366
ctrpv2,MLPH,0.4493174304985988
ctrpv2,MMP1,0.2347038500025857
ctrpv2,MMP11,0.10591478932528367
ctrpv2,MMP2,0.4444127296546871
ctrpv2,MOK,0.3206454742478182
ctrpv2,MPC2,0.24165375372931927
ctrpv2,MPZL1,0.20847102342631885
ctrpv2,MRPL19,0.15806570298308326
ctrpv2,MRPS16,0.08618360270087722
ctrpv2,MRPS2,0.06512330446791036
ctrpv2,MSH6,0.22015354189737546
ctrpv2,MSRA,0.17160773086407152
ctrpv2,MTA1,0.19289926157214674
ctrpv2,MTF2,0.21277417831422604
ctrpv2,MTFR1,0.18840309884617723
ctrpv2,MTHFD2,0.2688434230568251
ctrpv2,MTOR,0.12906599684063336
ctrpv2,MUC1,0.2957495121795502
ctrpv2,MVP,0.29402009717341854
ctrpv2,MYBL2,0.21044245776635379
ctrpv2,MYC,0.36409564743898976
ctrpv2,MYCBP,0.1096266975009737
ctrpv2,MYCBP2,0.36699415519185924
ctrpv2,MYL9,0.2700129837414391
ctrpv2,MYLK,0.3799721510139497
ctrpv2,MYO10,0.48129116186269405
ctrpv2,NAE1,0.06523299440568715
ctrpv2,NAMPT,0.17475857978541592
ctrpv2,NAT1,0.14124859541106577
ctrpv2,NCAPD2,0.09153084653499882
ctrpv2,NCEH1,0.41774013620404354
ctrpv2,NCK2,0.21934635697009539
ctrpv2,NCOA3,0.17860327569951742
ctrpv2,NCSTN,0.1656473343908509
ctrpv2,NDC80,0.08456674073217806
ctrpv2,NENF,0.20216491285999774
ctrpv2,NET1,0.3192161662907271
ctrpv2,NFATC3,0.3462062314138623
ctrpv2,NFATC4,0.15364122385249718
ctrpv2,NFE2L2,0.22793903884527741
ctrpv2,NFIL3,0.1153916680883255
ctrpv2,NFKB2,0.17449462050907635
ctrpv2,NFKBIA,0.2037568798597887
ctrpv2,NFKBIB,0.12706705183505973
ctrpv2,NFKBIE,0.22118008978396092
ctrpv2,NIPSNAP1,0.1470014682572079
ctrpv2,NISCH,0.21857912826614742
ctrpv2,NIT1,0.04668336262025214
ctrpv2,NMT1,0.142911361614489
ctrpv2,NNT,0.1626440969773588
ctrpv2,NOL3,0.37956360120128974
ctrpv2,NOLC1,0.17244419708973488
ctrpv2,NOS3,0.14863589282186981
ctrpv2,NOSIP,0.11341160344839853
ctrpv2,NOTCH1,0.17653523644794233
ctrpv2,NPC1,0.2330649192395615
ctrpv2,NPDC1,0.3592641052082367
ctrpv2,NPEPL1,0.1628814053883601
ctrpv2,NPEPPS,0.1635249079714021
ctrpv2,NPM1,0.07234967553888635
ctrpv2,NPRL2,0.3352394584613702
ctrpv2,NR0B2,0.13791212611368392
ctrpv2,NR1D1,0.1710565674175786
ctrpv2,NR1H2,0.16642028004934706
ctrpv2,NR2F6,0.4004436420523954
ctrpv2,NR3C1,0.4098969589008148
ctrpv2,NRAS,0.13471133002733438
ctrpv2,NRIP1,0.23719869015188955
ctrpv2,NT5DC2,0.16388166643812935
ctrpv2,NUCB2,0.26445309077350143
ctrpv2,NUDCD3,0.1979612612817145
ctrpv2,NUDT9,0.20785821476982597
ctrpv2,NUF2,0.12257785760351918
ctrpv2,NUP133,0.1100295096496013
ctrpv2,NUP85,0.1135551376367244
ctrpv2,NUP88,0.08237627351751046
ctrpv2,NUP93,0.07625760438273126
ctrpv2,NUSAP1,0.10812823489463805
ctrpv2,NVL,0.20994673087780705
ctrpv2,ORC1,0.23870835183417843
ctrpv2,ORC6,0.108561731536725
ctrpv2,OXA1L,0.17599389553798844
ctrpv2,OXCT1,0.16889052722620312
ctrpv2,OXSR1,0.13406201294767917
ctrpv2,P2RX7,0.4688124058225072
ctrpv2,P4HA2,0.5348553084724756
ctrpv2,P4HTM,0.2718226957953894
ctrpv2,PACSIN3,0.4668452238284071
ctrpv2,PAF1,0.16966118145560963
ctrpv2,PAFAH1B1,0.146282440225316
ctrpv2,PAFAH1B3,0.21314651872972826
ctrpv2,PAICS,0.15681391799488523
ctrpv2,PAK1,0.08932090639054029
ctrpv2,PAK4,0.45115627029175476
ctrpv2,PAK6,0.33322454259784506
ctrpv2,PAN2,0.1668956133676135
ctrpv2,PARP1,0.3197446120001812
ctrpv2,PARP2,0.13945106564988158
ctrpv2,PAX8,0.49351412091886987
ctrpv2,PCBD1,0.4897094886045025
ctrpv2,PCCB,0.15268282153752272
ctrpv2,PCK2,0.18016765063965107
ctrpv2,PCM1,0.2735193387491115
ctrpv2,PCMT1,0.10994012279381701
ctrpv2,PCNA,0.10416819229134851
ctrpv2,PDE4A,0.17975976540115507
ctrpv2,PDE4B,0.251141266857058
ctrpv2,PDE4D,0.09490281080084702
ctrpv2,PDE5A,0.19760551564296489
ctrpv2,PDGFA,0.3128605040591972
ctrpv2,PDGFRA,0.3122441210590246
ctrpv2,PDGFRB,0.450306241301317
ctrpv2,PDHX,0.12930971710914047
ctrpv2,PDIA5,0.2063342946148115
ctrpv2,PDK2,0.09827835399562851
ctrpv2,PDLIM1,0.22549514749309993
ctrpv2,PDS5A,0.146096350904863
ctrpv2,PECR,0.1678275859714119
ctrpv2,PEX11A,0.3984522560762233
ctrpv2,PFKL,0.16621668047954472
ctrpv2,PGM1,0.23950837554410273
ctrpv2,PGR,0.16211892626312463
ctrpv2,PHGDH,0.0995059815908721
ctrpv2,PHKB,0.13171751258884642
ctrpv2,PHKG2,0.10705118505043468
ctrpv2,PIGB,0.19466023798950138
ctrpv2,PIH1D1,0.17053556658884803
ctrpv2,PIK3C2B,0.2661916885366276
ctrpv2,PIK3C3,0.1926026434022712
ctrpv2,PIK3CA,0.09476608140000457
ctrpv2,PIK3CB,0.20640536183515604
ctrpv2,PIK3CD,0.3927532384419519
ctrpv2,PIK3CG,0.7260772673346851
ctrpv2,PIK3R3,0.21273539242118888
ctrpv2,PIK3R4,0.08415012748584311
ctrpv2,PIN1,0.18568412966717046
ctrpv2,PIP4K2B,0.18216311987437994
ctrpv2,PKIG,0.278068507689336
ctrpv2,PKM,0.31734353993403713
ctrpv2,PLA2G15,0.200844567748167
ctrpv2,PLA2G4A,0.1669754012287987
ctrpv2,PLA2G4B,0.10581621506688611
ctrpv2,PLA2G4C,0.13684274593125312
ctrpv2,PLA2G4D,0.07408577175016773
ctrpv2,PLAUR,0.28955997549797435
ctrpv2,PLCB3,0.43697553661482674
ctrpv2,PLD1,0.23110262738325352
ctrpv2,PLD2,0.4060662576051421
ctrpv2,PLEKHJ1,0.19654547372469752
ctrpv2,PLEKHM1,0.08821437760015229
ctrpv2,PLK1,0.05789550205827771
ctrpv2,PLK3,0.13834794469818446
ctrpv2,PLOD3,0.45553929703119483
ctrpv2,PLS1,0.44073082622636817
ctrpv2,PLSCR1,0.22980848747979638
ctrpv2,PMAIP1,0.19607783508388527
ctrpv2,PMM2,0.0902389179560751
ctrpv2,PNKP,0.1081679301640196
ctrpv2,PNP,0.2693337431687413
ctrpv2,POLB,0.1375626028657563
ctrpv2,POLE2,0.13562917943735672
ctrpv2,POLG2,0.24711054437740043
ctrpv2,POLR1C,0.13575665556075456
ctrpv2,POLR2I,0.18826371132170394
ctrpv2,POLR2K,0.10097245867498354
ctrpv2,POP4,0.10732406562355919
ctrpv2,PPARD,0.2167554548652693
ctrpv2,PPARG,0.41636570428211467
ctrpv2,PPIC,0.6258158101599383
ctrpv2,PPIE,0.0804815865816736
ctrpv2,PPOX,0.25016931625024175
ctrpv2,PPP1R13B,0.3341491692100515
ctrpv2,PPP2R3C,0.19100031141615706
ctrpv2,PPP2R5A,0.2271655211439024
ctrpv2,PPP2R5E,0.1566722232368328
ctrpv2,PPP3CA,0.13642550207825307
ctrpv2,PPP3CB,0.16872424923037277
ctrpv2,PPP3CC,0.3589913452892343
ctrpv2,PPP3R1,0.18430442364359528
ctrpv2,PPP3R2,0.06979829603393267
ctrpv2,PRCP,0.15705279318667678
ctrpv2,PRKACA,0.22686135501541949
ctrpv2,PRKAG2,0.4076320794085448
ctrpv2,PRKCB,0.5655176472216529
ctrpv2,PRKCD,0.2813384650093875
ctrpv2,PRKCQ,0.30576695908459756
ctrpv2,PRKDC,0.11724221710871639
ctrpv2,PROS1,0.30902181597596146
ctrpv2,PRPF4,0.09803724648332568
ctrpv2,PRR15L,0.41140410605320543
ctrpv2,PRSS23,0.5356266546149168
ctrpv2,PSEN1,0.23741883253015467
ctrpv2,PSENEN,0.1643420300982285
ctrpv2,PSIP1,0.1528121256606827
ctrpv2,PSMA1,0.06242914970003232
ctrpv2,PSMA2,0.09035299208106867
ctrpv2,PSMA3,0.15860083196865093
ctrpv2,PSMA4,0.05085986482848051
ctrpv2,PSMA5,0.10456648982122493
ctrpv2,PSMA6,0.10376251818645461
ctrpv2,PSMA7,0.2134851879984289
ctrpv2,PSMB1,0.034831328386378785
ctrpv2,PSMB2,0.09644032206023316
ctrpv2,PSMB3,0.06329824243988261
ctrpv2,PSMB4,0.2023983519689019
ctrpv2,PSMB5,0.4342658864888655
ctrpv2,PSMB6,0.16708236969531842
ctrpv2,PSMB7,0.19056636988250872
ctrpv2,PSMB8,0.27466593569256964
ctrpv2,PSMD1,0.2376516415059454
ctrpv2,PSMD2,0.2616468818000296
ctrpv2,PSMD4,0.14117765134636046
ctrpv2,PSME1,0.20737963848441776
ctrpv2,PSMF1,0.06155059511640412
ctrpv2,PSMG1,0.13464591695905292
ctrpv2,PSRC1,0.2285545625634275
ctrpv2,PTGS2,0.18368936110406842
ctrpv2,PTK2,0.5672192831889035
ctrpv2,PTK2B,0.5678896443892885
ctrpv2,PTP4A3,0.1971699921761794
ctrpv2,PTPN1,0.10925927273406469
ctrpv2,PTPN12,0.451378696845635
ctrpv2,PTPN6,0.5502560783301739
ctrpv2,PTPRC,0.7165549795734901
ctrpv2,PTPRF,0.7050481541952353
ctrpv2,PTPRK,0.5363817162541661
ctrpv2,PTTG1,0.11212479531151372
ctrpv2,PUF60,0.11702290919903212
ctrpv2,PWP1,0.1344605000450995
ctrpv2,PXN,0.5482849994005292
ctrpv2,PYCR1,0.1150714457220936
ctrpv2,PYGL,0.2682685858465092
ctrpv2,RAB11FIP2,0.18003237682951362
ctrpv2,RAB21,0.03455691633424451
ctrpv2,RAB27A,0.30751104945486074
ctrpv2,RAB31,0.3541927312190556
ctrpv2,RAB4A,0.15079006989044635
ctrpv2,RAC1,0.44456076128776056
ctrpv2,RAD51C,0.17266861409539577
ctrpv2,RAD9A,0.1981797868768334
ctrpv2,RAE1,0.10434860763219378
ctrpv2,RAF1,0.2159057092833768
ctrpv2,RAI14,0.5998123227140547
ctrpv2,RALA,0.2130051796499464
ctrpv2,RALB,0.2644134542501611
ctrpv2,RALGDS,0.19715590497481364
ctrpv2,RAP1GAP,0.27302649060865464
ctrpv2,RARA,0.18246888578167
ctrpv2,RARB,0.249248490382777
ctrpv2,RARG,0.38771176280015446
ctrpv2,RASA1,0.22568221630277485
ctrpv2,RASAL1,0.14710552280690958
ctrpv2,RB1,0.12262380072791364
ctrpv2,RBKS,0.234293758418095
ctrpv2,RBM15B,0.22812291104087995
ctrpv2,RBM6,0.31077720820212973
ctrpv2,REEP5,0.30600168932749816
ctrpv2,RELB,0.23806733163105165
ctrpv2,RET,0.26468786350684653
ctrpv2,RFC2,0.11961198030403902
ctrpv2,RFC5,0.10754744468881271
ctrpv2,RFNG,0.1557166859066295
ctrpv2,RFX5,0.3599494277041518
ctrpv2,RGS2,0.1659363279797523
ctrpv2,RHEB,0.3869741727081
ctrpv2,RHOA,0.2429263771748797
ctrpv2,RIPK1,0.15225590113251516
ctrpv2,RNF167,0.09028775132488567
ctrpv2,RNH1,0.1813393738173079
ctrpv2,RNMT,0.12897971772606626
ctrpv2,RNPS1,0.15176063850809834
ctrpv2,RORA,0.06481381454418308
ctrpv2,RORC,0.12180661802846593
ctrpv2,RPA1,0.08924538319854815
ctrpv2,RPA2,0.25285151901205505
ctrpv2,RPA3,0.12048363365025096
ctrpv2,RPIA,0.33041133022669256
ctrpv2,RPL39L,0.22683600879921456
ctrpv2,RPN1,0.24858155886099537
ctrpv2,RPS5,0.20055286249014917
ctrpv2,RPS6,0.29711954788941364
ctrpv2,RPS6KA1,0.34828596564872977
ctrpv2,RPS6KB2,0.11083232161876906
ctrpv2,RRAGA,0.2503223478758881
ctrpv2,RRM1,0.09147785645989465
ctrpv2,RRM2,0.13558375075954127
ctrpv2,RRP12,0.07078796122660116
ctrpv2,RRP1B,0.2521875531502797
ctrpv2,RRP8,0.196609761224107
ctrpv2,RRS1,0.05509504782701525
ctrpv2,RSU1,0.18210631283137974
ctrpv2,RTN2,0.1416701640989461
ctrpv2,RUVBL1,0.11898737403579884
ctrpv2,RXRA,0.37468922183717285
ctrpv2,RXRB,0.1655572729497883
ctrpv2,RXRG,0.5634767714256923
ctrpv2,S100A13,0.5763067543155876
ctrpv2,S100A4,0.15508404731552605
ctrpv2,S1PR1,0.15980007286206518
ctrpv2,S1PR2,0.2980098014899669
ctrpv2,S1PR3,0.30821407242260934
ctrpv2,SACM1L,0.271808067764329
ctrpv2,SCAND1,0.10339406433233954
ctrpv2,SCARB1,0.1819695109492237
ctrpv2,SCCPDH,0.08206388604586562
ctrpv2,SCP2,0.10176776833791354
ctrpv2,SCRN1,0.3804946967048263
ctrpv2,SCYL3,0.19587286507795354
ctrpv2,SDHB,0.18516137400768468
ctrpv2,SENP6,0.12267631876787834
ctrpv2,SERPINE1,0.4163342569744971
ctrpv2,SESN1,0.16146722637513689
ctrpv2,SFN,0.6243321857204446
ctrpv2,SFRP1,0.3473291732174811
ctrpv2,SGCB,0.42563355478868903
ctrpv2,SH3BP5,0.22015739645713836
ctrpv2,SHC1,0.29026839164641427
ctrpv2,SIRT1,0.17981953393304953
ctrpv2,SIRT2,0.1386994586809277
ctrpv2,SIRT3,0.054468342424759716
ctrpv2,SKIC2,0.11173022637129323
ctrpv2,SKIC8,0.2533788682002591
ctrpv2,SKP1,0.18676685322611664
ctrpv2,SLC11A2,0.14617965335336314
ctrpv2,SLC1A4,0.3608905081820554
ctrpv2,SLC25A13,0.2828145808492936
ctrpv2,SLC25A4,0.18976596312675126
ctrpv2,SLC25A46,0.20596985083755176
ctrpv2,SLC27A3,0.13890109146226065
ctrpv2,SLC2A6,0.19605041570624349
ctrpv2,SLC35A1,0.09186036375330783
ctrpv2,SLC35A3,0.20271213774230445
ctrpv2,SLC35B1,0.16630467560679474
ctrpv2,SLC35F2,0.13319770258931385
ctrpv2,SLC37A4,0.15796625932687408
ctrpv2,SLC39A6,0.28758192540826966
ctrpv2,SLC5A1,0.32179265249289357
ctrpv2,SLC5A6,0.3046810778389106
ctrpv2,SLC7A11,0.20215044901128756
ctrpv2,SMAD3,0.27177983146718293
ctrpv2,SMARCA4,0.20868133518379975
ctrpv2,SMARCC1,0.2859805263149861
ctrpv2,SMARCD2,0.26753774680117803
ctrpv2,SMC3,0.14032882287338005
ctrpv2,SMC4,0.056275065900623755
ctrpv2,SMNDC1,0.06307163303844146
ctrpv2,SMO,0.30779001106843323
ctrpv2,SNAP25,0.28399768938914205
ctrpv2,SNCA,0.36297658049237613
ctrpv2,SNX11,0.10889038390412041
ctrpv2,SNX13,0.2897990929592436
ctrpv2,SNX6,0.22029795922526024
ctrpv2,SNX7,0.6572876622557405
ctrpv2,SOCS2,0.12820787559562055
ctrpv2,SORBS3,0.3630362930716125
ctrpv2,SOX4,0.11518401977830214
ctrpv2,SPAG4,0.12883983732466653
ctrpv2,SPAG7,0.1180879470666542
ctrpv2,SPDEF,0.38358827314461
ctrpv2,SPEN,0.14859703420468492
ctrpv2,SPHK1,0.2851718515184696
ctrpv2,SPP1,0.319257803078276
ctrpv2,SPR,0.5593780602446167
ctrpv2,SPRED2,0.16718350036991161
ctrpv2,SPTAN1,0.19329429720928007
ctrpv2,SPTLC2,0.12292771439371634
ctrpv2,SQSTM1,0.3734896678155272
ctrpv2,SRC,0.45119281776350484
ctrpv2,SRD5A2,0.03324369995660977
ctrpv2,SSBP2,0.32604544589387024
ctrpv2,ST3GAL5,0.2336346235766036
ctrpv2,ST6GALNAC2,0.4775800230017345
ctrpv2,ST7,0.179029895802764
ctrpv2,STAMBP,0.11087817085344868
ctrpv2,STAP2,0.4031378148566039
ctrpv2,STAT1,0.12439573556072946
ctrpv2,STAT3,0.1202384584006011
ctrpv2,STAT5B,0.24831662023313852
ctrpv2,STK10,0.40779521176562333
ctrpv2,STK25,0.21829858502576274
ctrpv2,STMN1,0.19361441291178202
ctrpv2,STX1A,0.41931076480722396
ctrpv2,STX4,0.12371234983179681
ctrpv2,STXBP1,0.3156853288621703
ctrpv2,STXBP2,0.493175786782702
ctrpv2,SUPV3L1,0.1271364601464639
ctrpv2,SUZ12,0.2240800556192902
ctrpv2,SYK,0.3055183585223849
ctrpv2,SYNE2,0.19191038905339242
ctrpv2,SYNGR3,0.1502736117563901
ctrpv2,SYPL1,0.21015985183642535
ctrpv2,TACC3,0.11225632924082386
ctrpv2,TARBP1,0.1332959216513218
ctrpv2,TASP1,0.10143448493131434
ctrpv2,TATDN2,0.21324461096026862
ctrpv2,TBC1D9B,0.13596555357208648
ctrpv2,TBP,0.14310993817715953
ctrpv2,TBPL1,0.10458586697398474
ctrpv2,TBX2,0.5489349731682273
ctrpv2,TBXA2R,0.18623097433608965
ctrpv2,TCEA2,0.31458454036665007
ctrpv2,TCERG1,0.17387264473659322
ctrpv2,TCFL5,0.11817792146192074
ctrpv2,TCTN1,0.32973918269767
ctrpv2,TENT4A,0.12946632208258557
ctrpv2,TERF2IP,0.32496046651498567
ctrpv2,TERT,0.22831616730472215
ctrpv2,TES,0.3279410855034246
ctrpv2,TESK1,0.16269540721296755
ctrpv2,TEX10,0.13253710589353457
ctrpv2,TFAP2A,0.4716439424185877
ctrpv2,TFDP1,0.08550724305073963
ctrpv2,TGFB3,0.21988061876186438
ctrpv2,TGFBR1,0.1754890031004219
ctrpv2,TGFBR2,0.22559689004298383
ctrpv2,THAP11,0.15305748268075897
ctrpv2,TIAM1,0.19014350965675136
ctrpv2,TICAM1,0.07001268970933743
ctrpv2,TIMELESS,0.17533693493065594
ctrpv2,TIMM22,0.20690004599626893
ctrpv2,TIMM9,0.14073488905200013
ctrpv2,TIMP2,0.46833641394630976
ctrpv2,TIPARP,0.2117257060689386
ctrpv2,TJP1,0.7859836773440236
ctrpv2,TLCD3A,0.4734087152716398
ctrpv2,TLE1,0.4624767194384399
ctrpv2,TLK2,0.14486619027223993
