dataset,confounder,arm,item,eta2,n
ctrpv2,PrimaryOrMetastasis,expression,LDHB,0.00317237297382038,751
ctrpv2,PrimaryOrMetastasis,expression,LDHC,0.005426007045997118,751
ctrpv2,PrimaryOrMetastasis,expression,LGALS8,9.99339647450933e-05,751
ctrpv2,PrimaryOrMetastasis,expression,LGMN,0.0019525377048367999,751
ctrpv2,PrimaryOrMetastasis,expression,LIG1,0.00011189395067240994,751
ctrpv2,PrimaryOrMetastasis,expression,LIPA,0.0029747991198032326,751
ctrpv2,PrimaryOrMetastasis,expression,LOXL1,0.0017260729862447583,751
ctrpv2,PrimaryOrMetastasis,expression,LPAR2,0.005393442461887869,751
ctrpv2,PrimaryOrMetastasis,expression,LPGAT1,0.02025406291497801,751
ctrpv2,PrimaryOrMetastasis,expression,LRP10,0.006435371049006241,751
ctrpv2,PrimaryOrMetastasis,expression,LRPAP1,0.013749384635886335,751
ctrpv2,PrimaryOrMetastasis,expression,LRRC41,0.004569961836671019,751
ctrpv2,PrimaryOrMetastasis,expression,LRRK2,0.007789882461278247,751
ctrpv2,PrimaryOrMetastasis,expression,LSM6,0.0019378385358405478,751
ctrpv2,PrimaryOrMetastasis,expression,LSR,0.004754212055392842,751
ctrpv2,PrimaryOrMetastasis,expression,LYN,0.005287566085642002,751
ctrpv2,PrimaryOrMetastasis,expression,LYRM1,0.00166582064787111,751
ctrpv2,PrimaryOrMetastasis,expression,MACF1,0.00549021572536285,751
ctrpv2,PrimaryOrMetastasis,expression,MALT1,0.014802564280029726,751
ctrpv2,PrimaryOrMetastasis,expression,MAN2B1,0.011447937152198925,751
ctrpv2,PrimaryOrMetastasis,expression,MAP2K1,0.0040405110316293355,751
ctrpv2,PrimaryOrMetastasis,expression,MAP2K2,0.0034209928633618172,751
ctrpv2,PrimaryOrMetastasis,expression,MAP2K5,0.001245773232914363,751
ctrpv2,PrimaryOrMetastasis,expression,MAP3K4,0.013860655770622177,751
ctrpv2,PrimaryOrMetastasis,expression,MAP3K8,0.0034182679292294868,751
ctrpv2,PrimaryOrMetastasis,expression,MAP4K4,0.000579559831525179,751
ctrpv2,PrimaryOrMetastasis,expression,MAP7,0.012642760874694287,751
ctrpv2,PrimaryOrMetastasis,expression,MAPK1,0.0006244912211605251,751
ctrpv2,PrimaryOrMetastasis,expression,MAPK11,0.0021050227421703276,751
ctrpv2,PrimaryOrMetastasis,expression,MAPK13,0.0037424974149346552,751
ctrpv2,PrimaryOrMetastasis,expression,MAPK14,0.004371940000118071,751
ctrpv2,PrimaryOrMetastasis,expression,MAPK1IP1L,0.010636485206295015,751
ctrpv2,PrimaryOrMetastasis,expression,MAPK9,0.0006021551693921314,751
ctrpv2,PrimaryOrMetastasis,expression,MAPKAPK2,0.016605114262746076,751
ctrpv2,PrimaryOrMetastasis,expression,MAPKAPK3,0.003977657039613195,751
ctrpv2,PrimaryOrMetastasis,expression,MAPKAPK5,0.012190986878963389,751
ctrpv2,PrimaryOrMetastasis,expression,MAPT,0.037086441418139424,751
ctrpv2,PrimaryOrMetastasis,expression,MAST2,0.011300999837483124,751
ctrpv2,PrimaryOrMetastasis,expression,MAT2A,0.004082819988931135,751
ctrpv2,PrimaryOrMetastasis,expression,MBNL1,0.026249832295214128,751
ctrpv2,PrimaryOrMetastasis,expression,MBNL2,0.0009614450237717201,751
ctrpv2,PrimaryOrMetastasis,expression,MBOAT7,0.00896228261076998,751
ctrpv2,PrimaryOrMetastasis,expression,MBTPS1,0.001968504447336138,751
ctrpv2,PrimaryOrMetastasis,expression,MCL1,9.962799978799095e-06,751
ctrpv2,PrimaryOrMetastasis,expression,MCM3,0.0006935745259979252,751
ctrpv2,PrimaryOrMetastasis,expression,MCOLN1,0.002059020534312544,751
ctrpv2,PrimaryOrMetastasis,expression,MDM2,0.0017196542385675762,751
ctrpv2,PrimaryOrMetastasis,expression,ME2,0.00013108997865829322,751
ctrpv2,PrimaryOrMetastasis,expression,MEF2C,0.004493521618538914,751
ctrpv2,PrimaryOrMetastasis,expression,MELK,0.0013257919426178802,751
ctrpv2,PrimaryOrMetastasis,expression,MEN1,0.002753436811339027,751
ctrpv2,PrimaryOrMetastasis,expression,MEST,2.321817834568818e-05,751
ctrpv2,PrimaryOrMetastasis,expression,MET,0.0018841504529461945,751
ctrpv2,PrimaryOrMetastasis,expression,MFSD10,2.404704746831263e-05,751
ctrpv2,PrimaryOrMetastasis,expression,MGMT,0.00452915271715468,751
ctrpv2,PrimaryOrMetastasis,expression,MIA,0.0022003309382489324,751
ctrpv2,PrimaryOrMetastasis,expression,MICALL1,0.012295647204834037,751
ctrpv2,PrimaryOrMetastasis,expression,MKI67,0.002497382664279332,751
ctrpv2,PrimaryOrMetastasis,expression,MKNK1,0.006084417011505514,751
ctrpv2,PrimaryOrMetastasis,expression,MLEC,0.0006474296745945031,751
ctrpv2,PrimaryOrMetastasis,expression,MLLT11,0.00424687721490523,751
ctrpv2,PrimaryOrMetastasis,expression,MLPH,0.00738508975771411,751
ctrpv2,PrimaryOrMetastasis,expression,MMP1,2.620040819631334e-06,751
ctrpv2,PrimaryOrMetastasis,expression,MMP11,0.0010239210720416887,751
ctrpv2,PrimaryOrMetastasis,expression,MMP2,0.007759697781370649,751
ctrpv2,PrimaryOrMetastasis,expression,MOK,0.003765640780180881,751
ctrpv2,PrimaryOrMetastasis,expression,MPC2,0.0004246145016438613,751
ctrpv2,PrimaryOrMetastasis,expression,MPZL1,0.001267759945595083,751
ctrpv2,PrimaryOrMetastasis,expression,MRPL19,0.006520681650515145,751
ctrpv2,PrimaryOrMetastasis,expression,MRPS16,0.021530371770152337,751
ctrpv2,PrimaryOrMetastasis,expression,MRPS2,0.0005020130137232213,751
ctrpv2,PrimaryOrMetastasis,expression,MSH6,0.007492950005358132,751
ctrpv2,PrimaryOrMetastasis,expression,MSRA,0.0024325947497222658,751
ctrpv2,PrimaryOrMetastasis,expression,MTA1,0.00859406732243296,751
ctrpv2,PrimaryOrMetastasis,expression,MTF2,7.353406041853854e-06,751
ctrpv2,PrimaryOrMetastasis,expression,MTFR1,0.006308684112566741,751
ctrpv2,PrimaryOrMetastasis,expression,MTHFD2,0.013969812306678951,751
ctrpv2,PrimaryOrMetastasis,expression,MTOR,0.00040370642687776625,751
ctrpv2,PrimaryOrMetastasis,expression,MUC1,0.013528640919233836,751
ctrpv2,PrimaryOrMetastasis,expression,MVP,0.0042550290902673,751
ctrpv2,PrimaryOrMetastasis,expression,MYBL2,2.6219635465451233e-05,751
ctrpv2,PrimaryOrMetastasis,expression,MYC,0.011944537231608232,751
ctrpv2,PrimaryOrMetastasis,expression,MYCBP,0.005968187377157033,751
ctrpv2,PrimaryOrMetastasis,expression,MYCBP2,0.006367635205406581,751
ctrpv2,PrimaryOrMetastasis,expression,MYL9,0.018271741552067962,751
ctrpv2,PrimaryOrMetastasis,expression,MYLK,0.010880779442207021,751
ctrpv2,PrimaryOrMetastasis,expression,MYO10,0.0027758042418463344,751
ctrpv2,PrimaryOrMetastasis,expression,NAE1,0.0035240163578875577,751
ctrpv2,PrimaryOrMetastasis,expression,NAMPT,0.00431673476013866,751
ctrpv2,PrimaryOrMetastasis,expression,NAT1,0.0006836159489077223,751
ctrpv2,PrimaryOrMetastasis,expression,NCAPD2,0.002130831049621338,751
ctrpv2,PrimaryOrMetastasis,expression,NCEH1,0.0014814550779989636,751
ctrpv2,PrimaryOrMetastasis,expression,NCK2,2.236618439563899e-08,751
ctrpv2,PrimaryOrMetastasis,expression,NCOA3,0.0061461104524494475,751
ctrpv2,PrimaryOrMetastasis,expression,NCSTN,0.0072282030231298755,751
ctrpv2,PrimaryOrMetastasis,expression,NDC80,3.5799444849222387e-06,751
ctrpv2,PrimaryOrMetastasis,expression,NENF,0.001555512948941125,751
ctrpv2,PrimaryOrMetastasis,expression,NET1,0.013561657572123475,751
ctrpv2,PrimaryOrMetastasis,expression,NFATC3,0.0026726023434855478,751
ctrpv2,PrimaryOrMetastasis,expression,NFATC4,0.002468972716567925,751
ctrpv2,PrimaryOrMetastasis,expression,NFE2L2,0.005575442455884585,751
ctrpv2,PrimaryOrMetastasis,expression,NFIL3,0.010641923175597407,751
ctrpv2,PrimaryOrMetastasis,expression,NFKB2,0.010481498295048656,751
ctrpv2,PrimaryOrMetastasis,expression,NFKBIA,1.3010020112281316e-05,751
ctrpv2,PrimaryOrMetastasis,expression,NFKBIB,0.0008394400413416854,751
ctrpv2,PrimaryOrMetastasis,expression,NFKBIE,0.006751075038316686,751
ctrpv2,PrimaryOrMetastasis,expression,NIPSNAP1,0.01784943159200987,751
ctrpv2,PrimaryOrMetastasis,expression,NISCH,0.001613436473909179,751
ctrpv2,PrimaryOrMetastasis,expression,NIT1,0.010380289785323151,751
ctrpv2,PrimaryOrMetastasis,expression,NMT1,0.0007170913617895195,751
ctrpv2,PrimaryOrMetastasis,expression,NNT,0.00024890369661448764,751
ctrpv2,PrimaryOrMetastasis,expression,NOL3,0.0037433584442935503,751
ctrpv2,PrimaryOrMetastasis,expression,NOLC1,0.0023086438077796765,751
ctrpv2,PrimaryOrMetastasis,expression,NOS3,0.003530400958528689,751
ctrpv2,PrimaryOrMetastasis,expression,NOSIP,9.995992358331631e-05,751
ctrpv2,PrimaryOrMetastasis,expression,NOTCH1,0.016125428758963892,751
ctrpv2,PrimaryOrMetastasis,expression,NPC1,0.0003739060526503749,751
ctrpv2,PrimaryOrMetastasis,expression,NPDC1,0.021570444862338483,751
ctrpv2,PrimaryOrMetastasis,expression,NPEPL1,0.002059132184864349,751
ctrpv2,PrimaryOrMetastasis,expression,NPEPPS,0.006844217369386608,751
ctrpv2,PrimaryOrMetastasis,expression,NPM1,0.004106005766042338,751
ctrpv2,PrimaryOrMetastasis,expression,NPRL2,1.1511505438793431e-05,751
ctrpv2,PrimaryOrMetastasis,expression,NR0B2,0.00467247600314038,751
ctrpv2,PrimaryOrMetastasis,expression,NR1D1,0.005321107993228071,751
ctrpv2,PrimaryOrMetastasis,expression,NR1H2,0.004743439712376103,751
ctrpv2,PrimaryOrMetastasis,expression,NR2F6,0.010552903740012838,751
ctrpv2,PrimaryOrMetastasis,expression,NR3C1,0.010358076138860821,751
ctrpv2,PrimaryOrMetastasis,expression,NRAS,0.0007471082601422221,751
ctrpv2,PrimaryOrMetastasis,expression,NRIP1,0.00011435001454444231,751
ctrpv2,PrimaryOrMetastasis,expression,NT5DC2,0.00010173670059091017,751
ctrpv2,PrimaryOrMetastasis,expression,NUCB2,0.01661645744200482,751
ctrpv2,PrimaryOrMetastasis,expression,NUDCD3,0.0002302106372953941,751
ctrpv2,PrimaryOrMetastasis,expression,NUDT9,0.00792135412114019,751
ctrpv2,PrimaryOrMetastasis,expression,NUF2,0.002636502337148224,751
ctrpv2,PrimaryOrMetastasis,expression,NUP133,0.0018491601248571765,751
ctrpv2,PrimaryOrMetastasis,expression,NUP85,0.005677024605788552,751
ctrpv2,PrimaryOrMetastasis,expression,NUP88,0.0002453660490989989,751
ctrpv2,PrimaryOrMetastasis,expression,NUP93,0.0007858582384856636,751
ctrpv2,PrimaryOrMetastasis,expression,NUSAP1,0.00244758711074512,751
ctrpv2,PrimaryOrMetastasis,expression,NVL,0.0073108323867960715,751
ctrpv2,PrimaryOrMetastasis,expression,ORC1,0.0014743216216010035,751
ctrpv2,PrimaryOrMetastasis,expression,ORC6,9.690790959159277e-05,751
ctrpv2,PrimaryOrMetastasis,expression,OXA1L,2.9957679605456468e-06,751
ctrpv2,PrimaryOrMetastasis,expression,OXCT1,7.779270854508621e-05,751
ctrpv2,PrimaryOrMetastasis,expression,OXSR1,0.00012552590473785172,751
ctrpv2,PrimaryOrMetastasis,expression,P2RX7,0.009536657585142086,751
ctrpv2,PrimaryOrMetastasis,expression,P4HA2,0.006849294886662174,751
ctrpv2,PrimaryOrMetastasis,expression,P4HTM,0.00013778268185248626,751
ctrpv2,PrimaryOrMetastasis,expression,PACSIN3,0.0005017976439277418,751
ctrpv2,PrimaryOrMetastasis,expression,PAF1,0.0014791497197964266,751
ctrpv2,PrimaryOrMetastasis,expression,PAFAH1B1,0.00025932018436445844,751
ctrpv2,PrimaryOrMetastasis,expression,PAFAH1B3,0.008587176296290909,751
ctrpv2,PrimaryOrMetastasis,expression,PAICS,0.004052690057315407,751
ctrpv2,PrimaryOrMetastasis,expression,PAK1,0.00034166096495673456,751
ctrpv2,PrimaryOrMetastasis,expression,PAK4,0.015089826647320306,751
ctrpv2,PrimaryOrMetastasis,expression,PAK6,0.002925901967818898,751
ctrpv2,PrimaryOrMetastasis,expression,PAN2,0.005221689264743591,751
ctrpv2,PrimaryOrMetastasis,expression,PARP1,0.006875849226775945,751
ctrpv2,PrimaryOrMetastasis,expression,PARP2,0.0018542017866486613,751
ctrpv2,PrimaryOrMetastasis,expression,PAX8,9.764238729071169e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PCBD1,0.02495579895276905,751
ctrpv2,PrimaryOrMetastasis,expression,PCCB,0.006628840881663273,751
ctrpv2,PrimaryOrMetastasis,expression,PCK2,0.0014172039475858615,751
ctrpv2,PrimaryOrMetastasis,expression,PCM1,0.000604885633591786,751
ctrpv2,PrimaryOrMetastasis,expression,PCMT1,0.0009100597124271849,751
ctrpv2,PrimaryOrMetastasis,expression,PCNA,0.0009189839710833325,751
ctrpv2,PrimaryOrMetastasis,expression,PDE4A,0.009466378395632472,751
ctrpv2,PrimaryOrMetastasis,expression,PDE4B,2.6551115546783095e-08,751
ctrpv2,PrimaryOrMetastasis,expression,PDE4D,0.0013621545966480244,751
ctrpv2,PrimaryOrMetastasis,expression,PDE5A,0.0014961051231576913,751
ctrpv2,PrimaryOrMetastasis,expression,PDGFA,0.0016765200940132149,751
ctrpv2,PrimaryOrMetastasis,expression,PDGFRA,0.0033606338751072324,751
ctrpv2,PrimaryOrMetastasis,expression,PDGFRB,0.019443634804791117,751
ctrpv2,PrimaryOrMetastasis,expression,PDHX,0.018738343451003434,751
ctrpv2,PrimaryOrMetastasis,expression,PDIA5,0.0019870450206194226,751
ctrpv2,PrimaryOrMetastasis,expression,PDK2,4.2798478772214046e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PDLIM1,0.012384637554604155,751
ctrpv2,PrimaryOrMetastasis,expression,PDS5A,0.00011347007576654691,751
ctrpv2,PrimaryOrMetastasis,expression,PECR,0.007035795499232374,751
ctrpv2,PrimaryOrMetastasis,expression,PEX11A,0.00885728354127626,751
ctrpv2,PrimaryOrMetastasis,expression,PFKL,0.006207642283477556,751
ctrpv2,PrimaryOrMetastasis,expression,PGM1,0.0002253022503702495,751
ctrpv2,PrimaryOrMetastasis,expression,PGR,0.005077544502141468,751
ctrpv2,PrimaryOrMetastasis,expression,PHGDH,0.00037765128024038646,751
ctrpv2,PrimaryOrMetastasis,expression,PHKB,0.0001241792598041656,751
ctrpv2,PrimaryOrMetastasis,expression,PHKG2,4.6947490596081354e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PIGB,0.008012350639993126,751
ctrpv2,PrimaryOrMetastasis,expression,PIH1D1,0.0008904734226976067,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3C2B,0.005357555822243716,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3C3,0.0001736639630860518,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3CA,4.25735230299251e-06,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3CB,0.003493133919884225,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3CD,0.014909746332718498,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3CG,0.00890525307681135,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3R3,0.008181858691542433,751
ctrpv2,PrimaryOrMetastasis,expression,PIK3R4,0.0031264468943525995,751
ctrpv2,PrimaryOrMetastasis,expression,PIN1,0.0008407402425334533,751
ctrpv2,PrimaryOrMetastasis,expression,PIP4K2B,0.00025941130123886315,751
ctrpv2,PrimaryOrMetastasis,expression,PKIG,3.088227036071016e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PKM,0.000785050026642117,751
ctrpv2,PrimaryOrMetastasis,expression,PLA2G15,0.01932616841776007,751
ctrpv2,PrimaryOrMetastasis,expression,PLA2G4A,0.005768105803426243,751
ctrpv2,PrimaryOrMetastasis,expression,PLA2G4B,0.0012022285587145957,751
ctrpv2,PrimaryOrMetastasis,expression,PLA2G4C,0.0005822464212893516,751
ctrpv2,PrimaryOrMetastasis,expression,PLA2G4D,0.00957309101250523,751
ctrpv2,PrimaryOrMetastasis,expression,PLAUR,0.009279894112587464,751
ctrpv2,PrimaryOrMetastasis,expression,PLCB3,0.0009397884698522818,751
ctrpv2,PrimaryOrMetastasis,expression,PLD1,0.00037461483029909635,751
ctrpv2,PrimaryOrMetastasis,expression,PLD2,0.00186790748509773,751
ctrpv2,PrimaryOrMetastasis,expression,PLEKHJ1,0.0008302492989077276,751
ctrpv2,PrimaryOrMetastasis,expression,PLEKHM1,0.0006885169440168908,751
ctrpv2,PrimaryOrMetastasis,expression,PLK1,6.17541463984748e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PLK3,0.00654340545208446,751
ctrpv2,PrimaryOrMetastasis,expression,PLOD3,0.0024473806861795397,751
ctrpv2,PrimaryOrMetastasis,expression,PLS1,0.028330057863754112,751
ctrpv2,PrimaryOrMetastasis,expression,PLSCR1,0.0001835356093520566,751
ctrpv2,PrimaryOrMetastasis,expression,PMAIP1,0.0008840245303851696,751
ctrpv2,PrimaryOrMetastasis,expression,PMM2,9.632639076744569e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PNKP,0.0014575122106390544,751
ctrpv2,PrimaryOrMetastasis,expression,PNP,0.0003755113654464569,751
ctrpv2,PrimaryOrMetastasis,expression,POLB,0.007724547186318969,751
ctrpv2,PrimaryOrMetastasis,expression,POLE2,0.011022359190533817,751
ctrpv2,PrimaryOrMetastasis,expression,POLG2,0.01171379908177483,751
ctrpv2,PrimaryOrMetastasis,expression,POLR1C,0.003040241316371598,751
ctrpv2,PrimaryOrMetastasis,expression,POLR2I,0.014515683273528984,751
ctrpv2,PrimaryOrMetastasis,expression,POLR2K,0.008756720233857365,751
ctrpv2,PrimaryOrMetastasis,expression,POP4,2.892531348361044e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PPARD,0.006872947378007281,751
ctrpv2,PrimaryOrMetastasis,expression,PPARG,0.002549041038777798,751
ctrpv2,PrimaryOrMetastasis,expression,PPIC,0.00010160509159074912,751
ctrpv2,PrimaryOrMetastasis,expression,PPIE,0.002434882618339533,751
ctrpv2,PrimaryOrMetastasis,expression,PPOX,0.0012050083480355824,751
ctrpv2,PrimaryOrMetastasis,expression,PPP1R13B,0.031614483003428104,751
ctrpv2,PrimaryOrMetastasis,expression,PPP2R3C,0.002804081521671703,751
ctrpv2,PrimaryOrMetastasis,expression,PPP2R5A,0.000718138916079,751
ctrpv2,PrimaryOrMetastasis,expression,PPP2R5E,0.006145777375850744,751
ctrpv2,PrimaryOrMetastasis,expression,PPP3CA,0.0001791190355998404,751
ctrpv2,PrimaryOrMetastasis,expression,PPP3CB,0.001154315954176651,751
ctrpv2,PrimaryOrMetastasis,expression,PPP3CC,0.013269139139125731,751
ctrpv2,PrimaryOrMetastasis,expression,PPP3R1,0.0018827110558185202,751
ctrpv2,PrimaryOrMetastasis,expression,PPP3R2,0.0017897845695352829,751
ctrpv2,PrimaryOrMetastasis,expression,PRCP,0.018230893548435725,751
ctrpv2,PrimaryOrMetastasis,expression,PRKACA,0.00023185154347024452,751
ctrpv2,PrimaryOrMetastasis,expression,PRKAG2,0.0023955436074378266,751
ctrpv2,PrimaryOrMetastasis,expression,PRKCB,0.015895596226501045,751
ctrpv2,PrimaryOrMetastasis,expression,PRKCD,0.0018493317562467595,751
ctrpv2,PrimaryOrMetastasis,expression,PRKCQ,0.01839919621187221,751
ctrpv2,PrimaryOrMetastasis,expression,PRKDC,0.0001781270725474574,751
ctrpv2,PrimaryOrMetastasis,expression,PROS1,0.00042846808649022643,751
ctrpv2,PrimaryOrMetastasis,expression,PRPF4,4.403312165066073e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PRR15L,0.031789994772587975,751
ctrpv2,PrimaryOrMetastasis,expression,PRSS23,0.0034868695036247904,751
ctrpv2,PrimaryOrMetastasis,expression,PSEN1,0.0008673199325956416,751
ctrpv2,PrimaryOrMetastasis,expression,PSENEN,0.00012252393264417666,751
ctrpv2,PrimaryOrMetastasis,expression,PSIP1,0.005579858544687456,751
ctrpv2,PrimaryOrMetastasis,expression,PSMA1,0.0007312550942311209,751
ctrpv2,PrimaryOrMetastasis,expression,PSMA2,3.8624106890528807e-07,751
ctrpv2,PrimaryOrMetastasis,expression,PSMA3,0.010324187011421307,751
ctrpv2,PrimaryOrMetastasis,expression,PSMA4,5.0362919289927734e-08,751
ctrpv2,PrimaryOrMetastasis,expression,PSMA5,0.0004111975041255233,751
ctrpv2,PrimaryOrMetastasis,expression,PSMA6,0.007598691079418924,751
ctrpv2,PrimaryOrMetastasis,expression,PSMA7,0.004869974729178632,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB1,0.0003241302781697103,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB2,0.0001889537783545334,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB3,0.00017114385838553543,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB4,0.004031419599013814,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB5,0.013481008556006547,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB6,3.0484434566945416e-06,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB7,0.0014035125991056893,751
ctrpv2,PrimaryOrMetastasis,expression,PSMB8,0.012986099131207426,751
ctrpv2,PrimaryOrMetastasis,expression,PSMD1,0.0005431364644073176,751
ctrpv2,PrimaryOrMetastasis,expression,PSMD2,1.3637984213756505e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PSMD4,0.005243051728554377,751
ctrpv2,PrimaryOrMetastasis,expression,PSME1,0.0034835789691314437,751
ctrpv2,PrimaryOrMetastasis,expression,PSMF1,0.00482268954147328,751
ctrpv2,PrimaryOrMetastasis,expression,PSMG1,0.00046246885629693874,751
ctrpv2,PrimaryOrMetastasis,expression,PSRC1,0.002620572721479794,751
ctrpv2,PrimaryOrMetastasis,expression,PTGS2,0.0013161220452834203,751
ctrpv2,PrimaryOrMetastasis,expression,PTK2,0.028690491067217976,751
ctrpv2,PrimaryOrMetastasis,expression,PTK2B,0.00905870593155517,751
ctrpv2,PrimaryOrMetastasis,expression,PTP4A3,0.004147628519443547,751
ctrpv2,PrimaryOrMetastasis,expression,PTPN1,0.0005024056837917202,751
ctrpv2,PrimaryOrMetastasis,expression,PTPN12,0.0015430277280844397,751
ctrpv2,PrimaryOrMetastasis,expression,PTPN6,0.00029945242818236626,751
ctrpv2,PrimaryOrMetastasis,expression,PTPRC,0.007964447326162916,751
ctrpv2,PrimaryOrMetastasis,expression,PTPRF,0.010040894867786136,751
ctrpv2,PrimaryOrMetastasis,expression,PTPRK,6.939557251574606e-08,751
ctrpv2,PrimaryOrMetastasis,expression,PTTG1,0.006494370402949666,751
ctrpv2,PrimaryOrMetastasis,expression,PUF60,0.0005058907324919882,751
ctrpv2,PrimaryOrMetastasis,expression,PWP1,2.028547628083899e-05,751
ctrpv2,PrimaryOrMetastasis,expression,PXN,0.0016577997024740491,751
ctrpv2,PrimaryOrMetastasis,expression,PYCR1,0.008149839346316145,751
ctrpv2,PrimaryOrMetastasis,expression,PYGL,0.010240210422667097,751
ctrpv2,PrimaryOrMetastasis,expression,RAB11FIP2,0.002274543683504726,751
ctrpv2,PrimaryOrMetastasis,expression,RAB21,0.0010810641251573535,751
ctrpv2,PrimaryOrMetastasis,expression,RAB27A,0.006163593196331428,751
ctrpv2,PrimaryOrMetastasis,expression,RAB31,0.003955107436080677,751
ctrpv2,PrimaryOrMetastasis,expression,RAB4A,0.010022378845098826,751
ctrpv2,PrimaryOrMetastasis,expression,RAC1,0.008576872802584432,751
ctrpv2,PrimaryOrMetastasis,expression,RAD51C,0.006722705546462902,751
ctrpv2,PrimaryOrMetastasis,expression,RAD9A,0.0003827880159031307,751
ctrpv2,PrimaryOrMetastasis,expression,RAE1,0.005128192800062001,751
ctrpv2,PrimaryOrMetastasis,expression,RAF1,0.0019093798932315576,751
ctrpv2,PrimaryOrMetastasis,expression,RAI14,0.0003284743288484808,751
ctrpv2,PrimaryOrMetastasis,expression,RALA,0.007427130395048473,751
ctrpv2,PrimaryOrMetastasis,expression,RALB,0.00010014803455170608,751
ctrpv2,PrimaryOrMetastasis,expression,RALGDS,0.005706295519001606,751
ctrpv2,PrimaryOrMetastasis,expression,RAP1GAP,0.016701359096727337,751
ctrpv2,PrimaryOrMetastasis,expression,RARA,0.00174404167894809,751
ctrpv2,PrimaryOrMetastasis,expression,RARB,0.0015083726884880847,751
ctrpv2,PrimaryOrMetastasis,expression,RARG,7.730412535901255e-05,751
ctrpv2,PrimaryOrMetastasis,expression,RASA1,0.0013928454426746953,751
ctrpv2,PrimaryOrMetastasis,expression,RASAL1,0.03052882770062728,751
ctrpv2,PrimaryOrMetastasis,expression,RB1,0.0011330784930232221,751
ctrpv2,PrimaryOrMetastasis,expression,RBKS,0.001201606886874648,751
ctrpv2,PrimaryOrMetastasis,expression,RBM15B,6.873753608685471e-06,751
ctrpv2,PrimaryOrMetastasis,expression,RBM6,0.0002918657418662736,751
ctrpv2,PrimaryOrMetastasis,expression,REEP5,2.2189101526767232e-05,751
ctrpv2,PrimaryOrMetastasis,expression,RELB,0.013719574605287194,751
ctrpv2,PrimaryOrMetastasis,expression,RET,0.006031674905436049,751
ctrpv2,PrimaryOrMetastasis,expression,RFC2,0.0039545497753243975,751
ctrpv2,PrimaryOrMetastasis,expression,RFC5,0.006864531425983307,751
ctrpv2,PrimaryOrMetastasis,expression,RFNG,0.0001951917494562987,751
ctrpv2,PrimaryOrMetastasis,expression,RFX5,0.0003772571343324089,751
ctrpv2,PrimaryOrMetastasis,expression,RGS2,0.003860769887539762,751
ctrpv2,PrimaryOrMetastasis,expression,RHEB,0.0022317075686949933,751
ctrpv2,PrimaryOrMetastasis,expression,RHOA,0.009429367046366021,751
ctrpv2,PrimaryOrMetastasis,expression,RIPK1,0.0006151829446121485,751
ctrpv2,PrimaryOrMetastasis,expression,RNF167,0.0005538211619057134,751
ctrpv2,PrimaryOrMetastasis,expression,RNH1,0.017753706849200718,751
ctrpv2,PrimaryOrMetastasis,expression,RNMT,0.004521476801682667,751
ctrpv2,PrimaryOrMetastasis,expression,RNPS1,0.00782425860579628,751
ctrpv2,PrimaryOrMetastasis,expression,RORA,0.005079581224656106,751
ctrpv2,PrimaryOrMetastasis,expression,RORC,0.00814475847170982,751
ctrpv2,PrimaryOrMetastasis,expression,RPA1,0.001969216050688224,751
ctrpv2,PrimaryOrMetastasis,expression,RPA2,0.0014334075208720144,751
ctrpv2,PrimaryOrMetastasis,expression,RPA3,0.007001420621744586,751
ctrpv2,PrimaryOrMetastasis,expression,RPIA,0.0029512659868033363,751
ctrpv2,PrimaryOrMetastasis,expression,RPL39L,0.0005563531693520131,751
ctrpv2,PrimaryOrMetastasis,expression,RPN1,0.009616156428671101,751
ctrpv2,PrimaryOrMetastasis,expression,RPS5,7.714211028130972e-05,751
ctrpv2,PrimaryOrMetastasis,expression,RPS6,0.00010739181959699859,751
ctrpv2,PrimaryOrMetastasis,expression,RPS6KA1,5.3403565915700264e-05,751
ctrpv2,PrimaryOrMetastasis,expression,RPS6KB2,1.8781931228093652e-05,751
ctrpv2,PrimaryOrMetastasis,expression,RRAGA,0.0018831889177163815,751
ctrpv2,PrimaryOrMetastasis,expression,RRM1,0.002271702761358465,751
