target,method,auroc_coessG_0.01,auroc_coessW_0.01,auroc_string,auroc_RANDOM,auroc_CORUM
NSF,adae,0.39349056603773586,0.47415094339622643,0.5774426641533145,0.31150943396226416,
NUP43,marginal,0.4782075471698113,0.49377358490566037,0.47305164319248827,0.44820754716981126,
NUP43,residualized,0.33349056603773586,0.4102830188679245,0.5064788732394366,0.5970754716981133,
NUP43,within_tissue,0.5049056603773585,0.5248113207547169,0.5325821596244131,0.4817924528301887,
NUP43,irm,0.5949056603773585,0.6004716981132076,0.5215023474178404,0.4612264150943396,
NUP43,dann,0.5104716981132076,0.5565094339622642,0.47661971830985916,0.3995283018867925,
NUP43,adae,0.3680188679245283,0.4002830188679245,0.408075117370892,0.38433962264150945,
NXT1,marginal,0.5522641509433962,0.5707547169811321,,0.4074528301886792,
NXT1,residualized,0.4797169811320755,0.5191509433962265,,0.4837735849056604,
NXT1,within_tissue,0.600188679245283,0.6061320754716981,,0.405188679245283,
NXT1,irm,0.42424528301886794,0.4120754716981132,,0.4522641509433962,
NXT1,dann,0.4716037735849057,0.5343396226415094,,0.5021698113207547,
NXT1,adae,0.3560377358490566,0.3626415094339623,,0.6104716981132076,
ORC6,marginal,0.3727358490566038,0.43433962264150944,0.46581600504095777,0.48009433962264153,
ORC6,residualized,0.6300000000000001,0.6268867924528303,0.553481411468179,0.66,
ORC6,within_tissue,0.4016037735849057,0.4533962264150943,0.4974795211090107,0.5147169811320755,
ORC6,irm,0.3841509433962264,0.43377358490566037,0.3864209199747952,0.570566037735849,
ORC6,dann,0.3754716981132076,0.4083018867924529,0.49298991808443604,0.5093396226415094,
ORC6,adae,0.4060377358490566,0.4307547169811321,0.3438090737240076,0.615188679245283,
PCNA,marginal,0.3475471698113208,0.3324528301886792,0.40094993476842794,0.699811320754717,0.40629015138819063
PCNA,residualized,0.6032075471698113,0.5377358490566038,0.4102862035225049,0.6010377358490566,0.3802022233394783
PCNA,within_tissue,0.3869811320754717,0.37415094339622645,0.42088633398564906,0.6997169811320755,0.4233283056812469
PCNA,irm,0.3879245283018868,0.4019811320754717,0.410510437051533,0.6066981132075472,0.39517345399698345
PCNA,dann,0.32896226415094343,0.2969811320754717,0.41621819960861056,0.6833018867924529,0.39103960672588123
PCNA,adae,0.4223584905660377,0.38716981132075473,0.26174168297455974,0.625,0.2171387073347858
PDCD2,marginal,0.46943396226415096,0.4766981132075472,,0.49783018867924533,0.23061032863849767
PDCD2,residualized,0.44160377358490566,0.43933962264150944,,0.5665094339622642,0.3115492957746479
PDCD2,within_tissue,0.49632075471698106,0.5033962264150944,,0.5052830188679245,0.24112676056338028
PDCD2,irm,0.5215094339622641,0.5166037735849056,,0.38896226415094337,0.2908920187793427
PDCD2,dann,0.5129245283018868,0.5124528301886793,,0.540377358490566,0.264037558685446
PDCD2,adae,0.3811320754716981,0.34037735849056605,,0.5066037735849057,0.5260093896713616
PELO,marginal,0.5678301886792453,0.5337735849056604,0.7146528126920284,0.5213207547169811,
PELO,residualized,0.48584905660377364,0.5212264150943396,0.5622032288698955,0.5450943396226415,
PELO,within_tissue,0.6169811320754717,0.5931132075471699,0.7338696162225573,0.5025471698113207,
PELO,irm,0.5867924528301887,0.5736792452830188,0.6904642198759846,0.4362264150943396,
PELO,dann,0.5241509433962265,0.5586792452830188,0.5898553153455115,0.5473584905660378,
PELO,adae,0.4285849056603774,0.3259433962264151,0.3615440478185576,0.529245283018868,
PFN1,marginal,0.30481132075471695,0.43462264150943397,0.5236792452830188,0.5464150943396227,
PFN1,residualized,0.31141509433962267,0.4456603773584906,0.5750000000000001,0.6233018867924528,
PFN1,within_tissue,0.3558490566037736,0.46556603773584904,0.5314150943396226,0.5470754716981132,
PFN1,irm,0.27,0.43009433962264154,0.46735849056603773,0.48056603773584905,
PFN1,dann,0.369811320754717,0.4600000000000001,0.5511320754716981,0.5650000000000001,
PFN1,adae,0.4751886792452831,0.4570754716981132,0.5377358490566038,0.5538679245283019,
PGD,marginal,0.45443396226415095,0.45443396226415095,0.5171830985915493,0.3760377358490566,
PGD,residualized,0.5146226415094339,0.5146226415094339,0.7357746478873239,0.4480188679245283,
PGD,within_tissue,0.4921698113207547,0.4921698113207547,0.5252582159624413,0.3832075471698113,
PGD,irm,0.43613207547169813,0.43613207547169813,0.5295774647887324,0.4986792452830189,
PGD,dann,0.4299056603773585,0.4299056603773585,0.4510798122065728,0.3145283018867925,
PGD,adae,0.4314150943396227,0.4314150943396227,0.6501408450704226,0.45471698113207554,
PGK1,marginal,0.5506603773584906,0.5506603773584906,0.49251230495339826,0.48575471698113204,
PGK1,residualized,0.5558490566037736,0.5558490566037736,0.5002618075191119,0.3777358490566038,
PGK1,within_tissue,0.6109433962264151,0.6109433962264151,0.53440150801131,0.4479245283018868,
PGK1,irm,0.5162264150943396,0.5162264150943396,0.42747931720599014,0.42745283018867924,
PGK1,dann,0.5627358490566038,0.5627358490566038,0.39281600167556807,0.48150943396226414,
PGK1,adae,0.6191509433962264,0.6191509433962264,0.5375431982406534,0.5911320754716981,
PKMYT1,marginal,0.4460377358490566,0.4411320754716982,0.4127284183994959,0.4652830188679245,
PKMYT1,residualized,0.5418867924528301,0.5789622641509433,0.45281978575929427,0.4343396226415094,
PKMYT1,within_tissue,0.4479245283018868,0.4598113207547169,0.44793635790800246,0.42301886792452836,
PKMYT1,irm,0.4017924528301887,0.40764150943396227,0.4870825456836799,0.6196226415094339,
PKMYT1,dann,0.3885849056603774,0.39443396226415095,0.3842155009451796,0.5680188679245284,
PKMYT1,adae,0.440566037735849,0.3954716981132076,0.4009136735979836,0.4757547169811321,
PLK1,marginal,0.49575471698113205,0.4445283018867925,0.3959616081130025,0.5510377358490566,
PLK1,residualized,0.47471698113207556,0.3712264150943396,0.42345768441385967,0.4454716981132076,
PLK1,within_tissue,0.5194339622641508,0.465188679245283,0.42083182421827836,0.499811320754717,
PLK1,irm,0.5628301886792453,0.5164150943396227,0.39371302668115415,0.5563207547169811,
PLK1,dann,0.5891509433962264,0.519622641509434,0.36458710612097067,0.5248113207547169,
PLK1,adae,0.5466037735849056,0.5193396226415093,0.3165217916213932,0.7750943396226415,
POLR2L,marginal,0.5809433962264151,0.47679245283018873,0.4707217973231358,0.4728301886792453,0.4573584905660377
POLR2L,residualized,0.49462264150943397,0.5273584905660378,0.5656070745697896,0.46188679245283015,0.590754716981132
POLR2L,within_tissue,0.5265094339622641,0.4327358490566037,0.5173677501593372,0.40990566037735854,0.5107547169811321
POLR2L,irm,0.65,0.5599056603773584,0.5037444231994901,0.3476415094339623,0.3912264150943396
POLR2L,dann,0.5771698113207547,0.490188679245283,0.48083970681963034,0.5158490566037737,0.4876415094339623
POLR2L,adae,0.41386792452830184,0.3593396226415094,0.5120697896749522,0.255188679245283,0.5911320754716981
POP5,marginal,0.26584905660377356,0.26584905660377356,0.7303001876172608,0.5984905660377358,
POP5,residualized,0.5306603773584906,0.5306603773584906,0.7485928705440901,0.5732075471698113,
POP5,within_tissue,0.3327358490566038,0.3327358490566038,0.7713414634146342,0.6183018867924528,
POP5,irm,0.2581132075471698,0.2581132075471698,0.6224202626641651,0.6387735849056604,
POP5,dann,0.33849056603773586,0.33849056603773586,0.8154315196998123,0.5521698113207547,
POP5,adae,0.4035849056603773,0.4035849056603773,0.6296904315196998,0.5583018867924529,
PPP1R12A,marginal,0.4080188679245283,0.40254716981132077,0.7432191852550004,0.5679245283018868,
PPP1R12A,residualized,0.46433962264150946,0.5328301886792453,0.6923238035396376,0.6041509433962264,
PPP1R12A,within_tissue,0.45160377358490567,0.3923584905660378,0.7554717771494397,0.5681132075471698,
PPP1R12A,irm,0.45349056603773585,0.4241509433962264,0.6805948266834224,0.6470754716981133,
PPP1R12A,dann,0.5146226415094339,0.5006603773584906,0.7418577861556184,0.5680188679245283,
PPP1R12A,adae,0.4152830188679245,0.3937735849056604,0.5367054141794952,0.435,
PPP1R15B,marginal,0.614811320754717,0.7019811320754717,,0.613867924528302,
PPP1R15B,residualized,0.5965094339622642,0.5937735849056605,,0.5468867924528302,
PPP1R15B,within_tissue,0.575377358490566,0.6415094339622641,,0.5841509433962264,
PPP1R15B,irm,0.6260377358490565,0.6958490566037736,,0.6283962264150943,
PPP1R15B,dann,0.6166981132075472,0.7003773584905661,,0.6383018867924528,
PPP1R15B,adae,0.5556603773584906,0.5325471698113207,,0.5533018867924528,
PPP2CA,marginal,0.5331132075471697,0.4268867924528302,0.4373717948717949,0.6011320754716981,
PPP2CA,residualized,0.560754716981132,0.4194339622641509,0.4823717948717948,0.5722641509433962,
PPP2CA,within_tissue,0.534433962264151,0.4747169811320755,0.4715705128205128,0.6359433962264152,
PPP2CA,irm,0.5257547169811321,0.43830188679245285,0.4889102564102564,0.5995283018867925,
PPP2CA,dann,0.4111320754716981,0.4381132075471698,0.46253205128205127,0.6084905660377359,
PPP2CA,adae,0.624245283018868,0.4829245283018868,0.4186858974358974,0.4729245283018868,
PPP2R1A,marginal,0.33754716981132077,0.40452830188679245,0.4018371264052646,0.4731132075471698,0.247887323943662
PPP2R1A,residualized,0.32490566037735846,0.4887735849056604,0.46106388812722787,0.4015094339622642,0.4001877934272301
PPP2R1A,within_tissue,0.3326415094339623,0.3914150943396227,0.4399506443652317,0.46320754716981133,0.28112676056338026
PPP2R1A,irm,0.3121698113207547,0.4288679245283019,0.4489991774060872,0.4590566037735849,0.25483568075117374
PPP2R1A,dann,0.2536792452830189,0.3886792452830189,0.4389224019742254,0.43820754716981136,0.21220657276995303
PPP2R1A,adae,0.46433962264150946,0.5752830188679245,0.36375788319166436,0.5181132075471698,0.4313615023474179
PPWD1,marginal,0.34349056603773587,0.28981132075471705,0.3758239171374765,0.5132075471698113,0.33344505893525506
PPWD1,residualized,0.38575471698113206,0.39330188679245287,0.5632062146892656,0.5055660377358491,0.4825987375006983
PPWD1,within_tissue,0.38622641509433964,0.3345283018867925,0.426789077212806,0.5572641509433962,0.3657896206915815
PPWD1,irm,0.35320754716981134,0.36584905660377354,0.37135122410546134,0.4650943396226416,0.28456510809451985
PPWD1,dann,0.3714150943396226,0.32811320754716977,0.42914312617702444,0.5265094339622641,0.3384168482207698
PPWD1,adae,0.3357547169811321,0.33254716981132076,0.3289783427495292,0.4371698113207548,0.3025529300039104
PRKRA,marginal,0.40641509433962264,0.37886792452830187,0.46266791627616366,0.4883962264150944,
PRKRA,residualized,0.37245283018867925,0.31943396226415094,0.5932521087160262,0.5363207547169812,
PRKRA,within_tissue,0.4427358490566038,0.3919811320754717,0.5157763199000311,0.47405660377358494,
PRKRA,irm,0.4657547169811321,0.41084905660377363,0.5657606997813184,0.525188679245283,
PRKRA,dann,0.3762264150943397,0.39122641509433964,0.605123398937832,0.455,
PRKRA,adae,0.4611320754716981,0.4178301886792454,0.45798188066229306,0.49801886792452826,
PSMA3,marginal,0.3832075471698113,0.3891509433962264,0.41550047438330173,0.4480188679245283,0.4633458646616541
PSMA3,residualized,0.3649056603773585,0.3690566037735849,0.47556925996204935,0.4312264150943396,0.5737781954887218
PSMA3,within_tissue,0.4176415094339622,0.41235849056603774,0.4184060721062619,0.4445283018867925,0.475407268170426
PSMA3,irm,0.3705660377358491,0.3827358490566038,0.42860531309297917,0.36037735849056607,0.4616228070175439
PSMA3,dann,0.3865094339622642,0.37707547169811323,0.35181451612903225,0.45037735849056604,0.3883145363408521
PSMA3,adae,0.45669811320754716,0.4806603773584906,0.50853889943074,0.6037735849056605,0.37468671679197996
PSMB5,marginal,0.47933962264150937,0.4134905660377359,0.6085849056603774,0.7284905660377359,0.693295739348371
PSMB5,residualized,0.385566037735849,0.40216981132075474,0.6961320754716981,0.6610377358490567,0.7567355889724311
PSMB5,within_tissue,0.4443396226415095,0.39839622641509437,0.6405660377358491,0.745,0.7293233082706766
PSMB5,irm,0.44603773584905665,0.36066037735849055,0.6774528301886793,0.7072641509433962,0.6831140350877193
PSMB5,dann,0.4880188679245283,0.44962264150943393,0.6169811320754718,0.5890566037735849,0.6978383458646616
PSMB5,adae,0.578679245283019,0.5869811320754718,0.4980188679245283,0.740943396226415,0.5343045112781954
PSMB6,marginal,0.43424528301886794,0.4893396226415095,0.5371698113207547,0.5240566037735849,0.56171679197995
PSMB6,residualized,0.48452830188679247,0.5559433962264152,0.6171698113207548,0.6231132075471698,0.6030701754385964
PSMB6,within_tissue,0.4145283018867925,0.4963207547169811,0.5558490566037736,0.4727358490566038,0.5703320802005012
PSMB6,irm,0.4724528301886793,0.514245283018868,0.5516981132075471,0.5220754716981133,0.5747180451127819
PSMB6,dann,0.4461320754716981,0.5417924528301887,0.5859433962264151,0.5299056603773584,0.6145050125313283
PSMB6,adae,0.5647169811320755,0.3971698113207547,0.45037735849056604,0.5418867924528301,0.47603383458646614
PSMD14,marginal,0.5680188679245283,0.5670754716981132,0.4198648120216748,0.4170754716981132,0.475093984962406
PSMD14,residualized,0.5776415094339622,0.5512264150943396,0.4527680017876096,0.47415094339622643,0.3532268170426065
PSMD14,within_tissue,0.6136792452830189,0.6168867924528303,0.43293670744651136,0.369433962264151,0.505795739348371
PSMD14,irm,0.44679245283018865,0.44499999999999995,0.43617674990224004,0.3740566037735849,0.4766604010025063
PSMD14,dann,0.4896226415094339,0.45009433962264145,0.45824255628177196,0.42405660377358484,0.4791666666666667
PSMD14,adae,0.5271698113207548,0.5228301886792452,0.48025249986034296,0.47273584905660376,0.5642230576441103
PSMD7,marginal,0.49084905660377354,0.40839622641509427,0.4902830188679245,0.5395283018867925,0.5620300751879699
PSMD7,residualized,0.5680188679245283,0.45669811320754716,0.3882075471698113,0.3800943396226415,0.48355263157894735
PSMD7,within_tissue,0.5281132075471697,0.4452830188679246,0.5240566037735849,0.5387735849056604,0.587092731829574
PSMD7,irm,0.4454716981132076,0.28433962264150947,0.48132075471698116,0.5579245283018868,0.6072994987468672
PSMD7,dann,0.46254716981132077,0.3395283018867925,0.4162264150943396,0.4890566037735849,0.46021303258145363
PSMD7,adae,0.47330188679245283,0.4106603773584906,0.31198113207547173,0.5435849056603774,0.338032581453634
PSMG4,marginal,0.6420754716981132,0.6687735849056604,,0.5383018867924528,
PSMG4,residualized,0.6193396226415095,0.6035849056603774,,0.5394339622641509,
PSMG4,within_tissue,0.69,0.7068867924528301,,0.56,
PSMG4,irm,0.5850943396226416,0.6315094339622642,,0.5116037735849057,
PSMG4,dann,0.5366037735849056,0.610754716981132,,0.544056603773585,
PSMG4,adae,0.4782075471698113,0.4760377358490566,,0.41716981132075476,
RACK1,marginal,0.435566037735849,0.4070754716981132,0.5424636753656167,0.514433962264151,
RACK1,residualized,0.40820754716981134,0.3822641509433963,0.4733698357391737,0.4186792452830188,
RACK1,within_tissue,0.48452830188679247,0.4624528301886792,0.5611889355045154,0.5328301886792453,
RACK1,irm,0.3973584905660377,0.37509433962264155,0.6154921899073218,0.4331132075471698,
RACK1,dann,0.3691509433962264,0.35801886792452825,0.5011021830334921,0.5477358490566038,
RACK1,adae,0.48150943396226414,0.4637735849056604,0.5410415037094978,0.31301886792452827,
RAD9A,marginal,0.5453773584905661,0.5266037735849057,0.46472264119322937,0.4190566037735849,0.3156660412757974
RAD9A,residualized,0.48084905660377353,0.4607547169811321,0.5909167085637674,0.6139622641509433,0.399624765478424
RAD9A,within_tissue,0.590377358490566,0.5618867924528301,0.48768225238813473,0.42905660377358495,0.3878986866791745
RAD9A,irm,0.5731132075471699,0.535566037735849,0.43025529300039095,0.43839622641509435,0.15384615384615383
RAD9A,dann,0.5412264150943397,0.48679245283018874,0.4562314954471817,0.45160377358490567,0.14610694183864914
RAD9A,adae,0.5025471698113207,0.46273584905660375,0.32260767554885206,0.4778301886792453,0.3076923076923077
RAN,marginal,0.5659433962264151,0.4029245283018868,0.428319209039548,0.2664150943396226,0.302717900656045
RAN,residualized,0.5538679245283018,0.510943396226415,0.5953389830508474,0.48669811320754713,0.1946266791627616
RAN,within_tissue,0.573679245283019,0.41773584905660377,0.4402071563088512,0.26264150943396225,0.2802249297094657
RAN,irm,0.5817924528301888,0.45471698113207554,0.47634180790960456,0.2756603773584906,0.25585754451733833
RAN,dann,0.5802830188679245,0.40735849056603773,0.44844632768361586,0.28811320754716985,0.3124023742580444
RAN,adae,0.505,0.42301886792452825,0.4067796610169492,0.48462264150943396,0.16807247735082786
RIC1,marginal,0.5497169811320755,0.5659433962264151,0.26866604186191817,0.4439622641509434,
RIC1,residualized,0.5881132075471698,0.5566037735849056,0.5698219306466729,0.464811320754717,
RIC1,within_tissue,0.5887735849056603,0.545,0.3295845048422368,0.4594339622641509,
RIC1,irm,0.5694339622641509,0.5866037735849057,0.4386129334582943,0.5238679245283019,
RIC1,dann,0.6229245283018867,0.6049056603773585,0.3964386129334583,0.43641509433962267,
RIC1,adae,0.5100943396226415,0.4883962264150944,0.18712902218056857,0.6075471698113207,
RPL12,marginal,0.2487735849056604,0.3397169811320755,0.6320095847578971,0.5311320754716982,
RPL12,residualized,0.4973584905660377,0.5461320754716981,0.68075158528389,0.4582075471698114,
RPL12,within_tissue,0.2837735849056604,0.3726415094339623,0.6595949855351977,0.5285849056603773,
RPL12,irm,0.2773584905660378,0.3629245283018868,0.6989275591011367,0.5597169811320755,
RPL12,dann,0.25886792452830193,0.3491509433962264,0.6320388065807545,0.5614150943396227,
RPL12,adae,0.3607547169811321,0.4088679245283019,0.6735630168609917,0.4747169811320755,
RPL13A,marginal,0.5222641509433963,0.5099056603773586,0.62146463985767,0.5465094339622641,
RPL13A,residualized,0.5427358490566039,0.46358490566037736,0.5876350697260668,0.395377358490566,
RPL13A,within_tissue,0.5816981132075472,0.5568867924528302,0.6534104288218519,0.4509433962264151,
RPL13A,irm,0.585,0.5547169811320756,0.6531749561759242,0.5387735849056604,
RPL13A,dann,0.4330188679245283,0.41641509433962265,0.5899113053033673,0.4751886792452831,
RPL13A,adae,0.6261320754716981,0.5693396226415095,0.614766751262395,0.2911320754716981,
RPL21,marginal,0.5949056603773585,0.3907547169811321,0.6776553468208092,0.46311320754716984,
RPL21,residualized,0.5799056603773585,0.5585849056603773,0.6207550578034682,0.49367924528301893,
RPL21,within_tissue,0.6238679245283019,0.4267924528301887,0.6974048651252409,0.4910377358490565,
RPL21,irm,0.5508490566037736,0.4547169811320755,0.6892461464354528,0.5317924528301887,
RPL21,dann,0.6249056603773585,0.4852830188679246,0.6658538053949904,0.5234905660377358,
RPL21,adae,0.5699056603773585,0.531132075471698,0.6717244701348748,0.47028301886792456,
RPL23A,marginal,0.5833962264150944,0.559245283018868,0.6183527885862516,0.515,0.5484934086629002
RPL23A,residualized,0.5585849056603773,0.560188679245283,0.5819436724105984,0.6395283018867924,0.5037664783427496
RPL23A,within_tissue,0.6205660377358491,0.579622641509434,0.6546229386696313,0.4997169811320755,0.579213747645951
RPL23A,irm,0.5785849056603773,0.5142452830188678,0.6154576616638873,0.6179245283018868,0.5278954802259888
RPL23A,dann,0.6619811320754716,0.5995283018867925,0.5801371132110432,0.6094339622641509,0.5302495291902072
RPL23A,adae,0.5193396226415095,0.5566037735849056,0.508361126551788,0.5123584905660377,0.4972928436911488
RPL36A,marginal,0.39764150943396226,0.3469811320754717,0.566253084727173,0.5626415094339623,
RPL36A,residualized,0.41028301886792456,0.48867924528301887,0.5920619687414314,0.48750000000000004,
RPL36A,within_tissue,0.4382075471698113,0.39792452830188685,0.6072799561283246,0.5914150943396226,
RPL36A,irm,0.46018867924528306,0.4304716981132075,0.5756100904853304,0.4999056603773585,
RPL36A,dann,0.49235849056603775,0.47584905660377363,0.608856594461201,0.5373584905660378,
RPL36A,adae,0.4276415094339623,0.41226415094339625,0.5382506169454346,0.5602830188679245,
RPL4,marginal,0.5480188679245284,0.5174528301886793,0.5626223091976517,0.5767924528301887,
RPL4,residualized,0.6194339622641509,0.5318867924528301,0.5302919112850619,0.4217924528301887,
RPL4,within_tissue,0.5866981132075472,0.5316037735849056,0.5800106001304631,0.4713207547169811,
RPL4,irm,0.5180188679245282,0.45792452830188685,0.6002935420743639,0.6373584905660377,
RPL4,dann,0.5612264150943397,0.5352830188679245,0.5560379973907372,0.6518867924528302,
RPL4,adae,0.5769811320754717,0.5766981132075472,0.5675962165688193,0.5866981132075473,
RPL6,marginal,0.6161320754716981,0.5669811320754716,0.6412705057429162,0.41283018867924526,
RPL6,residualized,0.4289622641509434,0.4043396226415094,0.6121765521571911,0.37405660377358496,
RPL6,within_tissue,0.634811320754717,0.6023584905660377,0.6676696057141362,0.35037735849056606,
RPL6,irm,0.6272641509433963,0.6095283018867925,0.6851730723947568,0.5073584905660378,
RPL6,dann,0.635377358490566,0.6015094339622642,0.649041103058528,0.3881132075471698,
RPL6,adae,0.38933962264150945,0.3384905660377358,0.6406949059417598,0.2588679245283019,
RPL7A,marginal,0.445188679245283,0.3685849056603773,0.5668461007591443,0.48,
RPL7A,residualized,0.5058490566037736,0.5076415094339622,0.5995031055900621,0.4066981132075471,
RPL7A,within_tissue,0.49650943396226416,0.425,0.5832712215320911,0.44433962264150945,
RPL7A,irm,0.5326415094339623,0.4349056603773585,0.6635472739820566,0.5299056603773585,
RPL7A,dann,0.4879245283018868,0.4644339622641509,0.5489855072463767,0.4320754716981132,
RPL7A,adae,0.5335849056603774,0.43754716981132075,0.5964113181504486,0.5078301886792453,
RPL9,marginal,0.3557547169811321,0.38433962264150945,0.6440199871050936,0.31622641509433963,
RPL9,residualized,0.435,0.4536792452830189,0.5470664087685364,0.5965094339622641,
RPL9,within_tissue,0.38481132075471697,0.39367924528301884,0.6655652267354395,0.35122641509433966,
RPL9,irm,0.3829245283018868,0.4547169811320755,0.7267354395013969,0.28405660377358494,
RPL9,dann,0.3035849056603773,0.3229245283018868,0.6160272942187835,0.31613207547169814,
RPL9,adae,0.3590566037735849,0.299811320754717,0.49105415860735013,0.5233962264150943,
RPP21,marginal,0.41113207547169806,0.41113207547169806,0.367961295524795,0.7299056603773585,
RPP21,residualized,0.44990566037735846,0.44990566037735846,0.5430721677193925,0.5865094339622642,
RPP21,within_tissue,0.44566037735849057,0.44566037735849057,0.4330063163553286,0.705566037735849,
RPP21,irm,0.37669811320754715,0.37669811320754715,0.4422792635398468,0.714622641509434,
RPP21,dann,0.3518867924528302,0.3518867924528302,0.36715495229135864,0.6807547169811321,
RPP21,adae,0.3622641509433962,0.3622641509433962,0.6270662545356807,0.6421698113207547,
RPP25L,marginal,0.5891509433962264,0.5275471698113208,0.5316604127579737,0.5442452830188679,
RPP25L,residualized,0.6408490566037736,0.600754716981132,0.4967166979362101,0.44235849056603777,
RPP25L,within_tissue,0.6384905660377359,0.5785849056603773,0.573874296435272,0.5196226415094339,
RPP25L,irm,0.5387735849056604,0.5670754716981132,0.6388367729831144,0.6459433962264151,
RPP25L,dann,0.6725471698113208,0.6330188679245283,0.4931988742964353,0.5519811320754717,
RPP25L,adae,0.5162264150943396,0.4638679245283019,0.4671669793621013,0.659811320754717,
RPS15A,marginal,0.399811320754717,0.37764150943396224,0.6641375160252218,0.5562264150943397,0.6730225988700564
RPS15A,residualized,0.5871698113207546,0.6448113207547169,0.7210172418304074,0.4109433962264151,0.7782485875706215
RPS15A,within_tissue,0.41858490566037737,0.40528301886792456,0.6817718008424688,0.5155660377358491,0.6771421845574388
RPS15A,irm,0.45707547169811324,0.42235849056603775,0.6677480965961121,0.5333018867924528,0.6741996233521658
RPS15A,dann,0.4130188679245283,0.3818867924528302,0.662096753093849,0.6077358490566038,0.615936911487759
RPS15A,adae,0.47367924528301886,0.4667924528301887,0.5442819392480573,0.4322641509433962,0.48799435028248583
RPS2,marginal,0.4222641509433962,0.42462264150943396,0.5794886047804336,0.5249056603773585,
RPS2,residualized,0.5834905660377359,0.5628301886792452,0.6094589586807486,0.4665094339622642,
RPS2,within_tissue,0.42358490566037743,0.42698113207547167,0.6160135260329813,0.5129245283018867,
RPS2,irm,0.3987735849056604,0.3862264150943397,0.67576894571058,0.5521698113207547,
RPS2,dann,0.4561320754716981,0.48452830188679247,0.6046183064665555,0.5817924528301888,
RPS2,adae,0.5553773584905659,0.6075471698113207,0.6167083564943487,0.4911320754716981,
RPS4X,marginal,0.7083018867924529,0.700188679245283,0.5951900879576868,0.41858490566037737,
RPS4X,residualized,0.6985849056603775,0.7405660377358491,0.6735630168609918,0.5710377358490567,
RPS4X,within_tissue,0.7291509433962264,0.7360377358490566,0.6161713567692352,0.4630188679245283,
RPS4X,irm,0.6674528301886793,0.6509433962264152,0.6811022471581777,0.4849056603773585,
RPS4X,dann,0.7060377358490566,0.6993396226415094,0.5711405277461208,0.4725471698113208,
RPS4X,adae,0.39462264150943394,0.34216981132075475,0.38271821396218697,0.4139622641509434,
RRM1,marginal,0.43405660377358496,0.49066037735849055,0.4131679389312977,0.45396226415094343,
RRM1,residualized,0.5088679245283019,0.5732075471698113,0.4750607217210271,0.794056603773585,
RRM1,within_tissue,0.4541509433962264,0.5096226415094339,0.43754337265787646,0.45349056603773585,
RRM1,irm,0.48037735849056606,0.5252830188679245,0.3430777238029147,0.566509433962264,
RRM1,dann,0.4055660377358491,0.4765094339622642,0.4617886884108258,0.48575471698113204,
RRM1,adae,0.4879245283018869,0.5297169811320754,0.2867800138792505,0.549433962264151,
RRM2,marginal,0.41150943396226414,0.37443396226415093,0.5110336817653891,0.459622641509434,
RRM2,residualized,0.5455660377358491,0.6395283018867924,0.39688070350091254,0.4766037735849057,
RRM2,within_tissue,0.4336792452830189,0.4102830188679245,0.5336462110976796,0.4475471698113207,
RRM2,irm,0.37018867924528304,0.33481132075471703,0.4300410059494181,0.49103773584905663,
RRM2,dann,0.3458490566037735,0.33311320754716983,0.5033302519614117,0.474811320754717,
RRM2,adae,0.36160377358490564,0.36056603773584905,0.21574344023323616,0.580943396226415,
RRN3,marginal,0.5078301886792452,0.439433962264151,0.6292213883677298,0.6478301886792454,
RRN3,residualized,0.5517924528301886,0.5758490566037735,0.576688555347092,0.4391509433962264,
RRN3,within_tissue,0.5562264150943396,0.4742452830188679,0.6679174484052532,0.6597169811320754,
RRN3,irm,0.4000943396226414,0.3245283018867925,0.7145872420262664,0.7070754716981131,
RRN3,dann,0.5016037735849057,0.4628301886792453,0.5281425891181989,0.6176415094339622,
RRN3,adae,0.5716981132075472,0.479811320754717,0.75,0.6150943396226415,
SARS1,marginal,0.4113207547169811,0.4111320754716981,0.557909604519774,0.424622641509434,
SARS1,residualized,0.419811320754717,0.42188679245283023,0.423846516007533,0.510943396226415,
SARS1,within_tissue,0.4169811320754717,0.41915094339622644,0.5845103578154426,0.4176415094339622,
SARS1,irm,0.39688679245283026,0.4073584905660378,0.5397834274952918,0.4704716981132075,
SARS1,dann,0.4176415094339623,0.42226415094339625,0.5499058380414313,0.5147169811320755,
SARS1,adae,0.5183018867924528,0.3582075471698113,0.4941148775894539,0.519245283018868,
SBDS,marginal,0.30556603773584906,0.3340566037735849,0.5273352077475789,0.5578301886792454,
SBDS,residualized,0.47877358490566035,0.48235849056603775,0.3077163386441737,0.47716981132075476,
SBDS,within_tissue,0.33688679245283015,0.37396226415094336,0.5345204623555139,0.575377358490566,
SBDS,irm,0.35066037735849054,0.34,0.5582630427991253,0.5799056603773585,
SBDS,dann,0.2947169811320755,0.3489622641509434,0.42674164323648855,0.5710377358490567,
SBDS,adae,0.37292452830188677,0.4285849056603774,0.9550140581068416,0.4970754716981133,
SCAP,marginal,0.5947169811320755,0.544811320754717,0.725398313027179,0.39254716981132076,
SCAP,residualized,0.48047169811320756,0.5049999999999999,0.8128709778194315,0.511132075471698,
SCAP,within_tissue,0.6047169811320755,0.5667924528301886,0.7507029053420806,0.4188679245283019,
SCAP,irm,0.6744339622641509,0.6369811320754717,0.8153701968134959,0.3689622641509434,
SCAP,dann,0.525188679245283,0.5095283018867924,0.6994689159637613,0.4752830188679245,
