Symbol,variance
MUC1,1.5450967944179088
ADD3,1.544928384815401
NDRG1,1.5440312260269062
PGM1,1.5439232513681944
GJB5,1.5431516952383797
CDKN2B,1.542608369246593
STARD13,1.5409369926903358
MYO1D,1.5408523669969094
PARP8,1.5406575799869549
EPHX4,1.5383258749586162
EXO1,1.5372657391922728
WIPF1,1.5369568502183202
ASMTL,1.5363287814545736
WNT5A,1.5358304271809593
EZR,1.5357370159648078
NLRC5,1.5354031970245952
SERP2,1.5353627239322505
PYGB,1.535289142456683
MDFIC,1.5352636018073433
DNTT,1.5338697734725482
IL24,1.5311529273013038
SOX7,1.5284140213044166
SP110,1.5270827397476368
MNS1,1.5260317801172765
SASH3,1.5247606208291509
FGFR3,1.5246781596145347
TXNRD1,1.5234522756362148
PQLC3,1.5232809523641238
SLA,1.5217667325144955
NPPB,1.5215120988975297
PITX1,1.5213280672339862
JAM3,1.5211812036992938
KCTD1,1.519715428494119
SMARCA2,1.5195229477521637
HBQ1,1.517353345197745
FRMD3,1.5172643530060201
NNT,1.516728173123628
SPRR1B,1.5155151033743726
CYP26A1,1.515098819921528
YPEL3,1.5136907344317294
MB21D2,1.5124289840963054
SGCB,1.5122808643298185
HCP5,1.5116834711345928
TGFBR2,1.511430348261842
FGF18,1.5107564839033443
TNFAIP8L2,1.5098652415885239
RUNX1T1,1.5098079910823627
SAMD4A,1.5095651050936316
KIF20A,1.5091327670030925
LONRF1,1.5063735114501193
ZNF32,1.5063140588360955
TRIM51,1.5048222040035353
ZNF404,1.5042652380432955
FRMD4A,1.5040091815511198
P2RY2,1.5037294070987695
MARCH4,1.5037251078945815
WDR66,1.5031388087020163
TSC22D1,1.5025278457626974
PRAC,1.5016908346160804
Unnamed: 17713,1.5001004219336755
GALNT6,1.4997257891820228
RAC3,1.4993287953690932
FAM46B,1.4986309852456732
HAS2,1.498043566025074
NUCB2,1.4972575773154375
TMEM56,1.4972168853831456
SOBP,1.4955626348691653
TNNI3,1.4951221197258786
TP53TG1,1.4949957530618248
H2BC21,1.4949782404872807
SLC44A2,1.494915867806329
ASPM,1.4945304239452601
BOLA1,1.4942174282351834
FOXL2,1.4938933661314833
Unnamed: 17268,1.4927650378435466
FOCAD,1.4918774284157028
NUDT19,1.491650097723698
CD163L1,1.4914243922821768
ST3GAL4,1.4911563329406718
ANKRD29,1.4908575029582078
CENPF,1.4890592797459974
TRPM4,1.4887222927288473
THBD,1.488602122266523
MARK1,1.4884899071020536
HLA-DMB,1.4884125244525719
SERPINB3,1.488093928247874
HIPK2,1.488042354761778
PCSK1,1.487553479669441
SERPINA5,1.4864815116203236
GADD45A,1.4857401986536314
SIT1,1.485344664290203
OSBPL3,1.4848974276475009
CDKN2D,1.4843383234670435
S1PR5,1.4842982515229728
KLK11,1.4841259689608552
CHST7,1.4840234310639984
ZNF804A,1.4840051137567396
C5,1.4831200238078366
BUB1,1.4813019696923624
DBN1,1.4809556455384578
CREB5,1.4796662145772996
ABCC2,1.478113865866034
IGFL2,1.4767948982005041
NFE2L3,1.4755073479791785
NET1,1.4753020372607035
NEIL1,1.4751303393579838
ZNF532,1.4743969205447738
N4BP2L1,1.4742010003156187
GPM6A,1.4739183769180322
NDFIP2,1.4737171337768606
NEFM,1.4736080998693548
CCDC85A,1.473044339191607
PLD1,1.4706490176400107
APOL3,1.469148518439015
GRHL1,1.4688513066121243
MET,1.4686225456772473
MICALCL,1.4682620249411862
C12orf5,1.4681474863715562
BLM,1.4679664310781726
SESN2,1.4671032529453873
PCSK2,1.4670327295783427
DCN,1.4660014158278858
REPS2,1.4655046987202556
CD27,1.4653853438541202
PIEZO1,1.4648030113104678
ACOT9,1.4644655919688627
FBXO6,1.4644366691513024
MSC,1.4639743000819663
TMEM176A,1.4635541087710289
SEMA3B,1.4631480684952494
STX2,1.4628796694296218
FARP1,1.4628762682343854
TEX19,1.4625919143759245
FEZ1,1.462462888074269
CDO1,1.4623925238766204
CA11,1.4622349773677803
MEOX2,1.4608288835822187
IGLL5,1.4602945905228075
TNF,1.4602575582121267
NUDT7,1.4593035867951785
MAN2A1,1.4588979840866318
ELF1,1.4583280742968021
CBR1,1.4579354373501299
EMR1,1.4577680538690303
TOM1L1,1.4572038241805152
IRF6,1.4568507883932558
SHCBP1,1.4564744627211605
FRMD5,1.456420346773447
PRKAG2,1.45637229179588
MAP3K1,1.4563649804579546
MNDA,1.456301965616766
TMEM71,1.4560740357615423
POLE2,1.4556203366305005
C6orf52,1.4556011653465126
PALMD,1.4554636390849196
DDB2,1.455370750056164
H1F0,1.4553156460141223
SLC35F3,1.4548763866465855
C8orf42,1.4530523034548222
IL20RA,1.4528319100127525
DOCK8,1.45269480414767
RBFOX2,1.4520249975691017
Unnamed: 17257,1.4518148890297646
SHD,1.4517564711835707
MFSD6,1.4511578501288753
CELSR2,1.4507152145311568
NDC80,1.450453007543042
DUSP9,1.449574805895382
SPOCD1,1.4491874011837471
HMGCS1,1.448871665738475
RIMS3,1.4481334893403888
IDO1,1.4480437119222456
JAG1,1.447624957102304
CYP3A5,1.446603606157248
ETS1,1.4463150472207469
CAST,1.4461506789431435
MIR22HG,1.445617129707145
SH2D4A,1.4435598257621096
ERMP1,1.4429403194721881
ARHGEF28,1.4429210892373716
HSPB3,1.4422964251133634
FAM110B,1.4413544791249213
MYBL2,1.4409556510691772
KRT4,1.4394202852766678
DLGAP5,1.4384552047506776
GJB3,1.4377975613438774
GK,1.4370128300473235
CXCL14,1.4364593589574535
UGT3A2,1.4347336075399504
CPS1,1.4336237859740393
DZIP1,1.4336128051271713
MLF1IP,1.4334810225697858
FCGR2B,1.4334041475210386
COMTD1,1.432725922133114
PTGER2,1.432502504520854
GDA,1.4311194987117897
PARD6B,1.4307396573449673
PPP3CC,1.4306412827082924
MFSD2A,1.4293807784879127
LOXL2,1.4289384753260397
FABP3,1.4284367577124366
NASP,1.428256865315312
NLRP11,1.4281498719082348
SORBS2,1.4267172831320694
TK1,1.4265999747629843
LEPREL4,1.4264571267442718
PCSK1N,1.4262801216509764
RINL,1.4259483057788984
CALCA,1.4259274800305473
IFIT5,1.4248232601249262
ETFB,1.424230013095849
PRSS57,1.424045089299607
GPR19,1.42398082441506
SEC11C,1.4232209438631922
IGFLR1,1.4219112293483462
LRRC16A,1.4218882096725336
SWAP70,1.4195154656603917
NTF3,1.4194420443659974
SLC14A1,1.419083651455136
B3GNT5,1.417792434793852
MMP13,1.4172681544949328
FHIT,1.4171514046169742
SQSTM1,1.4171051214025043
EVL,1.4168570041378643
GDAP1,1.4159823726700567
GAA,1.4154163921565448
ACSS1,1.415290917004507
RMI2,1.4151561140115512
PIWIL4,1.414867066644989
HGF,1.4143409291137743
KLF15,1.413887002779568
FAM184A,1.4129697967362798
DEPDC1,1.4128536332796533
TWF1,1.4127932745456302
SELL,1.4124328691271248
MCTP1,1.4124281874192415
PTPN22,1.4119081520716974
ZNF521,1.4106514473992917
CTSA,1.4102770684978307
LRRC49,1.4102638773945777
IGFL1,1.4090847134183722
CTNNAL1,1.4085341363102335
FGF12,1.4084535276725063
PLA2G10,1.4079592332404003
C21orf91,1.407462649002707
GALNT10,1.4064774037212897
ZNF256,1.4060294068188322
CSRP1,1.4056702280261923
SLC44A4,1.404949723403159
GSE1,1.4045032502227548
RBP4,1.4045016971275626
FLI1,1.402833112624572
NMRAL1,1.4028152550313135
CPN1,1.4026001041058658
PTER,1.4023144428285075
SESN1,1.4015217976861676
ASCL2,1.4012427813278796
IL21R,1.4004870684171487
NDNF,1.400419295210839
SPAG1,1.399030611414207
BNC1,1.3979920071716139
ZMAT1,1.397827907016021
C1orf61,1.3972662621187069
NEFH,1.396776753135969
EPAS1,1.3965953024016478
ADAM23,1.3962790847636852
THAP10,1.395192449727515
BMP6,1.3949977286255657
RAB40B,1.3946436189275913
HCFC1R1,1.3939236143108407
TNFSF9,1.3929320020743263
PAX6,1.392433150563958
IRF1,1.391472930220865
PTEN,1.3909891117674333
ATL3,1.3909756883797726
FAM46C,1.3901393650475886
PIGR,1.3889190323570901
CENPE,1.388824233696614
GALNT7,1.3884808280501777
NEDD4L,1.3868222660256881
PLXDC2,1.3867419806037944
ETV4,1.3857527719710196
GCA,1.3851881277185427
ZNF600,1.3849945743712473
HS3ST1,1.3842689342177728
PLIN3,1.384230429035847
TRO,1.3841805840565757
HK1,1.383448281334387
TSHZ3,1.3830576603202698
LINC00839,1.3828383360628465
TAX1BP3,1.3828042896886865
WDR54,1.3816658749558806
LOXL3,1.3816244741300447
DDAH2,1.3816221089656922
NFKBIA,1.3805030701061383
TIFA,1.3801376697876007
TANC1,1.3777454895750798
OSBPL10,1.376795879721595
SUN3,1.3765314731425644
CALCB,1.376419249333495
CCL4,1.3763588951650554
PPP1R18,1.3750355455715766
PRSS16,1.3744687051381526
KIF15,1.3741014234265134
CYP2J2,1.3739025014323862
PARP14,1.3730506463025152
CEP55,1.3724590985791685
ANTXR2,1.3723451557709467
PDK3,1.3721476727174575
MANSC1,1.371724966524933
GAGE1,1.3707885985850354
DHCR7,1.3704229777983397
KIAA1324,1.3702204956618327
RAB6B,1.3699497905509512
BLMH,1.3695334262398584
CCNE1,1.3691911404867785
WWC2,1.3687068310644337
SCML1,1.368295529586529
CRYBG3,1.3680183162283484
PTPRE,1.3678890745852723
GATA2,1.3671340274892794
SLC30A1,1.367042540144697
RBPMS2,1.3669417144261906
HEBP2,1.366753410980212
PEA15,1.3666328421702068
ZMAT4,1.3661409848845418
SLC25A37,1.3648119968614083
C21orf7,1.3646012022880336
CSF2RB,1.364299699895147
PBK,1.3641298479056596
TCIRG1,1.3636925343097286
HRH1,1.3632155986746113
FAM169A,1.3627218407038952
NACAD,1.3623208189133642
QSOX1,1.362296935291586
TPST2,1.3603949805550708
SYNGR3,1.3592904562949555
PLXND1,1.3591616925812198
SST,1.3589160781069172
LACTB,1.3580513413671051
MYO1G,1.3579067416735093
PIM1,1.3578741760359474
GJA3,1.3574845996381035
SASH1,1.3571322120743268
PCDHB16,1.3567767346136088
ADH1C,1.356671353799175
ARPC1B,1.3560351347806139
DOCK2,1.355890079873103
SALL4,1.3557590541896445
CACNA2D3,1.355518959460183
GLCE,1.3552140896559621
SLC6A8,1.3551612918056302
UBE2C,1.354973389098101
L1CAM,1.3548067139492428
MSLN,1.3542081167114333
PCED1B,1.353671885345131
LSP1P3,1.3535614154662745
MANEAL,1.3529854036924074
CEBPB,1.3529674704494725
NKD2,1.352906506437645
TRAF3IP3,1.352863788690376
SLC16A1,1.3528284801056927
MYO10,1.3528102283767889
ZFP69B,1.3525519185757489
PODXL,1.3498026597416737
ZCCHC18,1.3497229682785024
RHOQ,1.3485207465368632
HLX,1.3480794746047875
SPANXC,1.347917770529757
EPHX1,1.3474966581981755
PIPOX,1.3463075443610621
FAM114A1,1.3458366302288727
MKX,1.3447428526040273
SLCO3A1,1.3445366057997463
PCK2,1.34397574304259
TRIQK,1.3431891691667017
APLP2,1.3420324512125228
VPS37B,1.3417696441592672
SCRN1,1.340861846289476
OAS2,1.340254854019002
DLK1,1.3395076880256258
CPT1A,1.3386527082208997
IL15,1.3382568905422183
CLEC11A,1.3382536318146039
HPSE,1.3375413264729974
SCNN1A,1.3371308778479574
LAMP5,1.3362915450141786
HSPA4L,1.3362163541208594
HNMT,1.3359477392034613
LATS2,1.335717421229611
KIAA0226L,1.3356562469401425
SDSL,1.3356185429725413
EPB41L4A,1.334316877334347
PACSIN3,1.3338002888390372
ACAT2,1.3335921811864158
C11orf93,1.333512038252794
MAP7D3,1.3333303993358276
LRP4,1.3330719205647357
PTGDS,1.3329182759685507
HOXD10,1.3327309543516022
TRAM2,1.331401037442962
CD36,1.3310099611723645
PRL,1.3304461217216497
CPNE2,1.3300657160640417
CDK5R1,1.3299650417099986
CD22,1.3299534537646656
MGST3,1.3298406870987394
RSAD2,1.329634617391711
RUNDC3B,1.329226364801968
PARP9,1.3285661034611116
PHOX2B,1.3283804436055207
CLMP,1.3278685010067324
SOAT1,1.327800171059465
NCALD,1.3273712235457662
OTX2,1.3272402672238723
TMEM173,1.3265623440435805
SIGIRR,1.3257888441589516
MIR17HG,1.3252635433089435
GUCY1A3,1.3250684521924543
PPP1R13L,1.3246664582296321
NINJ1,1.324461126830021
FAM83D,1.3234333252651336
ACTG2,1.3230003279221603
ADAMTS5,1.322203523978798
ARRDC4,1.3215096807958573
SIMC1,1.321145594455603
LEPRE1,1.320852513068386
TRIM56,1.3199445388264859
GRIP1,1.3196986204068026
RASSF4,1.318834979308963
GSTO1,1.3178321399480446
CD320,1.3174048027590293
CRYZ,1.317026840189279
FAM101A,1.3164391453707687
SLC1A1,1.3162073139588093
SDCCAG8,1.3158521491150015
TTC7B,1.315443934462654
MICAL2,1.3143639426512939
HRASLS2,1.3139351968777118
EPB41L4A-AS1,1.3120583905242957
CELF5,1.3118269023953173
RGS18,1.3114865634767106
AFF3,1.3112059940133705
NEU1,1.3108402360040499
LTBP3,1.3102701124444964
YOD1,1.3098388535864192
TWSG1,1.3088366511791811
STX3,1.3088231922210156
FAM111A,1.3087721505338388
PLXNA2,1.3083032152666965
LINC00518,1.3080001381819626
C12orf56,1.3079112426421444
GAL3ST1,1.3077186009940218
CENPM,1.307424404155348
SH3BGRL3,1.306967162468573
ACSF2,1.3068829603887728
VEPH1,1.3067458048647074
CCNA2,1.306601031984289
INPP4B,1.304918099344172
SAT2,1.3045987453593282
IDH1,1.3033804887961657
VPREB1,1.3026703527278243
TRAF5,1.301845526319801
STRBP,1.3005974858906932
TMEM200B,1.300545831798401
TLR2,1.2999576797480337
NABP1,1.2997562229318311
ADAMTS9,1.299350867700293
PCBP4,1.2990224619742412
AMOTL1,1.298690919902418
LRRC1,1.297043034230307
LDLR,1.2966788775875466
SEMA4A,1.296082483529847
UTRN,1.2953507971989544
FBXO43,1.2952946125583955
Unnamed: 17045,1.294841015310944
GNA15,1.2934480098990304
NELL1,1.293147942653635
GRB7,1.293106982323926
CERS6,1.2912072260077638
HEPH,1.2911537916974631
EGFR,1.2909358275916076
PLEC,1.29022581376248
NT5DC2,1.2894086746909352
CAMK2D,1.2893553893324903
SLITRK4,1.2878460688164004
TOB1,1.2874129678416921
MYO5A,1.2873315457008094
HOXD13,1.286957605852916
ZNF883,1.2868030840619065
WWC3,1.2866876811516972
MAP4K4,1.2865551194607145
CXCL3,1.2863802804426738
FAT2,1.285955069084177
GALE,1.2858161370429597
SYNC,1.2854582489588393
NPY1R,1.2850678950295227
MAGED2,1.2845943530703887
ZWINT,1.2844635047382091
PINK1,1.284401666178287
ACN9,1.284029836480368
TRIM55,1.2839063084862914
DTL,1.2838127134364918
SDCBP,1.283337561730457
ECI1,1.2833172789360585
RCAN2,1.2828883028863554
CCDC50,1.2828224981773177
ELOVL5,1.2815272052849749
NUF2,1.2814776662951604
G6PD,1.2811355443551082
KCNN3,1.2810958164511128
TYMS,1.280962394164922
LIPA,1.27983472443038
KCNK6,1.27912829092012
TTK,1.2789757182845867
ANK1,1.2787772073030033
MOB3A,1.2785952901474236
SPINK2,1.2774109224675099
CADPS2,1.2769479746419619
ZSWIM6,1.2764566385524925
ASPHD2,1.275329167468229
RBM11,1.2752476894666036
MEX3B,1.2752431268939133
MSMO1,1.2749212586818142
GDPD3,1.274485704463119
GPR110,1.2733640933653876
KATNAL1,1.272876095286856
NPR3,1.2724280867037323
WHAMMP3,1.2723144347628512
PHYH,1.2718136425996154
SCCPDH,1.2716472734519129
GPD2,1.2712597750563674
SLC25A4,1.2706515098044862
AFAP1,1.2701800589242305
ASAH1,1.270097667650874
RIMKLB,1.269967977625415
AFAP1L2,1.2680110498411559
KLK7,1.2668432657790871
PLCL2,1.2667231435817787
CDC6,1.2663423161569503
BST1,1.2643962869434333
TM7SF2,1.2636189251951422
DSCC1,1.2606331480244073
MMD,1.2592698415204497
MARCH11,1.257084912926344
DMKN,1.256749326008931
TCEA3,1.2564509970484101
ZNF709,1.256280007765472
MZT2A,1.2560925522999642
ALB,1.255153630328661
SLAMF1,1.254898549983349
CD1D,1.2544620005611513
FGL1,1.254434639378902
RAP1GAP,1.2538912074381912
FRMD4B,1.2533392493014288
AURKB,1.2530316150225085
PLAC1,1.2525553520349735
FOSL2,1.25190890773425
ATP9A,1.250753104813425
RIPK2,1.2505700266192643
ALPPL2,1.250336402697877
TSKU,1.2495360148342365
UGDH,1.2487553935574827
MTFR2,1.2486672878406204
ARMCX5,1.2482251261170583
RHEBL1,1.2475365627644222
SQLE,1.2474044570863372
REEP6,1.2473326538411549
WDR76,1.2466116487510581
ODC1,1.2458179238188385
IGSF9,1.2446968825671227
HIST1H2AE,1.2441961514490116
MPC1,1.2431196266976035
TCEA2,1.2423527355117312
VASP,1.2421348388629667
PBDC1,1.2420879825172426
SHANK3,1.241498329609046
FAM150B,1.2411635544683135
MPO,1.241072674554139
ZMIZ1,1.2409726436811443
USH1C,1.2400663318956682
TMEM144,1.2396683299054574
PHKA1,1.2391998302839091
TRHDE,1.239035396040603
DPP7,1.2390055837619314
NCAPH,1.2372753337572557
CRLF1,1.236648936566905
IL6ST,1.2365694496614308
MARVELD3,1.2362263452268534
CNTRL,1.2360553186752967
SAMD9L,1.2355839471941432
CD47,1.234876895944048
PAK3,1.2346258984509235
PNP,1.2343094740273024
FES,1.2329195281655378
OIP5,1.232431116910378
PLXNB2,1.2323124829228873
DAPP1,1.2310172816794933
XBP1,1.2304158479065042
FOXN3,1.2300529455512037
HMGB3,1.2296267530052793
NRARP,1.2296060107260054
GABBR2,1.2291079092781279
AMN1,1.2285505042012117
SLAMF7,1.2282631146417353
SMIM3,1.228259719455741
SFXN2,1.2271772744028044
COQ10A,1.2268408088605636
LRG1,1.2260266334784051
ATP6V0A4,1.2259598233953133
SYNE2,1.2259257225766935
ERVMER34-1,1.2256010284239
AMER2,1.2255844262860016
LIN7A,1.2253514213992927
NANOS1,1.2247659310559191
IL15RA,1.2246285695897328
MERTK,1.2241384229215553
ERCC6L,1.2240820076953423
PDSS1,1.2239504214917147
GFOD1,1.223661397354681
NMRK1,1.223597113397289
DTX3L,1.2234894563939418
PRSS35,1.223107797020824
ZDHHC14,1.2230373698584573
SYNM,1.2229019653099904
LAIR1,1.221852885317866
ISM1,1.2215353668290525
BCL2L12,1.2210389098280998
CD81,1.2207749877585892
AKNA,1.2203425216344144
SPNS2,1.2201226763157844
GJB6,1.2196098768267902
GSTM3,1.2191188351907274
MFSD12,1.2183935382861586
CABP7,1.2178370620526267
GAREM,1.2169229245113213
MYLIP,1.2166606844681358
ZNF469,1.2161478928615055
DOCK9,1.2153485870983325
CCDC146,1.2153461474632843
KCNE3,1.2152642570462755
VNN2,1.215137858875914
JAZF1,1.2149945896667853
TRAM1L1,1.2126998994096632
RASIP1,1.2122464832440247
KIAA0125,1.21223114611298
E2F2,1.2110060564140588
DIO2,1.2107301669014163
LRIG1,1.2105705668188156
NBL1,1.2103761175382852
CCDC109B,1.2102831645974335
C10orf54,1.2102635354057392
WARS1,1.2097518238994942
TMCC3,1.2092754302349262
APOD,1.2088043916516595
CLIC6,1.208478691125504
PSRC1,1.2082515168640122
PROC,1.2072033657535803
ANXA11,1.2064311005220418
HECA,1.2061286284044923
PLCXD1,1.205961781038754
ZC4H2,1.2048196731405392
SFTA2,1.204472071315215
PRIM1,1.2040627115259466
PJA1,1.203823658005473
GPT2,1.2026506618104345
PCTP,1.202226710079578
ANGPT1,1.2018595051010195
DLX5,1.2016631974065644
ALDH3B1,1.2015432688163727
PNMA1,1.2012539253959218
C1orf198,1.200817380153014
BTBD16,1.2007041297765884
PTP4A3,1.200302352520667
COTL1,1.2002305209195547
CMAHP,1.2001706743080678
ZNF177,1.1995910568738053
IL4I1,1.1995326640947348
SMPDL3B,1.199318554774505
SYBU,1.1991800392178769
SGMS1,1.197883880629683
ZNF92,1.197735755200555
KIAA1598,1.1975475116018286
CD86,1.1971560295976802
GUCY2C,1.1970899172857676
LINC00205,1.1952483547879358
KIF14,1.1950290340472758
RASGRP3,1.1949425677588508
C11orf74,1.1947314059370497
TOP1MT,1.1944834652257237
VWA5A,1.1941297520221024
LGALS2,1.1940555313453596
AGA,1.1935368948775917
SERTAD1,1.192108413094831
C11orf80,1.191657568929372
BICD1,1.1915628074133653
UBA7,1.1907929804286448
WASF1,1.1905822551233287
TUBA3C,1.1904456017409568
CYSLTR1,1.1903871588444959
RAPGEF5,1.190226966305978
FNDC3B,1.1901390491319328
PELI2,1.1899800269310834
TIPARP,1.189747204329967
TACC1,1.189315663470783
LPCAT1,1.187713392768414
SYNE1,1.1867635541360988
ZNF518B,1.186459841746526
PBX1,1.1859650364320258
BDH1,1.1853997800440572
IER5,1.1851559347302691
CTSO,1.1850041593178762
ARL4A,1.1848822705562898
ZNF334,1.184634439440731
SYT11,1.1844692977950915
FAM105A,1.184260624338838
CC2D2A,1.1841462283429018
SLC44A1,1.183951363816725
TACC2,1.1838724111187027
PTPLA,1.1835346371492526
PPP1R14A,1.1824844086475208
KIAA0247,1.1821390793712225
ANP32E,1.1815704518838315
SLC26A11,1.1814752863104894
FSD1,1.1812875555464815
SUSD2,1.1812450159893455
HNRNPU-AS1,1.1811797985272903
DTD1,1.1809094721664732
ACO1,1.1807573177151678
SIPA1,1.1802975241466147
CALU,1.1800038073135684
SPINK13,1.1798133876296801
RAET1G,1.1797193008984077
DLG3,1.1797087235369366
LYST,1.1796733921595608
NR4A1,1.1793793586330623
TUBG2,1.1793317132998287
GLRB,1.1788698747547537
TMPRSS15,1.178701904995861
PKDCC,1.178342553709371
CCDC88A,1.178314757663629
TMPRSS2,1.1779468645961044
TCF19,1.1775075616131485
C20orf197,1.1765860418278178
ADRBK2,1.1757709730909558
RIPK4,1.174333209766906
SPRR3,1.1737458288496077
SHC1,1.173581586532041
FAIM3,1.173182120494871
DTX1,1.1729545444493097
FOXP1,1.1729319941882117
KLK10,1.171706644332426
P4HA1,1.170976968570106
ST6GALNAC1,1.1707559468756465
TYROBP,1.170373163566326
PLCE1,1.1703183979326717
RNASEH2B,1.1676927240501784
BEGAIN,1.1674121445657781
GABARAPL1,1.1673109474371264
ITGA4,1.1672806802127174
SNX8,1.1671491796671427
PLA2G16,1.166312615624668
KIFC3,1.1655066039008641
SPINK4,1.1654784353151764
KIF2C,1.1654154344370247
SLC4A7,1.1653036383082644
PTPRR,1.1651635543163545
MID1IP1,1.164644235535406
CLECL1P,1.1637378232915554
VRK2,1.1635792657800859
KLHL5,1.1622961771481204
HMGCS2,1.1617700435445253
KCNK12,1.1608145614632082
DPY19L1,1.1601052997272034
CD72,1.15921358726518
BICC1,1.1590943928849586
PLXNC1,1.1587283288470784
RNASE6,1.1586902611135452
KIFC1,1.1585919286212218
ABRACL,1.1579142103700284
SGPP1,1.1566571002950072
SPA17,1.1560300739303229
ZFPM2,1.155138281339718
EYA1,1.1551369793763748
GAS7,1.1547573366221004
MCM2,1.1545833167117223
ARSE,1.154266511220529
C2CD4A,1.1537866737359863
ACOX2,1.1533269648725504
RALGPS2,1.1532737703608613
CSF2RA,1.1532433383043306
JPH1,1.1527432046877768
ARHGEF26,1.152654352667847
KCNJ8,1.1519303241708938
NDP,1.151598233119475
GCNT1,1.1515468940141897
CEL,1.1505040171264416
ITGA3,1.1500727629402132
ZNF100,1.1477324142401457
DDX43,1.147508289563873
NAP1L3,1.1469829812368455
FCER1G,1.1465795916993669
NEDD4,1.1465043440678493
C1orf51,1.1462811960896497
PDIA5,1.1462127189872127
HSD17B1,1.146130195106066
SIX3,1.1451701776956948
LRRC8C,1.1447571521265665
USP53,1.1437622378425658
HMMR,1.1434788615082196
GPCPD1,1.1425511482099575
SLC15A3,1.1422714731427837
GSDMC,1.1420525097281986
GPC1,1.1418864950082
RAD51AP1,1.139880662589002
SAGE1,1.1389703438109444
CDC25A,1.1382960293515345
DKK2,1.1374567100075756
S1PR2,1.1366348231322712
MYO1C,1.136093819889402
KCTD3,1.1360721955715676
HOOK2,1.1356520478017678
ZNF750,1.1351102063901626
GSTA1,1.1350816912742303
PLEKHF2,1.1344701053156256
RHBDL2,1.133819095932728
IGSF10,1.133713086928425
OAS3,1.1335461229121708
HTR2B,1.133518147636348
EHBP1L1,1.133402037770097
PXK,1.1332652089879167
GPSM2,1.131988596500084
SORT1,1.1317853049517368
TFPT,1.1307609018607565
USP11,1.1306972264688295
LMO7,1.1298569572948223
ARRDC1,1.1295746265388813
MSX1,1.1290613896698893
CFTR,1.1289461839039112
NCEH1,1.1284586258092646
MIR7-3HG,1.1283171269209895
IKBIP,1.1281493396406372
C16orf54,1.1274458165491708
GNAI2,1.1272864638086109
LINC00526,1.1271957788605755
HMGN3,1.1253729466740738
EIF4EBP1,1.1243886044069562
NME5,1.1242767252605512
GCLC,1.124206550397762
ACOT4,1.124079644057725
STAG3,1.1240349715318172
RAD54L,1.1236290762583248
DHRS13,1.1230117310576992
DEGS2,1.121954995605007
LINC00158,1.1213248815413988
AK5,1.121126571391229
STK17B,1.1210731647344012
ZSCAN16,1.120523117217536
NFKB1,1.119419868617724
ITPRID2,1.1193174461727897
C19orf77,1.1193004062496477
CA14,1.1189612514275604
OGDHL,1.118890596626943
ENKD1,1.1188154657726013
TMEM117,1.1170779577742695
SLC37A1,1.1170349343067205
PGF,1.1169748456354827
AASS,1.1166829783621857
VRK1,1.1166453720809468
SERPINB8,1.1163111199702522
LHFPL2,1.1162409121872081
CPA3,1.116157244755204
RERG,1.1151322644368253
GLIS3,1.1150473613283767
CDC45,1.1144479107127256
LIFR,1.113589239964756
ZNF789,1.1119758969663807
TMEM17,1.1113879168535385
SP140,1.1109689576951076
CENPK,1.1109420817083837
IFT27,1.1106690816276863
PCYOX1L,1.1100227997916863
NUDT8,1.1097564786314993
ITM2B,1.1092895905320297
SCRG1,1.1091153922397101
PTGES,1.1086315209052073
VTCN1,1.1078459581576738
CAPN12,1.1078367890474818
TBC1D7,1.107835202795308
COL15A1,1.1073616549262368
KLHL6,1.1070828835734305
GRIA2,1.1070717479565495
C10orf99,1.1069124561062194
ARHGEF10,1.1068903651268043
EFHD2,1.1065558953302561
UBALD2,1.106075368285428
CHCHD7,1.105943072909701
PAK1,1.105930931466363
TMEM97,1.1057671700855523
ADCYAP1,1.1050382018311844
OSTM1,1.104863001104628
LDB2,1.1047407785947425
ARHGAP26,1.1039439707200795
CHRNA3,1.1038470124305673
PXMP4,1.1036517083506456
KIAA1551,1.1034575450146065
SNAPC1,1.1030859814442588
LRP8,1.102146599136412
FBLN2,1.1014723398608899
NPC1,1.101315227734025
UBL3,1.100907039885208
KLHL23,1.1007538588920371
UAP1,1.1007130012892132
POLQ,1.100618268073049
RAB3C,1.1005027248913852
PDE5A,1.1001533292347354
ALKBH3,1.1001521293546173
CALML5,1.0995732736894308
CABLES1,1.0979989215526327
SKP2,1.0977838396888684
LIX1L,1.0970950444537437
SLC25A13,1.0966650927547799
ENPP4,1.095131920975493
LRRC34,1.0946002262761403
WNT11,1.0942149524612084
RHOBTB1,1.0941156747062113
SOCS6,1.0932327792679681
GALNT1,1.0932016308178287
TRAPPC6A,1.093035395051961
SLC45A2,1.092610003710178
EXTL2,1.0925108597371442
PAX8,1.092006095711601
UCP2,1.0919612142033466
TREX1,1.0914147008164077
FLRT1,1.0913040149998563
FKBP14,1.0911846525019155
DCX,1.0911002307255466
TMC5,1.090702087846291
TFDP2,1.0906842157917005
CITED4,1.0906597989246118
RASSF2,1.0906550550281426
FNDC1,1.0903010808421663
EGFLAM,1.0898723065026468
ABCA1,1.0893091318415207
KIAA1549L,1.0883854818908718
CPT1C,1.0880820513055
STAT1,1.088061409826896
BID,1.087951728791168
NINL,1.08755349587136
PTK2,1.0875496908506315
SPIRE1,1.0874855414569258
PKP1,1.086836995440411
STAT4,1.0868351045961504
CHST15,1.0866728510722372
