dataset,seed,item,method,n_cells,n_tissues,n_eff_foldsym,wt_tissue,wt_tissue_recon,wt_foldsym,wt_foldsym_stripped
ctrpv2,2,5-Fluorouracil,marginal,342,23,319,0.22990062318321816,0.22990062318321816,0.2792671789313281,0.2792671789313281
ctrpv2,2,5-Fluorouracil,residualized,342,23,319,0.2898913369267324,0.11949521769817656,0.2751197324859568,0.2751197324859568
ctrpv2,2,5-Fluorouracil,irm,342,23,319,0.21516917040920458,0.21516917040920458,0.2723009835629568,0.2723009835629568
ctrpv2,2,5-Fluorouracil,dann,342,23,319,0.2133868663989771,0.2133868663989771,0.2878331187278008,0.2878331187278008
ctrpv2,2,5-Fluorouracil,adae,342,23,319,0.2373336730956413,0.2373336730956413,0.24309654207527756,0.24309654207527756
ctrpv2,2,ABT-737,baseline,373,22,360,-0.3678772865607468,-0.3678772865607468,,
ctrpv2,2,ABT-737,marginal,373,22,360,0.33520259421279974,0.33520259421279974,0.3735764356479403,0.3735764356479403
ctrpv2,2,ABT-737,residualized,373,22,360,0.4712125646209348,0.40396897265800286,0.4529949205679927,0.4529949205679927
ctrpv2,2,ABT-737,irm,373,22,360,0.2927774579087359,0.2927774579087359,0.33917127354256993,0.33917127354256993
ctrpv2,2,ABT-737,dann,373,22,360,0.3791030841242046,0.3791030841242046,0.41505169919697793,0.41505169919697793
ctrpv2,2,ABT-737,adae,373,22,360,0.34037167643887617,0.34037167643887617,0.3639819245644928,0.3639819245644928
ctrpv2,2,AGK-2,baseline,132,21,92,-0.5882095772868942,-0.5882095772868942,,
ctrpv2,2,AGK-2,marginal,132,21,92,0.007945065748291716,0.007945065748291716,0.061610705045547685,0.061610705045547685
ctrpv2,2,AGK-2,residualized,132,21,92,-0.08615396527647695,-0.5449145361225138,0.16926038479751754,0.16926038479751754
ctrpv2,2,AGK-2,irm,132,21,92,0.10318658408977273,0.10318658408977273,0.023634529308738484,0.023634529308738484
ctrpv2,2,AGK-2,dann,132,21,92,0.019864050793676674,0.019864050793676674,-0.0009986969986761584,-0.0009986969986761584
ctrpv2,2,AGK-2,adae,132,21,92,-0.14528129927122074,-0.14528129927122074,0.11309195328464246,0.11309195328464246
ctrpv2,2,AM-580,baseline,343,22,319,-0.358819935904138,-0.358819935904138,,
ctrpv2,2,AM-580,marginal,343,22,319,0.24543154422793304,0.24543154422793304,0.23873969037782047,0.23873969037782047
ctrpv2,2,AM-580,residualized,343,22,319,0.29306174410165026,0.18769556923833244,0.2416460427071143,0.24164604270711432
ctrpv2,2,AM-580,irm,343,22,319,0.13302762943725066,0.13302762943725066,0.16456624986498972,0.16456624986498972
ctrpv2,2,AM-580,dann,343,22,319,0.25075312503383274,0.25075312503383274,0.29593035600896517,0.29593035600896517
ctrpv2,2,AM-580,adae,343,22,319,0.2377588177372453,0.2377588177372453,0.27083838892482076,0.27083838892482076
ctrpv2,2,AT13387,baseline,331,23,301,-0.5191862737123305,-0.5191862737123305,,
ctrpv2,2,AT13387,marginal,331,23,301,0.10846904590370282,0.10846904590370282,0.15924504525011465,0.15924504525011465
ctrpv2,2,AT13387,residualized,331,23,301,0.11834488519669194,-0.10101254498140838,0.13395816573690075,0.1339581657369007
ctrpv2,2,AT13387,irm,331,23,301,0.10326816098423224,0.10326816098423224,0.1657716797303287,0.1657716797303287
ctrpv2,2,AT13387,dann,331,23,301,0.06776132627415361,0.06776132627415361,0.11102167677183644,0.11102167677183644
ctrpv2,2,AT13387,adae,331,23,301,0.09176671804929834,0.09176671804929834,0.1771804761984401,0.1771804761984401
ctrpv2,2,AT7867,baseline,750,23,743,-0.24990778687792642,-0.24990778687792642,,
ctrpv2,2,AT7867,marginal,750,23,743,0.14524628766351289,0.14524628766351289,0.1657432690352026,0.1657432690352026
ctrpv2,2,AT7867,residualized,750,23,743,0.20898792342510938,0.16134748321498396,0.20732439815783996,0.20732439815783996
ctrpv2,2,AT7867,irm,750,23,743,0.09989598563892423,0.09989598563892423,0.14645452940916437,0.14645452940916437
ctrpv2,2,AT7867,dann,750,23,743,0.1739304187047373,0.1739304187047373,0.18896385244777947,0.18896385244777947
ctrpv2,2,AT7867,adae,750,23,743,0.19096384751678902,0.19096384751678902,0.22671098703447762,0.22671098703447762
ctrpv2,2,AZ-3146,baseline,240,22,202,-0.5155900133904948,-0.5155900133904948,,
ctrpv2,2,AZ-3146,marginal,240,22,202,0.24828958584368235,0.24828958584368235,0.25541834900579297,0.25541834900579297
ctrpv2,2,AZ-3146,residualized,240,22,202,0.22287294509657532,-0.03770692973238227,0.2322689866824078,0.2322689866824078
ctrpv2,2,AZ-3146,irm,240,22,202,0.18262178512592148,0.18262178512592148,0.19805795922221173,0.19805795922221173
ctrpv2,2,AZ-3146,dann,240,22,202,0.21769145301923706,0.21769145301923706,0.21356194507508888,0.21356194507508888
ctrpv2,2,AZ-3146,adae,240,22,202,0.1942636275084714,0.1942636275084714,0.2145989328315305,0.2145989328315305
ctrpv2,2,AZD-7545,baseline,413,22,392,-0.32617473356087406,-0.32617473356087406,,
ctrpv2,2,AZD-7545,marginal,413,22,392,0.03648182905295756,0.03648182905295756,0.0371796007667461,0.0371796007667461
ctrpv2,2,AZD-7545,residualized,413,22,392,0.14804328621232665,0.05810570514705139,0.14622781570135143,0.14622781570135146
ctrpv2,2,AZD-7545,irm,413,22,392,-0.006941719873611097,-0.006941719873611097,0.0180255668656363,0.0180255668656363
