dataset,seed,item,method,n_cells,n_tissues,pearson,wt_pearson,wt_pearson_recon
ctrpv2,5,BRD-K14844214,baseline,295,22,0.2174240910319964,-0.3784248383601611,-0.3784248383601611
ctrpv2,5,BRD-K14844214,marginal,295,22,0.06394648992438426,-0.038066930946451374,-0.038066930946451374
ctrpv2,5,BRD-K14844214,residualized,295,22,0.17069024641317612,-0.09605755599159066,-0.3242181157480021
ctrpv2,5,BRD-K14844214,irm,295,22,0.06281326541665348,-0.05788833923419657,-0.05788833923419657
ctrpv2,5,BRD-K19103580,baseline,457,22,0.23972545565222664,-0.3380153836460562,-0.3380153836460562
ctrpv2,5,BRD-K19103580,marginal,457,22,0.10609653742896788,-0.0037635762619910177,-0.0037635762619910177
ctrpv2,5,BRD-K19103580,residualized,457,22,0.19909174560118054,-0.0030272709346433257,-0.14120811985149362
ctrpv2,5,BRD-K19103580,irm,457,22,0.061560719234115574,-0.010981880324787655,-0.010981880324787655
ctrpv2,5,BRD-K24690302,baseline,453,23,0.4526488717103353,-0.35655235493846316,-0.35655235493846316
ctrpv2,5,BRD-K24690302,marginal,453,23,0.3138635641099802,0.09494024228751928,0.09494024228751928
ctrpv2,5,BRD-K24690302,residualized,453,23,0.48041368280064206,0.18667683846466407,0.029058897144878883
ctrpv2,5,BRD-K24690302,irm,453,23,0.33907116619252003,0.1579576415924787,0.1579576415924787
ctrpv2,5,BRD-K26531177,baseline,743,23,0.25770807677136687,-0.30301882765489696,-0.30301882765489696
ctrpv2,5,BRD-K26531177,marginal,743,23,0.27849956172682305,0.18032859205799956,0.18032859205799956
ctrpv2,5,BRD-K26531177,residualized,743,23,0.3311758626842009,0.23102980640352086,0.1624670054012923
ctrpv2,5,BRD-K26531177,irm,743,23,0.21611757574398116,0.12594690554378823,0.12594690554378823
ctrpv2,5,BRD-K27188169-navitoclax_(2-1_mol-mol),baseline,118,20,0.26110914949390496,-0.4546464661279938,-0.4546464661279938
ctrpv2,5,BRD-K27188169-navitoclax_(2-1_mol-mol),marginal,118,20,0.2655196460665535,-0.017628502338705634,-0.017628502338705634
ctrpv2,5,BRD-K27188169-navitoclax_(2-1_mol-mol),residualized,118,20,0.3131717548340025,0.17023983778935245,-0.34173019780766567
ctrpv2,5,BRD-K27188169-navitoclax_(2-1_mol-mol),irm,118,20,0.24214975588540538,0.021008483667260172,0.021008483667260172
ctrpv2,5,BRD-K28456706,baseline,190,20,0.2499018670732466,-0.4755682322136509,-0.4755682322136509
ctrpv2,5,BRD-K28456706,marginal,190,20,0.17867707371720862,0.10337824093099073,0.10337824093099073
ctrpv2,5,BRD-K28456706,residualized,190,20,0.3087552924155126,0.18695963249279998,-0.14280297433682015
ctrpv2,5,BRD-K28456706,irm,190,20,0.26437030813904616,0.17988355337375803,0.17988355337375803
ctrpv2,5,BRD-K34222889,baseline,745,22,0.506594221197005,-0.2731263092580913,-0.2731263092580913
ctrpv2,5,BRD-K34222889,marginal,745,22,0.6079793302258069,0.36438994959492754,0.36438994959492754
ctrpv2,5,BRD-K34222889,residualized,745,22,0.5755072246757789,0.3286054831170551,0.2517375231765753
ctrpv2,5,BRD-K34222889,irm,745,22,0.5231610753430641,0.25159433669139686,0.25159433669139686
ctrpv2,5,BRD-K41597374,baseline,612,22,0.3475243984002752,-0.4008744284475318,-0.4008744284475318
ctrpv2,5,BRD-K41597374,marginal,612,22,0.26960172726476145,0.08517013671469192,0.08517013671469192
ctrpv2,5,BRD-K41597374,residualized,612,22,0.37753748760715417,0.18150074953738693,0.05612816159619303
ctrpv2,5,BRD-K41597374,irm,612,22,0.21760242012398176,0.07090584339771874,0.07090584339771874
ctrpv2,5,BRD-K42260513,baseline,177,22,0.1273028761949412,-0.5792697877227851,-0.5792697877227851
ctrpv2,5,BRD-K42260513,marginal,177,22,-0.12853348192342498,-0.17213375602483497,-0.17213375602483497
ctrpv2,5,BRD-K42260513,residualized,177,22,0.1785031941499408,0.16809379796836646,-0.26484519010500956
ctrpv2,5,BRD-K42260513,irm,177,22,-0.18022434646420085,-0.20070137122561535,-0.20070137122561535
ctrpv2,5,BRD-K45681478,baseline,666,23,0.2870010852328779,-0.2865334052660188,-0.2865334052660188
ctrpv2,5,BRD-K45681478,marginal,666,23,0.2690166523109124,0.13483491476309264,0.13483491476309264
ctrpv2,5,BRD-K45681478,residualized,666,23,0.360216527511028,0.23552045003889976,0.17157635390500964
ctrpv2,5,BRD-K45681478,irm,666,23,0.252734621075496,0.1547006446196325,0.1547006446196325
ctrpv2,5,BRD-K50799972,baseline,428,22,0.3079392728901807,-0.3478455190645442,-0.3478455190645442
ctrpv2,5,BRD-K50799972,marginal,428,22,0.195660569992715,0.07041138054597217,0.07041138054597217
ctrpv2,5,BRD-K50799972,residualized,428,22,0.3121938295361523,0.12132067622723412,0.0034387523870364365
ctrpv2,5,BRD-K50799972,irm,428,22,0.15913744500876337,0.04333244221312768,0.04333244221312768
ctrpv2,5,BRD-K51490254,baseline,361,22,0.20920008784232316,-0.3942224361857119,-0.3942224361857119
ctrpv2,5,BRD-K51490254,marginal,361,22,0.16847201201173448,0.02158741619579051,0.02158741619579051
ctrpv2,5,BRD-K51490254,residualized,361,22,0.2745122918584072,0.1926148883421176,0.03820690511194617
ctrpv2,5,BRD-K51490254,irm,361,22,0.08040183241583158,-0.02349484766438604,-0.02349484766438604
ctrpv2,5,BRD-K52037352,baseline,298,22,0.2469810445178746,-0.41380937474851526,-0.41380937474851526
ctrpv2,5,BRD-K52037352,marginal,298,22,0.1502460761073769,0.0783455866485015,0.0783455866485015
ctrpv2,5,BRD-K52037352,residualized,298,22,0.28731807453246533,0.15631211785677387,-0.02861954336292741
ctrpv2,5,BRD-K52037352,irm,298,22,0.0804251028434536,0.04349260287727141,0.04349260287727141
ctrpv2,5,BRD-K55116708,baseline,442,22,0.47460843402776615,-0.3689717636214362,-0.3689717636214362
ctrpv2,5,BRD-K55116708,marginal,442,22,0.45369962072992626,0.16321946465654838,0.16321946465654838
ctrpv2,5,BRD-K55116708,residualized,442,22,0.4781525281346905,0.13838035221165432,-0.0020261192445739026
ctrpv2,5,BRD-K55116708,irm,442,22,0.41842382714132265,0.14315651863663006,0.14315651863663006
ctrpv2,5,BRD-K55473186,baseline,142,21,-0.0058075036439301855,-0.5435138246694505,-0.5435138246694505
ctrpv2,5,BRD-K55473186,marginal,142,21,0.07369679587094381,-0.07369789628357466,-0.07369789628357466
ctrpv2,5,BRD-K55473186,residualized,142,21,0.06194313285630608,0.14328932070764022,-0.4293855474652013
ctrpv2,5,BRD-K55473186,irm,142,21,0.12456527833663805,-0.046106194056154175,-0.046106194056154175
ctrpv2,5,BRD-K58306044-001-01-3,baseline,163,21,0.09874745361832488,-0.4412737996830334,-0.4412737996830334
ctrpv2,5,BRD-K58306044-001-01-3,marginal,163,21,-0.12933715126982812,-0.12060175313002414,-0.12060175313002414
ctrpv2,5,BRD-K58306044-001-01-3,residualized,163,21,0.07067360033925175,-0.09499131872718958,-0.42495419442288557
ctrpv2,5,BRD-K58306044-001-01-3,irm,163,21,-0.1005940356828207,-0.09518281933713389,-0.09518281933713389
ctrpv2,5,BRD-K61166597,baseline,319,21,0.36376226400166545,-0.44340397432689516,-0.44340397432689516
ctrpv2,5,BRD-K61166597,marginal,319,21,0.43007084056739886,0.11405580421733369,0.11405580421733369
ctrpv2,5,BRD-K61166597,residualized,319,21,0.3486470653777732,0.11025061840342905,-0.08089341419800844
ctrpv2,5,BRD-K61166597,irm,319,21,0.3701827642890458,0.06004607571748694,0.06004607571748694
ctrpv2,5,BRD-K66453893,baseline,495,23,0.3548179926441698,-0.3769923350947233,-0.3769923350947233
ctrpv2,5,BRD-K66453893,marginal,495,23,0.44253335527422777,0.22260691433789292,0.22260691433789292
ctrpv2,5,BRD-K66453893,residualized,495,23,0.4154242590427005,0.22620311459767758,0.07559386161925308
ctrpv2,5,BRD-K66453893,irm,495,23,0.3961113888642434,0.19072870272953651,0.19072870272953651
ctrpv2,5,BRD-K66532283,baseline,398,21,0.5058995289201892,-0.3481697284977288,-0.3481697284977288
ctrpv2,5,BRD-K66532283,marginal,398,21,0.5023008996870861,0.21431973065006277,0.21431973065006277
ctrpv2,5,BRD-K66532283,residualized,398,21,0.5400126027463338,0.23608340226776656,0.11739887856311301
ctrpv2,5,BRD-K66532283,irm,398,21,0.43439601942957046,0.15528091243472977,0.15528091243472977
ctrpv2,5,BRD-K71781559,baseline,127,22,0.118338648051712,-0.5617230535931375,-0.5617230535931375
ctrpv2,5,BRD-K71781559,marginal,127,22,0.14069492096088598,0.00999908287071801,0.00999908287071801
ctrpv2,5,BRD-K71781559,residualized,127,22,0.08025536746385953,-0.04542817961052936,-0.4733518703574536
ctrpv2,5,BRD-K71781559,irm,127,22,0.10304135497849733,-0.03452313238770709,-0.03452313238770709
ctrpv2,5,BRD-K71935468,baseline,322,21,-0.04695916314487456,-0.4643720968239189,-0.4643720968239189
ctrpv2,5,BRD-K71935468,marginal,322,21,0.24162928505746228,0.19656518831898678,0.19656518831898678
ctrpv2,5,BRD-K71935468,residualized,322,21,0.1471434545107582,0.21021062586764824,0.02057799523555417
ctrpv2,5,BRD-K71935468,irm,322,21,0.048779056150183485,0.0100424004249666,0.0100424004249666
ctrpv2,5,BRD-K80183349,baseline,385,23,0.5508240723078062,-0.4135645775777464,-0.4135645775777464
ctrpv2,5,BRD-K80183349,marginal,385,23,0.43546982357467034,0.024980828181823567,0.024980828181823567
ctrpv2,5,BRD-K80183349,residualized,385,23,0.5283209546508605,0.07266445768401353,-0.0806024243251133
ctrpv2,5,BRD-K80183349,irm,385,23,0.35774217060817465,-0.03126290266191339,-0.03126290266191339
ctrpv2,5,BRD-K85133207,baseline,313,22,0.4621205193359452,-0.3977635279920961,-0.3977635279920961
ctrpv2,5,BRD-K85133207,marginal,313,22,0.3206906914255265,0.10300319146280318,0.10300319146280318
ctrpv2,5,BRD-K85133207,residualized,313,22,0.5002460540822401,0.2321284806317152,0.030814541285995152
ctrpv2,5,BRD-K85133207,irm,313,22,0.26007781021199283,0.047321205653366324,0.047321205653366324
ctrpv2,5,BRD-K92856060,baseline,468,22,0.3152352398138365,-0.4041532433749043,-0.4041532433749043
ctrpv2,5,BRD-K92856060,marginal,468,22,0.3807299068259755,0.21877576146017666,0.21877576146017666
ctrpv2,5,BRD-K92856060,residualized,468,22,0.36962419662459195,0.1962671880509289,0.04635458991446272
ctrpv2,5,BRD-K92856060,irm,468,22,0.2717972644618748,0.1060697901194097,0.1060697901194097
ctrpv2,5,BRD-K94991378,baseline,283,21,0.16422646427067455,-0.400504465584456,-0.400504465584456
ctrpv2,5,BRD-K94991378,marginal,283,21,0.16151268677045327,0.09703033643606647,0.09703033643606647
ctrpv2,5,BRD-K94991378,residualized,283,21,0.2666884357211945,0.22631501424008746,0.10361464725759169
ctrpv2,5,BRD-K94991378,irm,283,21,0.15736502447576403,0.12300806892614484,0.12300806892614484
ctrpv2,5,BRD-K97651142,baseline,741,23,0.1632039341841148,-0.3405724900288097,-0.3405724900288097
ctrpv2,5,BRD-K97651142,marginal,741,23,0.29030298752141387,0.19920569523809217,0.19920569523809217
ctrpv2,5,BRD-K97651142,residualized,741,23,0.27164548720895737,0.22900996089022496,0.12684734238855078
ctrpv2,5,BRD-K97651142,irm,741,23,0.23379200442022224,0.15128316022256919,0.15128316022256919
ctrpv2,5,BRD-M00053801,baseline,389,23,0.034456814967313516,-0.3240866535168317,-0.3240866535168317
ctrpv2,5,BRD-M00053801,marginal,389,23,0.11236884507965997,0.0896404520770975,0.0896404520770975
ctrpv2,5,BRD-M00053801,residualized,389,23,0.09338808477971777,0.09924656380328929,-0.00906479239120099
ctrpv2,5,BRD-M00053801,irm,389,23,0.024751301593631928,-0.002430807059420977,-0.002430807059420977
ctrpv2,5,BRD1240,baseline,746,23,0.3640754797666329,-0.3234703458855074,-0.3234703458855074
ctrpv2,5,BRD1240,marginal,746,23,0.3792358093359551,0.1605046831270386,0.1605046831270386
ctrpv2,5,BRD1240,residualized,746,23,0.3938037375165254,0.19158554325033716,0.111313159889496
ctrpv2,5,BRD1240,irm,746,23,0.3299592027727368,0.17276506949985285,0.17276506949985285
ctrpv2,5,BRD1835,baseline,419,22,0.17103471473368803,-0.3689688026318159,-0.3689688026318159
ctrpv2,5,BRD1835,marginal,419,22,0.12826602074737392,0.07359836035567255,0.07359836035567255
ctrpv2,5,BRD1835,residualized,419,22,0.23635024148219264,0.17985175706790427,0.012317479059300876
ctrpv2,5,BRD1835,irm,419,22,0.1348327150141067,0.05422261826711841,0.05422261826711841
ctrpv2,5,BRD3308,baseline,411,22,0.4313049877320458,-0.4859810577136267,-0.4859810577136267
ctrpv2,5,BRD3308,marginal,411,22,0.35969831628945226,0.10054737067062149,0.10054737067062149
ctrpv2,5,BRD3308,residualized,411,22,0.5224799832252564,0.32194191230659486,0.1703316288346399
ctrpv2,5,BRD3308,irm,411,22,0.2757931695513105,0.04769256956830965,0.04769256956830965
ctrpv2,5,BRD4132,baseline,317,22,-0.053653300869015964,-0.4847266489229139,-0.4847266489229139
ctrpv2,5,BRD4132,marginal,317,22,0.10814959860977416,0.09329686822437766,0.09329686822437766
ctrpv2,5,BRD4132,residualized,317,22,0.11679685374780553,0.1791651102650564,-0.006111392907110646
ctrpv2,5,BRD4132,irm,317,22,0.06307750348476586,0.05641893802759294,0.05641893802759294
ctrpv2,5,BRD6340,baseline,554,23,0.4921504739974028,-0.35318368147033297,-0.35318368147033297
ctrpv2,5,BRD6340,marginal,554,23,0.48291669219822553,0.27763435466359804,0.27763435466359804
ctrpv2,5,BRD6340,residualized,554,23,0.5687929203706222,0.346772885188137,0.25342012305159434
ctrpv2,5,BRD6340,irm,554,23,0.37985558200784253,0.2033248043203465,0.2033248043203465
ctrpv2,5,BRD9647,baseline,465,23,0.4333558590819306,-0.3076591906946383,-0.3076591906946383
ctrpv2,5,BRD9647,marginal,465,23,0.33322898467121115,0.1217796808734792,0.1217796808734792
ctrpv2,5,BRD9647,residualized,465,23,0.4659969085659561,0.2157065385460899,0.14198609641998836
ctrpv2,5,BRD9647,irm,465,23,0.3038571709479386,0.1032863704216902,0.1032863704216902
ctrpv2,5,BRD9876,baseline,146,22,0.15000081292968212,-0.5349999207051102,-0.5349999207051102
ctrpv2,5,BRD9876,marginal,146,22,-0.025677760528067497,-0.13669007266839603,-0.13669007266839603
ctrpv2,5,BRD9876,residualized,146,22,0.14098710954992222,0.007762006675197155,-0.3262114424895592
ctrpv2,5,BRD9876,irm,146,22,0.013658977983250121,-0.07870404807202114,-0.07870404807202114
ctrpv2,5,Bax_channel_blocker,baseline,702,23,0.3186863070173795,-0.3114615897750766,-0.3114615897750766
ctrpv2,5,Bax_channel_blocker,marginal,702,23,0.23009180936073798,0.06295172841059712,0.06295172841059712
ctrpv2,5,Bax_channel_blocker,residualized,702,23,0.3454208874102197,0.15760905919203505,0.06152217052507183
ctrpv2,5,Bax_channel_blocker,irm,702,23,0.18939175555334878,0.03337024016522007,0.03337024016522007
ctrpv2,5,Belinostat,baseline,384,23,0.6595294906102885,-0.4326492360043104,-0.4326492360043104
ctrpv2,5,Belinostat,marginal,384,23,0.7752651149248609,0.49985989086353655,0.49985989086353655
ctrpv2,5,Belinostat,residualized,384,23,0.745904164618314,0.47218817046691963,0.3718374895400412
ctrpv2,5,Belinostat,irm,384,23,0.6642246650651176,0.4091319959703158,0.4091319959703158
ctrpv2,5,Bexarotene,baseline,108,21,0.2166847401085164,-0.5553996844253665,-0.5553996844253665
ctrpv2,5,Bexarotene,marginal,108,21,0.2790629665032694,0.07176291544726268,0.07176291544726268
ctrpv2,5,Bexarotene,residualized,108,21,0.25879645121618094,0.24481568233418546,-0.2853306651891081
ctrpv2,5,Bexarotene,irm,108,21,0.22941013241321678,0.08081915072257853,0.08081915072257853
ctrpv2,5,Bml-281,baseline,753,23,0.5053432914863748,-0.3024581283519146,-0.3024581283519146
ctrpv2,5,Bml-281,marginal,753,23,0.5464263431792225,0.24058389790178944,0.24058389790178944
ctrpv2,5,Bml-281,residualized,753,23,0.545666215240401,0.2495419958329993,0.16731744623035927
ctrpv2,5,Bml-281,irm,753,23,0.4188154482322762,0.1272361500069803,0.1272361500069803
ctrpv2,5,Bortezomib,baseline,737,23,0.45179486957947856,-0.3197922160615027,-0.3197922160615027
ctrpv2,5,Bortezomib,marginal,737,23,0.3410229998505238,0.11982471843511242,0.11982471843511242
ctrpv2,5,Bortezomib,residualized,737,23,0.47072749827078747,0.20392651710256124,0.12661687054690304
ctrpv2,5,Bortezomib,irm,737,23,0.3052594022522626,0.100856896836998,0.100856896836998
ctrpv2,5,Bosutinib,baseline,717,23,0.45811896569408683,-0.278091085465772,-0.278091085465772
ctrpv2,5,Bosutinib,marginal,717,23,0.43904708116990443,0.14682883916362233,0.14682883916362233
ctrpv2,5,Bosutinib,residualized,717,23,0.4923217233379812,0.21241554131586254,0.13087961586176175
ctrpv2,5,Bosutinib,irm,717,23,0.3969823118485805,0.13329371825348,0.13329371825348
ctrpv2,5,CAY10594,baseline,415,22,0.23246984187033318,-0.35788523078511003,-0.35788523078511003
ctrpv2,5,CAY10594,marginal,415,22,0.11647099574432902,0.06933712670166337,0.06933712670166337
ctrpv2,5,CAY10594,residualized,415,22,0.2924842716430443,0.18834961291889027,0.07206231670613912
ctrpv2,5,CAY10594,irm,415,22,0.09020218717573611,0.07474901089279497,0.07474901089279497
ctrpv2,5,CAY10618,baseline,722,23,0.23676990473307924,-0.33263866582811336,-0.33263866582811336
ctrpv2,5,CAY10618,marginal,722,23,0.3646692658496279,0.24349466883756232,0.24349466883756232
ctrpv2,5,CAY10618,residualized,722,23,0.3492769298424004,0.26737156676942564,0.17547891640134933
ctrpv2,5,CAY10618,irm,722,23,0.09314055355290442,0.04726332581955218,0.04726332581955218
ctrpv2,5,CCT036477,baseline,612,22,0.5058789894205022,-0.3356278309502128,-0.3356278309502128
ctrpv2,5,CCT036477,marginal,612,22,0.42338456222840926,0.16175732143788057,0.16175732143788057
ctrpv2,5,CCT036477,residualized,612,22,0.5503385234697233,0.278905034613924,0.20810989245500489
ctrpv2,5,CCT036477,irm,612,22,0.3129236459931871,0.10481795340261611,0.10481795340261611
ctrpv2,5,CD-1530,baseline,303,22,0.3410990479970019,-0.4336649775175475,-0.4336649775175475
ctrpv2,5,CD-1530,marginal,303,22,0.4315892210858997,0.2599601726235609,0.2599601726235609
ctrpv2,5,CD-1530,residualized,303,22,0.4348857359002177,0.2829740786206863,0.09948681516220081
ctrpv2,5,CD-1530,irm,303,22,0.2778218728519091,0.178815695015997,0.178815695015997
ctrpv2,5,CD-437,baseline,625,23,0.39392093712970666,-0.3006742853431461,-0.3006742853431461
ctrpv2,5,CD-437,marginal,625,23,0.4894638523880632,0.27097491964243003,0.27097491964243003
ctrpv2,5,CD-437,residualized,625,23,0.4824610865096136,0.3086818717871594,0.2392476743066192
ctrpv2,5,CD-437,irm,625,23,0.38423714155256766,0.19964977058971453,0.19964977058971453
ctrpv2,5,CHEMBL4788167,baseline,757,23,0.45220466713398455,-0.31292136457290226,-0.31292136457290226
ctrpv2,5,CHEMBL4788167,marginal,757,23,0.5624046239306959,0.37584338308515175,0.37584338308515175
ctrpv2,5,CHEMBL4788167,residualized,757,23,0.5689236631265625,0.3989382502583787,0.34360509236172265
ctrpv2,5,CHEMBL4788167,irm,757,23,0.47641882373485944,0.2890050456122339,0.2890050456122339
ctrpv2,5,CHIR-99021,baseline,488,22,0.4535115932276308,-0.39262113454023484,-0.39262113454023484
ctrpv2,5,CHIR-99021,marginal,488,22,0.45383069073259724,0.19599583997728914,0.19599583997728914
ctrpv2,5,CHIR-99021,residualized,488,22,0.49740277090785495,0.25558497473331965,0.1206205542447591
ctrpv2,5,CHIR-99021,irm,488,22,0.38252772499485116,0.13609619244789312,0.13609619244789312
ctrpv2,5,CHM-1,baseline,500,23,0.3519253514059228,-0.33642032090226287,-0.33642032090226287
ctrpv2,5,CHM-1,marginal,500,23,0.3325222598166972,0.06834679043737504,0.06834679043737504
ctrpv2,5,CHM-1,residualized,500,23,0.36982745707593023,0.16931454089064182,0.06738777113011465
ctrpv2,5,CHM-1,irm,500,23,0.2528918113566166,0.04410195820182868,0.04410195820182868
ctrpv2,5,CI-976,baseline,228,22,0.06100589237944215,-0.4855728525156247,-0.4855728525156247
ctrpv2,5,CI-976,marginal,228,22,0.10527376493831456,0.05696455340084839,0.05696455340084839
ctrpv2,5,CI-976,residualized,228,22,0.009142987066601558,-0.047587650911062,-0.2656526314253482
ctrpv2,5,CI-976,irm,228,22,0.10157631254580682,0.08978113813498372,0.08978113813498372
ctrpv2,5,CIL41,baseline,206,20,0.2096177410283921,-0.43774107778829063,-0.43774107778829063
ctrpv2,5,CIL41,marginal,206,20,0.09792431694293437,0.023125561921983426,0.023125561921983426
ctrpv2,5,CIL41,residualized,206,20,0.23672094536069865,0.08536152536596943,-0.210823273101304
ctrpv2,5,CIL41,irm,206,20,0.0957800099699281,0.04462492971905824,0.04462492971905824
ctrpv2,5,CIL55,baseline,230,21,0.16081885833702866,-0.48416123354477675,-0.48416123354477675
ctrpv2,5,CIL55,marginal,230,21,0.046169893303876296,-0.024211624983097983,-0.024211624983097983
ctrpv2,5,CIL55,residualized,230,21,0.14783445054731506,0.026946576793675008,-0.328746116622469
ctrpv2,5,CIL55,irm,230,21,0.08585848143059509,0.0003645579674920829,0.0003645579674920829
ctrpv2,5,CIL55A,baseline,402,23,0.24834835017150106,-0.3343341085714348,-0.3343341085714348
ctrpv2,5,CIL55A,marginal,402,23,0.20957407938219832,0.087700665850298,0.087700665850298
ctrpv2,5,CIL55A,residualized,402,23,0.2590907225318226,0.09145324211202066,-0.0676598432309344
ctrpv2,5,CIL55A,irm,402,23,0.16432982734840765,0.07414709747932868,0.07414709747932868
ctrpv2,5,CIL56,baseline,350,22,0.40461337158291316,-0.41977732921430444,-0.41977732921430444
ctrpv2,5,CIL56,marginal,350,22,0.42203057400950744,0.14118644593904622,0.14118644593904622
ctrpv2,5,CIL56,residualized,350,22,0.41804707617268005,0.12061575389961147,-0.09725010896270207
ctrpv2,5,CIL56,irm,350,22,0.3177362114232764,0.12884777654479213,0.12884777654479213
ctrpv2,5,CIL70,baseline,330,23,0.3767361889202903,-0.35343929475190794,-0.35343929475190794
ctrpv2,5,CIL70,marginal,330,23,0.4474474576290846,0.2713298007038357,0.2713298007038357
ctrpv2,5,CIL70,residualized,330,23,0.4606950092317959,0.3161470153496375,0.1954670536830843
ctrpv2,5,CIL70,irm,330,23,0.35270855163755094,0.2103301851102949,0.2103301851102949
ctrpv2,5,COL-3,baseline,354,22,0.3325189391517033,-0.46048697498914015,-0.46048697498914015
ctrpv2,5,COL-3,marginal,354,22,0.3752402346480748,0.2045060545673908,0.2045060545673908
ctrpv2,5,COL-3,residualized,354,22,0.38675137188612096,0.21427666931165454,-0.005949919727295518
ctrpv2,5,COL-3,irm,354,22,0.3468197476789454,0.14448474576005743,0.14448474576005743
ctrpv2,5,CR-1-31B,baseline,702,23,0.398400176589139,-0.34481917902920234,-0.34481917902920234
ctrpv2,5,CR-1-31B,marginal,702,23,0.31578811947556823,0.10107882425238143,0.10107882425238143
ctrpv2,5,CR-1-31B,residualized,702,23,0.44917656402616535,0.24215411249411442,0.13849369639875092
ctrpv2,5,CR-1-31B,irm,702,23,0.29366477864618523,0.07369371884480691,0.07369371884480691
ctrpv2,5,Cabozantinib,baseline,550,22,0.2625702369535362,-0.3634214882616159,-0.3634214882616159
ctrpv2,5,Cabozantinib,marginal,550,22,0.3119391435526228,0.1687213453262894,0.1687213453262894
ctrpv2,5,Cabozantinib,residualized,550,22,0.35608086828389895,0.23700678509086617,0.11296210636014586
ctrpv2,5,Cabozantinib,irm,550,22,0.23882655905873063,0.0870409876430553,0.0870409876430553
ctrpv2,5,Canertinib,baseline,396,22,0.17793062607854845,-0.3929588282452602,-0.3929588282452602
ctrpv2,5,Canertinib,marginal,396,22,0.29486414307273584,0.1658191257931121,0.1658191257931121
ctrpv2,5,Canertinib,residualized,396,22,0.21027006116543182,0.12114809741595625,-0.03430085039834252
ctrpv2,5,Canertinib,irm,396,22,0.16817371449302418,0.05967891552389436,0.05967891552389436
ctrpv2,5,Cediranib,baseline,369,22,0.0675253168549048,-0.5303792006274205,-0.5303792006274205
ctrpv2,5,Cediranib,marginal,369,22,0.2082692204379242,0.1335785286505464,0.1335785286505464
ctrpv2,5,Cediranib,residualized,369,22,0.1535114430205207,0.17036813590723274,-0.13166128776262165
ctrpv2,5,Cediranib,irm,369,22,0.160259412869889,0.09021918735258508,0.09021918735258508
ctrpv2,5,Ch-55,baseline,385,22,0.17532703261916144,-0.3142657454529361,-0.3142657454529361
ctrpv2,5,Ch-55,marginal,385,22,0.15738324096589043,0.0587518592611397,0.0587518592611397
ctrpv2,5,Ch-55,residualized,385,22,0.23927752133636304,0.16526618556233996,0.03072447033702753
ctrpv2,5,Ch-55,irm,385,22,0.14808892239160018,0.052645950355453254,0.052645950355453254
ctrpv2,5,Compound_23_citrate,baseline,745,23,0.5063847334386632,-0.32533499783234365,-0.32533499783234365
ctrpv2,5,Compound_23_citrate,marginal,745,23,0.5105844626881141,0.24502931848942758,0.24502931848942758
ctrpv2,5,Compound_23_citrate,residualized,745,23,0.5661426369549323,0.3202910185334819,0.2626252584642675
ctrpv2,5,Compound_23_citrate,irm,745,23,0.49478615410937754,0.2361340696956424,0.2361340696956424
ctrpv2,5,Compound_7d-cis,baseline,621,23,0.45673279697165203,-0.3328935607796345,-0.3328935607796345
ctrpv2,5,Compound_7d-cis,marginal,621,23,0.5516054608699819,0.35948868690399016,0.35948868690399016
ctrpv2,5,Compound_7d-cis,residualized,621,23,0.5785902243111101,0.408463631659805,0.3389529944299244
ctrpv2,5,Compound_7d-cis,irm,621,23,0.49496840037369905,0.2937569100313588,0.2937569100313588
ctrpv2,5,Crizotinib,baseline,772,23,0.5587238996146199,-0.29514805184191545,-0.29514805184191545
ctrpv2,5,Crizotinib,marginal,772,23,0.5560225182309139,0.22024197587104244,0.22024197587104244
ctrpv2,5,Crizotinib,residualized,772,23,0.5809829394731406,0.21780216765946614,0.1508056451987775
ctrpv2,5,Crizotinib,irm,772,23,0.5269740431420927,0.2135859805791852,0.2135859805791852
ctrpv2,5,DBeQ,baseline,762,23,0.2570773351329442,-0.3083211731258691,-0.3083211731258691
ctrpv2,5,DBeQ,marginal,762,23,0.26750117406570223,0.1403456489207972,0.1403456489207972
ctrpv2,5,DBeQ,residualized,762,23,0.31746819231556617,0.19510939460220525,0.10749413203575729
ctrpv2,5,DBeQ,irm,762,23,0.17259027575357805,0.0887866621326985,0.0887866621326985
ctrpv2,5,Dabrafenib,baseline,181,21,0.4934108649191371,-0.4986924791358025,-0.4986924791358025
ctrpv2,5,Dabrafenib,marginal,181,21,0.4590591517341806,0.09330987551698251,0.09330987551698251
ctrpv2,5,Dabrafenib,residualized,181,21,0.4847419366544592,0.1156389938613171,-0.1285247573367633
ctrpv2,5,Dabrafenib,irm,181,21,0.4767581674695138,0.1664480778194145,0.1664480778194145
ctrpv2,5,Dacarbazine,baseline,259,22,0.5374947127155397,-0.36693741568481497,-0.36693741568481497
ctrpv2,5,Dacarbazine,marginal,259,22,0.5642369386867766,0.2662412073794684,0.2662412073794684
ctrpv2,5,Dacarbazine,residualized,259,22,0.5771867690107604,0.24428872996917128,0.0417941154778065
ctrpv2,5,Dacarbazine,irm,259,22,0.509434463902237,0.18991204175309995,0.18991204175309995
ctrpv2,5,Dactolisib,baseline,391,22,0.23162825692874206,-0.3874103159942628,-0.3874103159942628
ctrpv2,5,Dactolisib,marginal,391,22,0.2462285390193883,0.06061594937470536,0.06061594937470536
